# Frequency [GHz] 	Fouriercomponent
-4.99967	 0.563967
-4.99633	 0.669733
-4.993	 0.617326
-4.98967	 0.709313
-4.98633	 0.484357
-4.983	 0.557831
-4.97967	 0.567428
-4.97633	 0.50343
-4.973	 0.623986
-4.96967	 0.60669
-4.96634	 0.665746
-4.963	 0.598178
-4.95967	 0.75393
-4.95634	 0.66378
-4.953	 0.548726
-4.94967	 0.515924
-4.94634	 0.66818
-4.943	 0.674653
-4.93967	 0.669475
-4.93634	 0.536309
-4.933	 0.665729
-4.92967	 0.552866
-4.92634	 0.641936
-4.92301	 0.660241
-4.91967	 0.464852
-4.91634	 0.573381
-4.91301	 0.498669
-4.90967	 0.65813
-4.90634	 0.623128
-4.90301	 0.615851
-4.89967	 0.561382
-4.89634	 0.576457
-4.89301	 0.715528
-4.88967	 0.588401
-4.88634	 0.501305
-4.88301	 0.5054
-4.87967	 0.616494
-4.87634	 0.792456
-4.87301	 0.567115
-4.86968	 0.504
-4.86634	 0.681135
-4.86301	 0.484291
-4.85968	 0.604815
-4.85634	 0.456909
-4.85301	 0.545271
-4.84968	 0.58445
-4.84634	 0.538621
-4.84301	 0.574248
-4.83968	 0.488114
-4.83634	 0.580287
-4.83301	 0.453256
-4.82968	 0.540274
-4.82634	 0.529407
-4.82301	 0.477781
-4.81968	 0.6451
-4.81635	 0.481212
-4.81301	 0.748973
-4.80968	 0.699799
-4.80635	 0.647132
-4.80301	 0.64065
-4.79968	 0.459771
-4.79635	 0.690383
-4.79301	 0.805698
-4.78968	 0.536998
-4.78635	 0.732117
-4.78301	 0.543502
-4.77968	 0.486656
-4.77635	 0.644876
-4.77302	 0.587706
-4.76968	 0.664534
-4.76635	 0.587109
-4.76302	 0.577837
-4.75968	 0.539688
-4.75635	 0.409064
-4.75302	 0.647035
-4.74968	 0.620005
-4.74635	 0.734657
-4.74302	 0.521899
-4.73968	 0.788321
-4.73635	 0.642761
-4.73302	 0.398729
-4.72968	 0.516271
-4.72635	 0.493672
-4.72302	 0.5825
-4.71969	 0.590267
-4.71635	 0.535763
-4.71302	 0.625233
-4.70969	 0.648215
-4.70635	 0.568018
-4.70302	 0.469274
-4.69969	 0.488193
-4.69635	 0.589153
-4.69302	 0.619786
-4.68969	 0.593576
-4.68635	 0.555214
-4.68302	 0.592909
-4.67969	 0.507929
-4.67635	 0.594246
-4.67302	 0.501497
-4.66969	 0.697185
-4.66636	 0.53653
-4.66302	 0.527006
-4.65969	 0.526366
-4.65636	 0.452879
-4.65302	 0.498458
-4.64969	 0.510654
-4.64636	 0.591212
-4.64302	 0.526446
-4.63969	 0.647156
-4.63636	 0.631759
-4.63302	 0.552661
-4.62969	 0.478023
-4.62636	 0.672005
-4.62303	 0.740239
-4.61969	 0.578188
-4.61636	 0.596255
-4.61303	 0.582178
-4.60969	 0.57666
-4.60636	 0.564616
-4.60303	 0.547314
-4.59969	 0.430287
-4.59636	 0.681401
-4.59303	 0.654002
-4.58969	 0.514323
-4.58636	 0.536981
-4.58303	 0.519579
-4.57969	 0.768718
-4.57636	 0.648638
-4.57303	 0.635153
-4.5697	 0.635487
-4.56636	 0.513719
-4.56303	 0.762806
-4.5597	 0.626015
-4.55636	 0.650404
-4.55303	 0.63206
-4.5497	 0.712204
-4.54636	 0.426012
-4.54303	 0.583872
-4.5397	 0.520265
-4.53636	 0.565181
-4.53303	 0.457758
-4.5297	 0.817556
-4.52636	 0.566947
-4.52303	 0.573008
-4.5197	 0.764741
-4.51637	 0.537149
-4.51303	 0.547017
-4.5097	 0.578128
-4.50637	 0.540022
-4.50303	 0.53733
-4.4997	 0.685257
-4.49637	 0.523783
-4.49303	 0.511584
-4.4897	 0.689964
-4.48637	 0.691931
-4.48303	 0.400249
-4.4797	 0.912799
-4.47637	 0.57005
