# Delay[ns]	Correlation 	
-150	1.00061
-149.995	1.0006
-149.99	1.00047
-149.985	1.00037
-149.98	1.00042
-149.975	1.00045
-149.97	1.00035
-149.965	1.00025
-149.96	1.00014
-149.955	0.999922
-149.95	0.999648
-149.945	0.999397
-149.94	0.99919
-149.935	0.999155
-149.93	0.999173
-149.925	0.999349
-149.92	0.999548
-149.915	0.999769
-149.91	0.999923
-149.905	1.00007
-149.9	1.00017
-149.895	1.0002
-149.89	1.00028
-149.885	1.00036
-149.88	1.00044
-149.875	1.00042
-149.87	1.00036
-149.865	1.00028
-149.86	1.00024
-149.855	1.00034
-149.85	1.00036
-149.845	1.00025
-149.84	1.00017
-149.835	1.00014
-149.83	0.999972
-149.825	0.999647
-149.82	0.999345
-149.815	0.999178
-149.81	0.99896
-149.805	0.998855
-149.8	0.998758
-149.795	0.998686
-149.79	0.998671
-149.785	0.998841
-149.78	0.998965
-149.775	0.999244
-149.77	0.999633
-149.765	0.999986
-149.76	1.00029
-149.755	1.00059
-149.75	1.00087
-149.745	1.00113
-149.74	1.00137
-149.735	1.00155
-149.73	1.00158
-149.725	1.00147
-149.72	1.0014
-149.715	1.00133
-149.71	1.00126
-149.705	1.00122
-149.7	1.0011
-149.695	1.00098
-149.69	1.00081
-149.685	1.00069
-149.68	1.00051
-149.675	1.00026
-149.67	1.00007
-149.665	1.00001
-149.66	1.00002
-149.655	1.00007
-149.65	1.00016
-149.645	1.00026
-149.64	1.00045
-149.635	1.00064
-149.63	1.00073
-149.625	1.00074
-149.62	1.0007
-149.615	1.0006
-149.61	1.0004
-149.605	1.00019
-149.6	1.00005
-149.595	0.999975
-149.59	0.999878
-149.585	0.999768
-149.58	0.999751
-149.575	0.999792
-149.57	0.999921
-149.565	1.00002
-149.56	1.00003
-149.555	1.00001
-149.55	1.00001
-149.545	1.00005
-149.54	1.00014
-149.535	1.00032
-149.53	1.00044
-149.525	1.00046
-149.52	1.00051
-149.515	1.00056
-149.51	1.00046
-149.505	1.0003
-149.5	1.00008
-149.495	0.999881
-149.49	0.999589
-149.485	0.999362
-149.48	0.999277
-149.475	0.999333
-149.47	0.999363
-149.465	0.99932
-149.46	0.999259
-149.455	0.999346
-149.45	0.999503
-149.445	0.999677
-149.44	0.999754
-149.435	0.999777
-149.43	0.999855
-149.425	1.00001
-149.42	1.00022
-149.415	1.00045
