# Delay[ns]	Correlation 	
-150	1.00023
-149.995	1.00023
-149.99	1.00023
-149.985	1.00019
-149.98	1.0001
-149.975	1.00004
-149.97	1.00002
-149.965	0.999984
-149.96	0.999971
-149.955	0.999906
-149.95	0.999823
-149.945	0.999706
-149.94	0.999637
-149.935	0.999697
-149.93	0.999652
-149.925	0.999528
-149.92	0.999476
-149.915	0.9995
-149.91	0.999492
-149.905	0.99951
-149.9	0.999467
-149.895	0.999443
-149.89	0.999376
-149.885	0.999384
-149.88	0.999498
-149.875	0.999601
-149.87	0.999655
-149.865	0.999606
-149.86	0.999608
-149.855	0.999589
-149.85	0.999616
-149.845	0.999681
-149.84	0.999759
-149.835	0.999801
-149.83	0.999792
-149.825	0.999782
-149.82	0.999767
-149.815	0.999699
-149.81	0.999713
-149.805	0.999721
-149.8	0.999727
-149.795	0.999744
-149.79	0.999692
-149.785	0.999736
-149.78	0.999768
-149.775	0.999754
-149.77	0.999878
-149.765	0.999948
-149.76	0.999954
-149.755	0.999935
-149.75	1.00005
-149.745	1.00017
-149.74	1.00032
-149.735	1.00038
-149.73	1.00042
-149.725	1.00046
-149.72	1.00052
-149.715	1.0006
-149.71	1.00061
-149.705	1.0006
-149.7	1.00057
-149.695	1.00049
-149.69	1.00045
-149.685	1.00038
-149.68	1.00028
-149.675	1.00022
-149.67	1.00027
-149.665	1.00032
-149.66	1.00024
-149.655	1.00016
-149.65	0.999979
-149.645	0.999837
-149.64	0.999745
-149.635	0.999639
-149.63	0.999442
-149.625	0.999287
-149.62	0.999251
-149.615	0.999298
-149.61	0.999393
-149.605	0.999459
-149.6	0.999495
-149.595	0.999611
-149.59	0.99966
-149.585	0.999731
-149.58	0.999757
-149.575	0.999891
-149.57	1.00003
-149.565	1.00004
-149.56	1.00007
-149.555	1.00012
-149.55	1.00017
-149.545	1.00021
-149.54	1.0002
-149.535	1.00015
-149.53	1.00015
-149.525	1.00014
-149.52	1.00022
-149.515	1.00033
-149.51	1.00036
-149.505	1.00047
-149.5	1.00067
-149.495	1.00071
-149.49	1.00063
-149.485	1.00049
-149.48	1.0004
-149.475	1.00035
-149.47	1.0003
-149.465	1.00019
-149.46	1.00013
-149.455	1.00006
-149.45	1.00001
-149.445	0.999951
-149.44	0.99985
-149.435	0.999803
-149.43	0.999681
-149.425	0.999587
-149.42	0.999446
-149.415	0.999344
-149.41	0.999324
-149.405	0.999354
-149.4	0.999426
-149.395	0.999601
-149.39	0.999731
-149.385	0.999917
-149.38	1.00007
-149.375	1.00023
-149.37	1.00029
-149.365	1.00041
-149.36	1.00052
-149.355	1.00063
-149.35	1.00068
-149.345	1.00073
-149.34	1.00083
-149.335	1.00091
-149.33	1.00081
-149.325	1.00071
-149.32	1.0006
-149.315	1.00046
-149.31	1.00028
-149.305	1.00007
-149.3	0.999916
-149.295	0.999782
-149.29	0.999692
-149.285	0.999653
-149.28	0.999667
-149.275	0.999644
-149.27	0.999629
-149.265	0.999659
-149.26	0.999683
-149.255	0.999773
-149.25	0.999823
-149.245	0.999843
-149.24	0.999955
-149.235	1.00009
-149.23	1.00022
-149.225	1.00025
-149.22	1.00028
-149.215	1.00029
-149.21	1.00026
-149.205	1.00019
-149.2	1.00019
-149.195	1.00014
-149.19	1.00001
-149.185	0.999954
-149.18	0.999952
-149.175	0.999978
-149.17	1
-149.165	1.00004
-149.16	1.00005
-149.155	1.00008
-149.15	1.00023
-149.145	1.00025
-149.14	1.0002
-149.135	1.00012
-149.13	1.0001
-149.125	1.00008
-149.12	1.00009
-149.115	1.00016
-149.11	1.00018
-149.105	1.00017
-149.1	1.00011
-149.095	1.00008
-149.09	1.00004
-149.085	1.00002
-149.08	1.00005
-149.075	1.0001
-149.07	1.00016
-149.065	1.00023
-149.06	1.0002
-149.055	1.00013
-149.05	1.00009
-149.045	1.00001
-149.04	0.999955
-149.035	0.999829
-149.03	0.999749
-149.025	0.999681
-149.02	0.999622
-149.015	0.999594
-149.01	0.999634
-149.005	0.999689
-149	0.999703
-148.995	0.99969
-148.99	0.99967
-148.985	0.999711
-148.98	0.999857
-148.975	0.999967
-148.97	1.00004
-148.965	1.00005
-148.96	1.00005
-148.955	1.00004
-148.95	1.00003
-148.945	0.99996
-148.94	0.999879
-148.935	0.999898
-148.93	0.999921
-148.925	0.999988
-148.92	1.00016
-148.915	1.00027
-148.91	1.00033
-148.905	1.00037
-148.9	1.00032
-148.895	1.00025
-148.89	1.00022
-148.885	1.00025
-148.88	1.00023
-148.875	1.00015
-148.87	1.00009
-148.865	0.999998
-148.86	0.999939
-148.855	0.999989
-148.85	1.00008
-148.845	1.00015
-148.84	1.00017
-148.835	1.00019
-148.83	1.00021
-148.825	1.00016
-148.82	1.00013
-148.815	1.00016
-148.81	1.00014
-148.805	1.00014
-148.8	1.00011
-148.795	0.999978
-148.79	0.999767
-148.785	0.999593
-148.78	0.999468
-148.775	0.999422
-148.77	0.999459
-148.765	0.999578
-148.76	0.999697
-148.755	0.999738
-148.75	0.999706
-148.745	0.99976
-148.74	0.999782
-148.735	0.999777
-148.73	0.999717
-148.725	0.999696
-148.72	0.999717
-148.715	0.999785
-148.71	0.999865
-148.705	0.999889
-148.7	0.999954
-148.695	1.00001
-148.69	1.00006
-148.685	1.00011
-148.68	1.00009
-148.675	1.00011
-148.67	1.00014
-148.665	1.00021
-148.66	1.00026
-148.655	1.00025
-148.65	1.00019
-148.645	1.00011
-148.64	1.00007
-148.635	1.00004
-148.63	1.0001
-148.625	1.00018
-148.62	1.00023
-148.615	1.00016
-148.61	1.00009
-148.605	0.999958
-148.6	0.999818
-148.595	0.999649
-148.59	0.999557
-148.585	0.999529
-148.58	0.999474
-148.575	0.999469
-148.57	0.999566
-148.565	0.999696
-148.56	0.99985
-148.555	0.999967
-148.55	1.00002
-148.545	1.00013
-148.54	1.00026
-148.535	1.00031
-148.53	1.00028
-148.525	1.00025
-148.52	1.00027
-148.515	1.00027
-148.51	1.0002
-148.505	1.00018
-148.5	1.00008
-148.495	1.00009
-148.49	1.00005
-148.485	1.00001
-148.48	0.999958
-148.475	0.999885
-148.47	0.999846
-148.465	0.999798
-148.46	0.999773
-148.455	0.999718
-148.45	0.999746
-148.445	0.999812
-148.44	0.999946
-148.435	1.00007
-148.43	1.00016
-148.425	1.00019
-148.42	1.00022
-148.415	1.00014
-148.41	1.00002
-148.405	0.999923
-148.4	0.999823
-148.395	0.999742
-148.39	0.999712
-148.385	0.999775
-148.38	0.999785
-148.375	0.999823
-148.37	0.999848
-148.365	0.999865
-148.36	0.999976
-148.355	1.00013
-148.35	1.00019
-148.345	1.00015
-148.34	1.00014
-148.335	1.00017
-148.33	1.00012
-148.325	1.00004
-148.32	0.999896
-148.315	0.999715
-148.31	0.999574
-148.305	0.999469
-148.3	0.999402
-148.295	0.99937
-148.29	0.9995
-148.285	0.999583
-148.28	0.999669
-148.275	0.999798
-148.27	0.99998
-148.265	1.00004
-148.26	1.00007
-148.255	1.00006
-148.25	1.00009
-148.245	1.00016
-148.24	1.00024
-148.235	1.00015
-148.23	1.00007
-148.225	1.00001
-148.22	0.999984
-148.215	0.999957
-148.21	0.99992
-148.205	0.999917
-148.2	0.999898
-148.195	0.999864
-148.19	0.999883
-148.185	0.999816
-148.18	0.999778
-148.175	0.999788
-148.17	0.999795
-148.165	0.999819
-148.16	0.999815
-148.155	0.99984
-148.15	0.999929
-148.145	1.00006
-148.14	1.00017
-148.135	1.00017
-148.13	1.00014
-148.125	1.00014
-148.12	1.00009
-148.115	1.0001
-148.11	1.00016
-148.105	1.00025
-148.1	1.00031
-148.095	1.00033
-148.09	1.00032
-148.085	1.0003
-148.08	1.00031
-148.075	1.00032
-148.07	1.00028
-148.065	1.00019
-148.06	1.00016
-148.055	1.00013
-148.05	1.00005
-148.045	0.999957
-148.04	0.999936
-148.035	1
-148.03	1.00007
-148.025	1.00009
-148.02	1.00011
-148.015	1.00015
-148.01	1.00018
-148.005	1.00022
-148	1.00026
-147.995	1.00028
-147.99	1.00026
-147.985	1.00021
-147.98	1.00019
-147.975	1.00012
-147.97	1.00007
-147.965	1.00001
-147.96	0.999959
-147.955	0.999919
-147.95	0.999904
-147.945	0.999975
-147.94	1.00015
-147.935	1.00034
-147.93	1.00047
-147.925	1.00049
-147.92	1.00047
-147.915	1.00036
-147.91	1.00021
-147.905	1.00009
-147.9	0.999972
-147.895	0.999843
-147.89	0.999789
-147.885	0.999814
-147.88	0.999854
-147.875	0.999812
-147.87	0.999758
-147.865	0.999705
-147.86	0.999671
-147.855	0.999622
-147.85	0.999654
-147.845	0.999734
-147.84	0.999825
-147.835	0.999936
-147.83	0.99997
-147.825	1.00003
-147.82	1.00014
-147.815	1.00015
-147.81	1.00005
-147.805	0.999898
-147.8	0.999672
-147.795	0.999523
-147.79	0.999406
-147.785	0.999271
-147.78	0.999195
-147.775	0.999136
-147.77	0.99912
-147.765	0.999116
-147.76	0.999107
