# Frequency [GHz] 	Fouriercomponent
-4.99967	 0.491442
-4.99633	 0.620939
-4.993	 0.602657
-4.98967	 0.709523
-4.98633	 0.532448
-4.983	 0.533658
-4.97967	 0.51564
-4.97633	 0.550242
-4.973	 0.574998
-4.96967	 0.528561
-4.96634	 0.576591
-4.963	 0.598562
-4.95967	 0.742541
-4.95634	 0.626424
-4.953	 0.505176
-4.94967	 0.460319
-4.94634	 0.617312
-4.943	 0.653058
-4.93967	 0.70337
-4.93634	 0.554241
-4.933	 0.600274
-4.92967	 0.581984
-4.92634	 0.538578
-4.92301	 0.654667
-4.91967	 0.450236
-4.91634	 0.599968
-4.91301	 0.382815
-4.90967	 0.642088
-4.90634	 0.563384
-4.90301	 0.566869
-4.89967	 0.513429
-4.89634	 0.523063
-4.89301	 0.701197
-4.88967	 0.5592
-4.88634	 0.445354
-4.88301	 0.508149
-4.87967	 0.637202
-4.87634	 0.809981
-4.87301	 0.520923
-4.86968	 0.509841
-4.86634	 0.71475
-4.86301	 0.403125
-4.85968	 0.481764
-4.85634	 0.397745
-4.85301	 0.565662
-4.84968	 0.597459
-4.84634	 0.448176
-4.84301	 0.498055
-4.83968	 0.456586
-4.83634	 0.500707
-4.83301	 0.535045
-4.82968	 0.537361
-4.82634	 0.535162
-4.82301	 0.412801
-4.81968	 0.592469
-4.81635	 0.457476
-4.81301	 0.674582
-4.80968	 0.639385
-4.80635	 0.646889
-4.80301	 0.658631
-4.79968	 0.459576
-4.79635	 0.570672
-4.79301	 0.721697
-4.78968	 0.500189
-4.78635	 0.871305
-4.78301	 0.452339
-4.77968	 0.524453
-4.77635	 0.680798
-4.77302	 0.519755
-4.76968	 0.647853
-4.76635	 0.561364
-4.76302	 0.486976
-4.75968	 0.532227
-4.75635	 0.371543
-4.75302	 0.556644
-4.74968	 0.583425
-4.74635	 0.688893
-4.74302	 0.549842
-4.73968	 0.680778
-4.73635	 0.642013
-4.73302	 0.427817
-4.72968	 0.498198
-4.72635	 0.500005
-4.72302	 0.60585
-4.71969	 0.525358
-4.71635	 0.51125
-4.71302	 0.523985
-4.70969	 0.576127
-4.70635	 0.526023
-4.70302	 0.530144
-4.69969	 0.401322
-4.69635	 0.565249
-4.69302	 0.551083
-4.68969	 0.597995
-4.68635	 0.605444
-4.68302	 0.572192
-4.67969	 0.586137
-4.67635	 0.566749
-4.67302	 0.504121
-4.66969	 0.767415
-4.66636	 0.531238
-4.66302	 0.44941
-4.65969	 0.50682
-4.65636	 0.42334
-4.65302	 0.506584
-4.64969	 0.477789
-4.64636	 0.571966
-4.64302	 0.409239
-4.63969	 0.619334
-4.63636	 0.635433
-4.63302	 0.513932
-4.62969	 0.49526
-4.62636	 0.596273
-4.62303	 0.80314
-4.61969	 0.530749
-4.61636	 0.576015
-4.61303	 0.598577
-4.60969	 0.552016
-4.60636	 0.582421
-4.60303	 0.564216
-4.59969	 0.37608
-4.59636	 0.574984
-4.59303	 0.631857
-4.58969	 0.50944
-4.58636	 0.579138
-4.58303	 0.47056
-4.57969	 0.752392
-4.57636	 0.639362
-4.57303	 0.642602
-4.5697	 0.608428
-4.56636	 0.504975
-4.56303	 0.724465
-4.5597	 0.538909
-4.55636	 0.604176
-4.55303	 0.642648
-4.5497	 0.698744
-4.54636	 0.361812
-4.54303	 0.582762
-4.5397	 0.481156
-4.53636	 0.565197
-4.53303	 0.464583
-4.5297	 0.812695
-4.52636	 0.60562
-4.52303	 0.550271
-4.5197	 0.717615
-4.51637	 0.526798
-4.51303	 0.588302
-4.5097	 0.587337
-4.50637	 0.480549
-4.50303	 0.593139
-4.4997	 0.666049
-4.49637	 0.520426
-4.49303	 0.563767
-4.4897	 0.702612
-4.48637	 0.653288
-4.48303	 0.344478
-4.4797	 0.861638
-4.47637	 0.531174
-4.47304	 0.578168
-4.4697	 0.445779
-4.46637	 0.654579
-4.46304	 0.645472
-4.4597	 0.645256
-4.45637	 0.632588
-4.45304	 0.585535
-4.4497	 0.582786
-4.44637	 0.532558
-4.44304	 0.625727
-4.4397	 0.460053
-4.43637	 0.578515
-4.43304	 0.57784
-4.4297	 0.551969
-4.42637	 0.409583
-4.42304	 0.77017
-4.41971	 0.499335
-4.41637	 0.675732
-4.41304	 0.559188
-4.40971	 0.551714
-4.40637	 0.607957
-4.40304	 0.445221
-4.39971	 0.598922
-4.39637	 0.658571
-4.39304	 0.788232
-4.38971	 0.586142
-4.38637	 0.521996
-4.38304	 0.666048
-4.37971	 0.54095
-4.37637	 0.583183
-4.37304	 0.408278
-4.36971	 0.458002
-4.36638	 0.481002
-4.36304	 0.577038
-4.35971	 0.738586
-4.35638	 0.543172
-4.35304	 0.626518
-4.34971	 0.445336
-4.34638	 0.451324
-4.34304	 0.68677
-4.33971	 0.596345
-4.33638	 0.545291
-4.33304	 0.50264
-4.32971	 0.720037
-4.32638	 0.665198
-4.32305	 0.646334
-4.31971	 0.688388
-4.31638	 0.545628
-4.31305	 0.566329
-4.30971	 0.711706
-4.30638	 0.515317
-4.30305	 0.651695
-4.29971	 0.636175
-4.29638	 0.637008
-4.29305	 0.600374
-4.28971	 0.558242
-4.28638	 0.532613
-4.28305	 0.5689
-4.27971	 0.393306
-4.27638	 0.629697
-4.27305	 0.576671
-4.26972	 0.542626
-4.26638	 0.453301
-4.26305	 0.689698
-4.25972	 0.699483
-4.25638	 0.612285
-4.25305	 0.690622
-4.24972	 0.627861
-4.24638	 0.448536
-4.24305	 0.691521
-4.23972	 0.756218
-4.23638	 0.519994
-4.23305	 0.638624
-4.22972	 0.4516
-4.22638	 0.6019
-4.22305	 0.695034
-4.21972	 0.768748
-4.21639	 0.439242
-4.21305	 0.601315
-4.20972	 0.520612
-4.20639	 0.507204
-4.20305	 0.645074
-4.19972	 0.726406
-4.19639	 0.548003
-4.19305	 0.559366
-4.18972	 0.465387
-4.18639	 0.561013
-4.18305	 0.737044
-4.17972	 0.699805
-4.17639	 0.594171
