# Frequency [GHz] 	Fouriercomponent
-4.99967	 0.128254
-4.99633	 0.138578
-4.993	 0.139073
-4.98967	 0.0935769
-4.98633	 0.106615
-4.983	 0.140991
-4.97967	 0.0925946
-4.97633	 0.100982
-4.973	 0.126324
-4.96967	 0.0675052
-4.96634	 0.110947
-4.963	 0.168186
-4.95967	 0.0633665
-4.95634	 0.154665
-4.953	 0.131002
-4.94967	 0.0757389
-4.94634	 0.069361
-4.943	 0.10997
-4.93967	 0.0765954
-4.93634	 0.179506
-4.933	 0.166244
-4.92967	 0.107676
-4.92634	 0.128983
-4.92301	 0.149399
-4.91967	 0.12781
-4.91634	 0.131879
-4.91301	 0.123633
-4.90967	 0.0779681
-4.90634	 0.12661
-4.90301	 0.0873351
-4.89967	 0.0929911
-4.89634	 0.195209
-4.89301	 0.163819
-4.88967	 0.158079
-4.88634	 0.133215
-4.88301	 0.153839
-4.87967	 0.20502
-4.87634	 0.161909
-4.87301	 0.158043
-4.86968	 0.134087
-4.86634	 0.0472941
-4.86301	 0.320086
-4.85968	 0.117011
-4.85634	 0.0998913
-4.85301	 0.0713881
-4.84968	 0.216285
-4.84634	 0.156815
-4.84301	 0.178735
-4.83968	 0.161569
-4.83634	 0.142412
-4.83301	 0.146562
-4.82968	 0.147394
-4.82634	 0.162014
-4.82301	 0.170632
-4.81968	 0.136085
-4.81635	 0.117632
-4.81301	 0.070141
-4.80968	 0.194232
-4.80635	 0.103453
-4.80301	 0.104927
-4.79968	 0.188779
-4.79635	 0.0983862
-4.79301	 0.132893
-4.78968	 0.111632
-4.78635	 0.139844
-4.78301	 0.116063
-4.77968	 0.130788
-4.77635	 0.122522
-4.77302	 0.0435735
-4.76968	 0.117841
-4.76635	 0.114781
-4.76302	 0.131514
-4.75968	 0.181035
-4.75635	 0.141788
-4.75302	 0.142436
-4.74968	 0.197371
-4.74635	 0.0822718
-4.74302	 0.129952
-4.73968	 0.110488
-4.73635	 0.152288
-4.73302	 0.13464
-4.72968	 0.0969411
-4.72635	 0.168253
-4.72302	 0.0658106
-4.71969	 0.17719
-4.71635	 0.0929583
-4.71302	 0.165922
-4.70969	 0.126686
-4.70635	 0.0901564
-4.70302	 0.125232
-4.69969	 0.0921353
-4.69635	 0.0887661
-4.69302	 0.102788
-4.68969	 0.0948431
-4.68635	 0.139768
-4.68302	 0.119399
-4.67969	 0.106905
-4.67635	 0.0580997
-4.67302	 0.0907804
-4.66969	 0.0683845
-4.66636	 0.104553
-4.66302	 0.116393
-4.65969	 0.101149
-4.65636	 0.0991223
-4.65302	 0.162499
-4.64969	 0.0815365
-4.64636	 0.0898059
-4.64302	 0.132232
-4.63969	 0.0944185
-4.63636	 0.0943826
-4.63302	 0.121479
-4.62969	 0.0560883
-4.62636	 0.069821
-4.62303	 0.069692
-4.61969	 0.0732651
-4.61636	 0.107592
-4.61303	 0.0807709
