# Frequency [GHz] 	Fouriercomponent
-4.99967	 0.253432
-4.99633	 0.558879
-4.993	 0.611695
-4.98967	 0.731038
-4.98633	 0.652102
-4.983	 0.592922
-4.97967	 0.653264
-4.97633	 0.506509
-4.973	 0.698666
-4.96967	 0.537398
-4.96634	 0.779537
-4.963	 0.708859
-4.95967	 0.712914
-4.95634	 0.793522
-4.953	 0.599199
-4.94967	 0.825776
-4.94634	 0.950559
-4.943	 0.270052
-4.93967	 0.656503
-4.93634	 0.436144
-4.933	 0.410753
-4.92967	 0.732749
-4.92634	 0.631276
-4.92301	 1.06077
-4.91967	 0.294381
-4.91634	 0.859684
-4.91301	 0.2272
-4.90967	 0.639542
-4.90634	 0.522693
-4.90301	 0.637732
-4.89967	 0.752123
-4.89634	 0.249676
-4.89301	 0.803731
-4.88967	 0.720026
-4.88634	 0.356173
-4.88301	 0.51286
-4.87967	 0.71141
-4.87634	 0.739596
-4.87301	 0.519369
-4.86968	 0.543277
-4.86634	 0.523832
-4.86301	 0.592644
-4.85968	 0.427376
-4.85634	 0.555802
-4.85301	 0.547739
-4.84968	 0.370179
-4.84634	 0.496686
-4.84301	 0.450234
-4.83968	 0.392416
-4.83634	 0.470741
-4.83301	 0.680937
-4.82968	 0.513233
-4.82634	 0.557573
-4.82301	 0.47084
-4.81968	 0.584887
-4.81635	 0.528281
-4.81301	 0.495766
-4.80968	 0.657571
-4.80635	 0.675341
-4.80301	 0.780782
-4.79968	 0.552852
-4.79635	 0.568274
-4.79301	 0.909805
-4.78968	 0.693302
-4.78635	 0.876698
-4.78301	 0.519291
-4.77968	 0.46487
-4.77635	 0.51769
-4.77302	 0.418737
-4.76968	 0.614224
-4.76635	 0.48263
-4.76302	 0.414234
-4.75968	 0.592494
-4.75635	 0.202472
-4.75302	 0.711307
-4.74968	 0.723755
-4.74635	 0.727995
-4.74302	 0.560431
-4.73968	 0.453326
-4.73635	 0.856023
-4.73302	 0.222884
-4.72968	 0.370961
-4.72635	 0.745936
-4.72302	 0.546969
-4.71969	 0.913868
-4.71635	 0.604644
-4.71302	 0.451687
-4.70969	 0.599287
-4.70635	 0.464888
-4.70302	 0.378256
-4.69969	 0.580996
-4.69635	 0.524844
-4.69302	 0.385063
-4.68969	 0.628402
-4.68635	 0.620662
-4.68302	 0.613065
-4.67969	 0.755233
-4.67635	 0.710586
-4.67302	 0.335644
-4.66969	 1.03545
-4.66636	 0.397534
-4.66302	 0.420198
-4.65969	 0.443192
-4.65636	 0.415379
-4.65302	 0.938634
-4.64969	 0.483659
-4.64636	 0.705234
-4.64302	 0.544373
-4.63969	 0.618761
-4.63636	 0.810172
-4.63302	 0.321605
-4.62969	 0.396995
-4.62636	 0.549115
-4.62303	 0.532047
-4.61969	 0.522925
-4.61636	 0.88722
-4.61303	 0.895233
-4.60969	 0.515029
-4.60636	 0.62196
-4.60303	 0.505156
-4.59969	 0.400808
-4.59636	 0.766699
-4.59303	 1.10099
-4.58969	 0.305653
-4.58636	 0.736742
-4.58303	 0.545616
-4.57969	 0.889863
-4.57636	 0.706931
-4.57303	 0.666031
-4.5697	 0.667609
-4.56636	 0.543507
-4.56303	 0.777257
-4.5597	 0.515221
-4.55636	 0.467942
-4.55303	 0.78971
-4.5497	 0.608004
-4.54636	 0.539639
-4.54303	 0.748672
-4.5397	 0.53127
-4.53636	 0.307435
-4.53303	 0.584098
-4.5297	 0.72133
-4.52636	 0.536378
-4.52303	 0.352995
-4.5197	 0.690807
-4.51637	 0.768687
-4.51303	 0.460693
-4.5097	 0.787603
-4.50637	 0.750897
-4.50303	 0.375477
-4.4997	 0.513154
-4.49637	 0.35808
-4.49303	 0.757313
-4.4897	 0.890587
-4.48637	 0.703473
-4.48303	 0.654442
-4.4797	 0.664873
-4.47637	 0.590328
-4.47304	 0.616908
-4.4697	 0.444499
-4.46637	 1.07713
-4.46304	 0.656695
-4.4597	 0.996382
-4.45637	 0.645983
-4.45304	 0.586463
-4.4497	 0.355624
-4.44637	 0.401735
-4.44304	 0.684128
-4.4397	 0.686312
-4.43637	 0.608443
-4.43304	 0.592815
-4.4297	 0.579074
-4.42637	 0.299566
-4.42304	 0.784571
-4.41971	 0.942696
-4.41637	 0.752442
-4.41304	 0.5992
-4.40971	 0.747527
-4.40637	 0.454863
-4.40304	 0.506596
-4.39971	 0.820837
-4.39637	 0.68567
-4.39304	 0.946101
-4.38971	 0.591256
-4.38637	 0.510017
-4.38304	 0.693834
-4.37971	 0.581546
-4.37637	 0.557989
-4.37304	 0.465387
-4.36971	 0.347917
-4.36638	 0.453413
-4.36304	 0.639688
-4.35971	 0.720857
-4.35638	 0.319963
-4.35304	 0.449366
-4.34971	 0.257075
-4.34638	 0.485837
-4.34304	 0.498121
-4.33971	 0.816535
-4.33638	 0.750233
-4.33304	 0.501234
-4.32971	 0.61878
-4.32638	 0.718848
-4.32305	 0.636096
-4.31971	 0.412398
-4.31638	 0.642542
-4.31305	 0.603016
-4.30971	 0.875391
-4.30638	 0.782427
-4.30305	 1.04151
-4.29971	 0.523249
-4.29638	 0.842193
-4.29305	 0.636361
-4.28971	 0.531618
-4.28638	 0.50674
-4.28305	 0.751341
-4.27971	 0.402028
-4.27638	 0.379236
-4.27305	 0.448244
-4.26972	 0.544821
-4.26638	 0.702081
-4.26305	 0.600319
-4.25972	 0.424208
-4.25638	 0.797556
-4.25305	 0.637072
-4.24972	 0.732793
-4.24638	 0.48964
-4.24305	 0.983797
-4.23972	 0.777093
-4.23638	 0.718143
-4.23305	 0.556967
-4.22972	 0.408535
-4.22638	 0.413382
-4.22305	 0.653636
-4.21972	 0.685333
-4.21639	 0.603979
-4.21305	 0.858536
-4.20972	 0.841255
-4.20639	 0.68267
-4.20305	 0.705242
-4.19972	 0.873075
-4.19639	 0.649012
-4.19305	 0.48451
-4.18972	 0.585521
-4.18639	 0.555532
-4.18305	 0.66837
-4.17972	 0.454965
-4.17639	 0.502357
-4.17306	 0.729492
-4.16972	 0.627735
-4.16639	 0.783985
-4.16306	 0.416079
-4.15972	 0.700718
-4.15639	 0.586184
-4.15306	 0.377991
-4.14972	 0.697423
-4.14639	 0.815232
-4.14306	 0.602989
-4.13972	 0.614845
-4.13639	 0.607398
-4.13306	 0.645779
-4.12972	 1.24119
-4.12639	 0.302237
-4.12306	 0.389978
-4.11973	 0.497998
-4.11639	 0.870766
-4.11306	 0.997235
-4.10973	 0.42375
-4.10639	 0.585443
-4.10306	 0.678666
-4.09973	 1.04089
-4.09639	 0.598154
-4.09306	 0.960589
-4.08973	 0.557548
-4.08639	 0.597514
-4.08306	 0.347753
-4.07973	 0.419612
-4.07639	 0.773991
