# Delay[ns]	Correlation 	
-150	1.00016
-149.995	1.00017
-149.99	1.00018
-149.985	1.00018
-149.98	1.00017
-149.975	1.00016
-149.97	1.00017
-149.965	1.0002
-149.96	1.00023
-149.955	1.00025
-149.95	1.00027
-149.945	1.00026
-149.94	1.00026
-149.935	1.00025
-149.93	1.00025
-149.925	1.00024
-149.92	1.00023
-149.915	1.00021
-149.91	1.00019
-149.905	1.00017
-149.9	1.00015
-149.895	1.00013
-149.89	1.0001
-149.885	1.0001
-149.88	1.00008
-149.875	1.00007
-149.87	1.00006
-149.865	1.00004
-149.86	1.00002
-149.855	1.00002
-149.85	1.00002
-149.845	1.00001
-149.84	1
-149.835	0.999997
-149.83	0.999971
-149.825	0.999966
-149.82	0.999955
-149.815	0.999925
-149.81	0.999906
-149.805	0.999866
-149.8	0.999804
-149.795	0.999755
-149.79	0.999724
-149.785	0.999682
-149.78	0.999654
-149.775	0.999626
-149.77	0.999603
-149.765	0.999579
-149.76	0.999548
-149.755	0.999514
-149.75	0.999473
-149.745	0.99943
-149.74	0.999379
-149.735	0.99933
-149.73	0.999297
-149.725	0.99927
-149.72	0.999253
-149.715	0.99926
-149.71	0.999278
-149.705	0.99931
-149.7	0.999354
-149.695	0.99941
-149.69	0.999477
-149.685	0.999554
-149.68	0.999642
-149.675	0.999744
-149.67	0.999845
-149.665	0.999948
-149.66	1.00005
-149.655	1.00015
-149.65	1.00027
-149.645	1.00039
-149.64	1.00052
-149.635	1.00065
-149.63	1.00077
-149.625	1.00087
-149.62	1.00096
-149.615	1.00105
-149.61	1.00111
-149.605	1.00117
-149.6	1.00121
-149.595	1.00121
-149.59	1.00119
-149.585	1.00114
-149.58	1.00107
-149.575	1.00099
-149.57	1.00089
-149.565	1.00078
-149.56	1.00066
-149.555	1.00053
-149.55	1.0004
-149.545	1.00028
-149.54	1.00017
-149.535	1.00006
-149.53	0.999935
-149.525	0.999823
-149.52	0.999722
-149.515	0.999631
-149.51	0.999546
-149.505	0.999453
-149.5	0.999363
-149.495	0.999276
-149.49	0.999202
-149.485	0.999141
-149.48	0.999093
-149.475	0.999053
-149.47	0.99903
-149.465	0.999034
-149.46	0.999053
-149.455	0.999093
