# Delay[ns]	Correlation 	
-150	1.00868
-149.995	1.00698
-149.99	1.0035
-149.985	1.00008
-149.98	0.998723
-149.975	0.998539
-149.97	0.998339
-149.965	0.999702
-149.96	0.999655
-149.955	0.999913
-149.95	0.999925
-149.945	1.00081
-149.94	0.999957
-149.935	0.997969
-149.93	0.998227
-149.925	1.00074
-149.92	1.00325
-149.915	1.00389
-149.91	0.999682
-149.905	0.997574
-149.9	0.996567
-149.895	0.994943
-149.89	0.991674
-149.885	0.98757
-149.88	0.985238
-149.875	0.984515
-149.87	0.984174
-149.865	0.986874
-149.86	0.989008
-149.855	0.990904
-149.85	0.991387
-149.845	0.992041
-149.84	0.992057
-149.835	0.991701
-149.83	0.990516
-149.825	0.987942
-149.82	0.984622
-149.815	0.982457
-149.81	0.984092
-149.805	0.984991
-149.8	0.987834
-149.795	0.988947
-149.79	0.989498
-149.785	0.992074
-149.78	0.995505
-149.775	0.998568
-149.77	1.00292
-149.765	1.00905
-149.76	1.0119
-149.755	1.01163
-149.75	1.00995
-149.745	1.00613
-149.74	1.00192
-149.735	1.00016
-149.73	0.99662
-149.725	0.995148
-149.72	0.993796
-149.715	0.992668
-149.71	0.992629
-149.705	0.991923
-149.7	0.991559
-149.695	0.991281
-149.69	0.991659
-149.685	0.993918
-149.68	0.996043
-149.675	0.997242
-149.67	0.998004
-149.665	0.999064
-149.66	0.998747
-149.655	0.998638
-149.65	0.999616
-149.645	1.00062
-149.64	1.00119
-149.635	1.00312
-149.63	1.00661
-149.625	1.00878
-149.62	1.01276
-149.615	1.01765
-149.61	1.02162
-149.605	1.02444
-149.6	1.02564
-149.595	1.02565
-149.59	1.02476
-149.585	1.02461
-149.58	1.02468
-149.575	1.02484
-149.57	1.02452
-149.565	1.02318
-149.56	1.01971
-149.555	1.01794
-149.55	1.01662
-149.545	1.01674
-149.54	1.01644
-149.535	1.01536
-149.53	1.01244
-149.525	1.01086
-149.52	1.00818
-149.515	1.00614
-149.51	1.00396
-149.505	1.00215
-149.5	1.00094
-149.495	0.997586
-149.49	0.997003
-149.485	0.998727
-149.48	1.00062
-149.475	1.0055
-149.47	1.00945
-149.465	1.01008
-149.46	1.00923
-149.455	1.00673
-149.45	1.00538
-149.445	1.00497
-149.44	1.00394
-149.435	1.00233
-149.43	1.00015
-149.425	0.998754
-149.42	0.998754
-149.415	0.998095
-149.41	0.996503
-149.405	0.996523
-149.4	0.998078
-149.395	0.997291
-149.39	0.997852
-149.385	0.999346
-149.38	1.00086
-149.375	1.00184
-149.37	0.999994
-149.365	0.999582
-149.36	1.0013
-149.355	1.00337
-149.35	1.00446
-149.345	1.00594
-149.34	1.00715
-149.335	1.00724
-149.33	1.00612
-149.325	1.00548
-149.32	1.00441
-149.315	1.00362
-149.31	1.00395
-149.305	1.0023
-149.3	1.00004
-149.295	0.998387
-149.29	0.998607
-149.285	0.997754
-149.28	0.996391
-149.275	0.995505
-149.27	0.995663
-149.265	0.997538
-149.26	0.997774
-149.255	0.998099
-149.25	1.00026
-149.245	1.00178
-149.24	1.00444
-149.235	1.00803
-149.23	1.0104
-149.225	1.01123
-149.22	1.01174
-149.215	1.01144
-149.21	1.011
-149.205	1.01196
-149.2	1.01168
-149.195	1.01122
-149.19	1.01005
-149.185	1.009
-149.18	1.00534
-149.175	1.00111
-149.17	0.997522
-149.165	0.994219
-149.16	0.991883
-149.155	0.990206
-149.15	0.99014
-149.145	0.990213
-149.14	0.991346
-149.135	0.995151
-149.13	0.997764
-149.125	0.999621
-149.12	1.00054
-149.115	1.00046
-149.11	1.0005
-149.105	1.00087
-149.1	0.999783
-149.095	0.999855
-149.09	1.00028
-149.085	1.00223
-149.08	1.00499
-149.075	1.00464
-149.07	1.00452
-149.065	1.00476
-149.06	1.0037
-149.055	1.00073
-149.05	0.998538
-149.045	0.999022
-149.04	0.998232
-149.035	0.998008
-149.03	0.998206
-149.025	0.999165
-149.02	1.00058
-149.015	1.00229
-149.01	1.0018
-149.005	1.00001
-149	1.00127
-148.995	1.0016
-148.99	1.00023
-148.985	0.997733
-148.98	0.994681
-148.975	0.991579
-148.97	0.98964
-148.965	0.987426
-148.96	0.988267
-148.955	0.989794
-148.95	0.989384
-148.945	0.988113
-148.94	0.987011
-148.935	0.985725
-148.93	0.984472
-148.925	0.982148
