# Delay[ns]	Correlation 	
-150	0.98046
-149.995	0.981035
-149.99	0.981423
-149.985	0.983446
-149.98	0.983834
-149.975	0.985447
-149.97	0.986339
-149.965	0.988222
-149.96	0.991099
-149.955	0.99482
-149.95	0.997563
-149.945	0.998328
-149.94	0.997381
-149.935	0.998672
-149.93	0.999909
-149.925	0.999728
-149.92	1.00021
-149.915	1.00149
-149.91	1.00344
-149.905	1.00431
-149.9	1.00488
-149.895	1.00409
-149.89	1.00625
-149.885	1.00873
-149.88	1.00868
-149.875	1.00764
-149.87	1.00545
-149.865	1.00488
-149.86	1.00412
-149.855	1.00422
-149.85	1.00467
-149.845	1.00645
-149.84	1.00866
-149.835	1.00759
-149.83	1.00535
-149.825	1.00168
-149.82	0.997485
-149.815	0.993081
-149.81	0.990152
-149.805	0.98844
-149.8	0.987326
-149.795	0.986064
-149.79	0.985598
-149.785	0.986587
-149.78	0.987847
-149.775	0.987872
-149.77	0.990229
-149.765	0.993597
-149.76	0.995625
-149.755	0.998321
-149.75	1.00229
-149.745	1.00395
-149.74	1.0029
-149.735	1.0026
-149.73	1.00291
-149.725	1.00234
-149.72	1.00209
-149.715	1.00145
-149.71	1.00127
-149.705	1.00022
-149.7	0.998472
-149.695	0.997861
-149.69	0.998525
-149.685	0.999638
-149.68	1.00176
-149.675	1.00534
-149.67	1.00955
-149.665	1.01309
-149.66	1.01447
-149.655	1.01529
-149.65	1.0142
-149.645	1.0101
-149.64	1.00721
-149.635	1.00486
-149.63	1.00429
-149.625	1.00507
-149.62	1.00645
-149.615	1.00604
-149.61	1.00397
-149.605	1.0027
-149.6	1.00094
-149.595	1.00215
-149.59	1.00328
-149.585	1.00396
-149.58	1.00476
-149.575	1.00496
-149.57	1.00374
-149.565	1.00301
-149.56	1.00075
-149.555	0.999429
-149.55	0.998663
-149.545	0.999257
-149.54	1.00034
-149.535	1.00152
-149.53	1.00096
-149.525	0.999858
-149.52	0.997134
-149.515	0.99554
-149.51	0.995496
-149.505	0.995861
-149.5	0.997226
-149.495	0.998984
-149.49	1.00106
-149.485	1.00222
-149.48	1.00389
-149.475	1.0057
-149.47	1.00582
-149.465	1.00645
-149.46	1.00573
-149.455	1.00512
-149.45	1.00473
-149.445	1.00491
-149.44	1.00767
-149.435	1.00832
-149.43	1.00829
-149.425	1.00852
-149.42	1.00896
-149.415	1.00894
-149.41	1.00828
-149.405	1.00541
-149.4	1.00151
-149.395	0.99827
-149.39	0.99626
-149.385	0.99276
-149.38	0.988702
-149.375	0.985098
-149.37	0.982523
-149.365	0.980871
-149.36	0.978774
-149.355	0.976648
-149.35	0.977326
-149.345	0.979688
-149.34	0.983314
-149.335	0.986384
-149.33	0.989795
-149.325	0.992342
-149.32	0.994848
-149.315	0.996873
-149.31	0.998432
-149.305	1.00071
-149.3	1.00358
-149.295	1.00687
-149.29	1.00787
-149.285	1.01052
-149.28	1.01377
-149.275	1.01671
-149.27	1.02122
-149.265	1.02388
-149.26	1.02498
-149.255	1.02581
-149.25	1.02496
-149.245	1.02462
-149.24	1.02301
-149.235	1.02077
-149.23	1.01857
-149.225	1.0169
-149.22	1.01581
-149.215	1.01522
-149.21	1.01506
-149.205	1.01772
-149.2	1.02007
-149.195	1.02166
-149.19	1.02411
-149.185	1.02472
-149.18	1.02578
-149.175	1.02715
-149.17	1.0265
-149.165	1.02466
-149.16	1.02226
-149.155	1.02089
-149.15	1.02249
-149.145	1.02532
-149.14	1.02498
-149.135	1.0244
-149.13	1.02296
-149.125	1.02042
-149.12	1.01663
-149.115	1.01401
-149.11	1.01412
-149.105	1.01399
-149.1	1.01129
-149.095	1.00595
-149.09	1.00016
-149.085	0.996492
-149.08	0.993109
-149.075	0.990221
-149.07	0.98719
-149.065	0.984187
-149.06	0.982951
-149.055	0.98365
-149.05	0.983677
-149.045	0.985478
-149.04	0.987351
-149.035	0.987826
-149.03	0.985702
-149.025	0.984426
-149.02	0.983434
-149.015	0.979982
-149.01	0.975962
-149.005	0.975275
-149	0.97561
-148.995	0.974795
-148.99	0.975261
-148.985	0.975677
-148.98	0.976681
-148.975	0.979967
-148.97	0.981823
-148.965	0.985161
-148.96	0.988328
-148.955	0.987716
-148.95	0.985237
-148.945	0.983305
-148.94	0.983397
-148.935	0.984692
-148.93	0.986383
-148.925	0.989512
-148.92	0.993155
-148.915	0.995081
-148.91	0.994827
-148.905	0.995785
-148.9	0.995737
-148.895	0.993624
-148.89	0.992086
-148.885	0.990532
-148.88	0.991435
-148.875	0.992558
-148.87	0.99412
-148.865	0.992341
-148.86	0.991159
-148.855	0.99243
-148.85	0.993804
-148.845	0.995358
-148.84	0.99763
-148.835	0.998784
-148.83	0.99949
-148.825	0.999742
-148.82	0.998001
-148.815	0.994904
-148.81	0.992466
-148.805	0.990857
-148.8	0.991031
-148.795	0.99101
-148.79	0.991672
-148.785	0.992509
-148.78	0.993233
-148.775	0.992977
-148.77	0.992189
-148.765	0.992443
-148.76	0.992683
-148.755	0.991736
-148.75	0.993059
-148.745	0.994756
-148.74	0.996846
-148.735	0.996818
-148.73	0.995442
-148.725	0.995697
-148.72	0.995415
-148.715	0.997294
-148.71	0.996884
-148.705	0.995228
-148.7	0.993817
-148.695	0.991675
-148.69	0.990724
-148.685	0.987765
-148.68	0.985332
-148.675	0.984727
-148.67	0.985019
-148.665	0.985663
-148.66	0.986021
-148.655	0.985734
-148.65	0.985784
-148.645	0.98621
-148.64	0.987125
-148.635	0.986329
-148.63	0.986625
-148.625	0.987836
-148.62	0.987764
-148.615	0.987746
-148.61	0.988566
-148.605	0.988503
-148.6	0.988028
-148.595	0.987148
-148.59	0.985718
-148.585	0.985645
-148.58	0.987231
-148.575	0.988447
-148.57	0.989445
-148.565	0.990123
-148.56	0.992719
-148.555	0.99572
-148.55	0.999098
-148.545	1.00311
-148.54	1.00548
-148.535	1.00631
-148.53	1.00583
-148.525	1.00583
-148.52	1.00629
