# Delay[ns]	Correlation 	
-150	0.998791
-149.995	0.998938
-149.99	0.999053
-149.985	0.999324
-149.98	0.999652
-149.975	0.999944
-149.97	1.00036
-149.965	1.00081
-149.96	1.00115
-149.955	1.00151
-149.95	1.00188
-149.945	1.00232
-149.94	1.00284
-149.935	1.00327
-149.93	1.00357
-149.925	1.0036
-149.92	1.00359
-149.915	1.00339
-149.91	1.00312
-149.905	1.003
-149.9	1.00256
-149.895	1.00199
-149.89	1.00144
-149.885	1.00086
-149.88	1.00039
-149.875	0.999953
-149.87	0.999684
-149.865	0.999437
-149.86	0.999604
-149.855	0.999833
-149.85	1.00011
-149.845	1.00006
-149.84	0.999955
-149.835	0.999858
-149.83	0.999806
-149.825	0.999727
-149.82	0.999781
-149.815	0.999733
-149.81	0.999771
-149.805	0.999847
-149.8	0.999811
-149.795	0.999799
-149.79	0.999811
-149.785	0.999927
-149.78	1.00001
-149.775	1.00001
-149.77	0.999872
-149.765	0.999679
-149.76	0.999726
-149.755	0.999753
-149.75	0.999636
-149.745	0.999578
-149.74	0.999585
-149.735	0.99975
-149.73	1.00001
-149.725	1.00026
-149.72	1.00046
-149.715	1.00055
-149.71	1.00061
-149.705	1.00058
-149.7	1.00059
-149.695	1.00057
-149.69	1.00048
-149.685	1.00059
-149.68	1.00083
-149.675	1.00112
-149.67	1.00135
-149.665	1.00158
-149.66	1.00163
-149.655	1.00169
-149.65	1.0016
-149.645	1.0013
-149.64	1.0012
-149.635	1.00128
-149.63	1.0013
-149.625	1.0014
-149.62	1.00146
-149.615	1.00162
-149.61	1.00172
-149.605	1.00176
-149.6	1.00193
-149.595	1.00209
-149.59	1.002
-149.585	1.002
-149.58	1.00177
-149.575	1.00155
-149.57	1.00141
-149.565	1.00131
-149.56	1.00125
-149.555	1.00113
-149.55	1.00092
-149.545	1.0008
-149.54	1.00063
-149.535	1.00022
-149.53	0.999954
-149.525	0.999655
-149.52	0.999261
-149.515	0.99869
-149.51	0.998251
-149.505	0.997901
-149.5	0.997763
-149.495	0.997893
-149.49	0.998228
-149.485	0.998635
-149.48	0.998972
-149.475	0.999273
-149.47	0.99948
-149.465	0.999775
-149.46	1.00009
-149.455	1.00029
-149.45	1.00029
-149.445	1.00045
-149.44	1.00065
-149.435	1.00079
-149.43	1.00113
-149.425	1.00149
-149.42	1.00148
-149.415	1.00153
-149.41	1.00146
-149.405	1.00143
-149.4	1.00141
-149.395	1.0015
-149.39	1.00154
-149.385	1.00152
-149.38	1.00144
-149.375	1.00149
-149.37	1.00155
-149.365	1.00139
-149.36	1.00152
-149.355	1.00168
-149.35	1.00183
-149.345	1.00212
-149.34	1.00235
-149.335	1.00237
-149.33	1.00208
-149.325	1.00178
-149.32	1.0015
-149.315	1.00114
-149.31	1.00093
-149.305	1.00069
-149.3	1.0004
-149.295	1.00009
-149.29	0.999752
-149.285	0.999464
-149.28	0.999325
-149.275	0.999204
-149.27	0.999075
-149.265	0.99886
-149.26	0.998776
-149.255	0.998781
-149.25	0.999043
-149.245	0.999484
-149.24	0.999767
-149.235	0.999922
-149.23	0.99992
-149.225	1.00001
-149.22	1.00013
-149.215	0.999951
-149.21	0.999934
-149.205	0.999964
-149.2	0.999954
-149.195	0.999868
-149.19	0.99982
-149.185	0.999933
-149.18	1.00028
-149.175	1.00068
-149.17	1.00103
-149.165	1.00135
-149.16	1.00162
-149.155	1.0018
-149.15	1.0019
-149.145	1.00189
-149.14	1.00194
-149.135	1.00197
-149.13	1.00192
-149.125	1.00194
-149.12	1.0022
-149.115	1.00243
-149.11	1.0025
-149.105	1.00266
-149.1	1.00276
-149.095	1.00276
-149.09	1.00282
-149.085	1.00282
-149.08	1.00259
-149.075	1.00211
-149.07	1.00144
-149.065	1.00073
-149.06	1.00012
-149.055	0.999554
-149.05	0.999237
-149.045	0.999052
-149.04	0.99878
-149.035	0.998356
-149.03	0.998074
-149.025	0.998029
-149.02	0.998079
-149.015	0.998187
-149.01	0.998266
-149.005	0.998323
-149	0.998457
-148.995	0.998696
-148.99	0.999014
-148.985	0.999182
-148.98	0.999148
-148.975	0.999181
-148.97	0.999266
-148.965	0.999339
-148.96	0.99947
-148.955	0.999641
-148.95	0.999862
-148.945	1.00008
-148.94	1.00031
-148.935	1.00039
-148.93	1.00039
-148.925	1.00033
-148.92	1.00034
-148.915	1.00021
-148.91	1.00018
-148.905	1.00032
-148.9	1.00048
-148.895	1.00049
-148.89	1.00049
-148.885	1.00049
-148.88	1.00061
-148.875	1.00076
-148.87	1.00094
-148.865	1.00116
-148.86	1.00138
-148.855	1.0014
-148.85	1.00128
-148.845	1.00112
-148.84	1.00094
-148.835	1.00081
-148.83	1.00061
-148.825	1.00051
-148.82	1.00051
-148.815	1.00054
-148.81	1.00057
-148.805	1.00065
-148.8	1.00074
-148.795	1.00096
-148.79	1.00125
-148.785	1.00143
-148.78	1.00134
-148.775	1.00114
-148.77	1.00089
-148.765	1.00068
-148.76	1.00062
-148.755	1.00047
-148.75	1.00037
-148.745	1.00031
-148.74	1.00006
-148.735	0.999753
-148.73	0.999541
-148.725	0.999282
-148.72	0.999115
-148.715	0.998965
-148.71	0.998687
-148.705	0.998433
-148.7	0.998134
-148.695	0.99796
-148.69	0.99791
-148.685	0.997837
-148.68	0.997682
-148.675	0.997794
-148.67	0.998023
-148.665	0.998479
-148.66	0.998921
-148.655	0.999221
-148.65	0.999694
-148.645	1.00012
-148.64	1.0006
-148.635	1.00091
-148.63	1.00122
-148.625	1.00138
-148.62	1.00164
-148.615	1.00194
-148.61	1.00215
-148.605	1.00239
-148.6	1.00257
-148.595	1.00259
-148.59	1.00267
-148.585	1.00266
-148.58	1.00265
-148.575	1.00261
-148.57	1.0026
-148.565	1.00255
-148.56	1.00259
-148.555	1.00275
-148.55	1.00292
-148.545	1.00313
-148.54	1.00332
-148.535	1.00332
-148.53	1.00328
-148.525	1.00308
-148.52	1.00263
-148.515	1.00217
-148.51	1.00176
-148.505	1.00126
-148.5	1.00058
-148.495	0.999896
-148.49	0.999161
-148.485	0.998703
-148.48	0.998329
-148.475	0.998104
-148.47	0.997866
-148.465	0.997677
-148.46	0.997777
-148.455	0.997986
-148.45	0.998198
-148.445	0.99825
-148.44	0.998108
-148.435	0.997979
-148.43	0.997784
-148.425	0.997766
-148.42	0.997831
-148.415	0.997927
-148.41	0.998113
-148.405	0.998383
-148.4	0.998768
-148.395	0.999087
-148.39	0.999439
-148.385	0.999815
-148.38	1.00017
-148.375	1.0005
-148.37	1.00074
-148.365	1.00088
-148.36	1.00104
-148.355	1.00124
-148.35	1.00162
-148.345	1.0019
-148.34	1.00201
-148.335	1.0019
-148.33	1.00179
-148.325	1.0016
-148.32	1.00148
-148.315	1.00138
-148.31	1.00146
-148.305	1.00174
-148.3	1.00211
-148.295	1.00237
-148.29	1.00272
-148.285	1.00303
-148.28	1.00309
-148.275	1.00288
-148.27	1.00254
-148.265	1.00198
-148.26	1.00126
-148.255	1.00061
-148.25	0.999984
-148.245	0.999357
-148.24	0.99884
-148.235	0.998371
-148.23	0.997841
-148.225	0.997409
-148.22	0.997063
-148.215	0.996803
-148.21	0.996803
-148.205	0.996677
-148.2	0.996834
-148.195	0.997061
-148.19	0.997132
-148.185	0.997386
-148.18	0.997659
-148.175	0.997937
-148.17	0.998237
-148.165	0.998589
-148.16	0.998771
-148.155	0.999002
-148.15	0.999246
-148.145	0.999503
-148.14	0.999824
-148.135	1.00019
-148.13	1.0006
-148.125	1.00094
-148.12	1.00124
-148.115	1.00154
-148.11	1.0016
-148.105	1.00172
-148.1	1.00163
-148.095	1.00179
-148.09	1.00204
-148.085	1.00228
-148.08	1.0025
-148.075	1.00259
-148.07	1.00264
-148.065	1.00263
-148.06	1.00254
-148.055	1.00257
-148.05	1.00254
-148.045	1.00242
-148.04	1.00227
-148.035	1.00211
-148.03	1.0019
-148.025	1.00178
-148.02	1.00164
-148.015	1.00154
-148.01	1.0014
-148.005	1.00121
-148	1.00122
-147.995	1.0012
-147.99	1.00127
-147.985	1.00142
-147.98	1.00154
-147.975	1.00161
-147.97	1.0017
-147.965	1.00166
-147.96	1.0015
-147.955	1.00125
-147.95	1.00102
-147.945	1.00077
-147.94	1.00034
-147.935	0.999814
-147.93	0.999305
-147.925	0.998863
-147.92	0.998493
-147.915	0.998193
-147.91	0.997964
-147.905	0.997661
-147.9	0.997349
-147.895	0.99738
-147.89	0.997374
-147.885	0.99726
-147.88	0.9972
