# Frequency [GHz] 	Fouriercomponent
-2.56983	 1.09177
-2.5665	 0.617569
-2.56316	 0.784918
-2.55983	 0.89932
-2.5565	 0.521985
-2.55316	 0.850125
-2.54983	 0.638123
-2.5465	 0.801899
-2.54316	 0.737434
-2.53983	 0.829849
-2.5365	 0.91238
-2.53316	 0.522366
-2.52983	 0.601689
-2.5265	 0.990205
-2.52317	 1.12515
-2.51983	 0.870161
-2.5165	 0.852237
-2.51317	 0.795552
-2.50983	 0.666962
-2.5065	 0.77032
-2.50317	 0.690314
-2.49983	 0.448078
-2.4965	 0.595746
-2.49317	 0.67644
-2.48983	 0.708521
-2.4865	 0.837764
-2.48317	 0.583681
-2.47983	 0.723839
-2.4765	 0.839507
-2.47317	 0.805723
-2.46984	 0.836318
-2.4665	 0.85477
-2.46317	 1.06854
-2.45984	 0.954123
-2.4565	 0.652358
-2.45317	 0.838136
-2.44984	 0.639153
-2.4465	 0.581304
-2.44317	 0.921116
-2.43984	 0.810132
-2.4365	 0.478488
-2.43317	 0.818434
-2.42984	 0.947326
-2.4265	 0.650887
-2.42317	 1.0331
-2.41984	 0.845053
-2.41651	 0.917731
-2.41317	 0.940942
-2.40984	 0.83881
-2.40651	 0.605367
-2.40317	 0.764276
-2.39984	 0.834723
-2.39651	 0.859523
-2.39317	 0.891133
-2.38984	 1.29563
-2.38651	 1.11724
-2.38317	 0.757121
-2.37984	 0.772076
-2.37651	 0.93694
-2.37318	 0.652994
-2.36984	 0.86779
-2.36651	 0.823382
-2.36318	 0.568101
-2.35984	 1.08502
-2.35651	 1.31541
-2.35318	 0.859606
-2.34984	 1.13222
-2.34651	 0.926034
-2.34318	 0.719301
-2.33984	 0.495845
-2.33651	 1.0771
-2.33318	 0.611488
-2.32984	 0.836954
-2.32651	 0.770991
-2.32318	 0.883848
-2.31985	 0.643475
-2.31651	 0.848879
-2.31318	 0.772166
-2.30985	 0.984749
-2.30651	 0.827247
-2.30318	 0.468748
-2.29985	 0.831907
-2.29651	 0.985258
-2.29318	 0.76906
-2.28985	 1.04534
-2.28651	 0.994264
-2.28318	 0.914204
-2.27985	 0.905303
-2.27651	 0.935009
-2.27318	 0.651518
-2.26985	 0.767879
-2.26652	 0.876472
-2.26318	 0.779973
-2.25985	 0.863471
-2.25652	 0.75235
-2.25318	 0.806464
-2.24985	 0.658751
-2.24652	 0.93153
-2.24318	 0.958238
-2.23985	 0.688655
-2.23652	 0.847622
-2.23318	 0.836204
-2.22985	 0.527394
-2.22652	 0.696985
-2.22319	 0.775546
-2.21985	 0.708568
-2.21652	 0.893716
-2.21319	 0.682765
-2.20985	 0.634004
-2.20652	 0.791688
-2.20319	 0.681819
-2.19985	 0.793489
-2.19652	 0.710029
-2.19319	 1.06503
-2.18985	 1.2077
-2.18652	 1.05536
-2.18319	 0.443582
-2.17985	 0.797903
-2.17652	 1.1061
-2.17319	 0.676117
-2.16986	 1.00818
-2.16652	 0.666332
-2.16319	 0.858906
-2.15986	 0.769895
-2.15652	 0.738333
-2.15319	 0.847973
-2.14986	 1.0703
-2.14652	 1.15753
-2.14319	 1.03464
-2.13986	 0.630501
-2.13652	 0.717846
-2.13319	 0.697768
-2.12986	 0.457012
-2.12652	 1.10909
-2.12319	 0.783857
-2.11986	 0.7207
-2.11653	 1.20374
-2.11319	 0.70621
-2.10986	 0.765769
-2.10653	 0.685473
-2.10319	 1.05379
-2.09986	 1.01697
-2.09653	 0.791894
-2.09319	 1.02441
-2.08986	 0.680318
-2.08653	 0.702644
-2.08319	 0.555581
-2.07986	 0.727199
-2.07653	 0.971457
-2.0732	 0.696663
-2.06986	 0.814213
-2.06653	 1.04286
-2.0632	 0.794524
-2.05986	 0.974095
-2.05653	 0.86066
-2.0532	 1.07588
-2.04986	 1.02125
-2.04653	 0.699471
-2.0432	 1.01348
-2.03986	 0.683726
-2.03653	 1.33692
-2.0332	 0.871205
-2.02986	 0.793668
-2.02653	 0.625766
-2.0232	 0.433688
-2.01987	 1.21407
-2.01653	 0.803692
-2.0132	 1.17883
-2.00987	 0.791288
-2.00653	 1.05307
-2.0032	 0.899225
-1.99987	 0.975485
-1.99653	 0.770162
-1.9932	 0.757877
-1.98987	 0.870858
-1.98653	 0.940167
-1.9832	 0.973161
-1.97987	 1.19446
-1.97653	 0.868655
-1.9732	 0.749944
-1.96987	 0.761785
-1.96654	 0.744185
-1.9632	 0.513164
-1.95987	 1.09105
-1.95654	 0.728224
-1.9532	 1.15916
-1.94987	 0.879883
-1.94654	 0.848785
-1.9432	 0.775248
-1.93987	 0.721347
-1.93654	 1.1291
-1.9332	 1.17075
-1.92987	 0.945301
-1.92654	 0.609201
-1.92321	 1.14814
-1.91987	 0.702476
-1.91654	 0.994048
-1.91321	 1.03799
-1.90987	 1.20893
-1.90654	 0.98169
-1.90321	 1.06736
-1.89987	 0.792518
-1.89654	 0.704724
-1.89321	 0.45386
-1.88987	 0.853457
-1.88654	 0.79359
-1.88321	 0.485438
-1.87987	 0.965219
-1.87654	 0.68907
-1.87321	 1.26511
-1.86988	 0.972911
-1.86654	 0.869629
-1.86321	 0.66993
-1.85988	 1.02941
-1.85654	 0.928296
-1.85321	 0.398965
-1.84988	 0.756981
-1.84654	 0.683527
-1.84321	 0.657487
-1.83988	 0.824826
-1.83654	 0.948075
-1.83321	 0.857637
-1.82988	 0.822457
-1.82654	 0.811427
-1.82321	 0.840499
-1.81988	 1.00282
-1.81655	 0.815624
-1.81321	 0.475386
-1.80988	 0.586345
-1.80655	 1.06414
-1.80321	 1.25967
-1.79988	 0.787184
-1.79655	 0.664617
-1.79321	 0.809466
-1.78988	 0.961389
-1.78655	 0.716149
-1.78321	 0.614071
-1.77988	 0.696631
-1.77655	 0.997964
-1.77322	 1.26598
-1.76988	 0.562707
-1.76655	 0.782833
-1.76322	 0.874791
-1.75988	 1.04688
-1.75655	 0.705138
-1.75322	 1.02072
-1.74988	 0.963618
-1.74655	 0.828107
-1.74322	 0.897719
-1.73988	 0.941262
-1.73655	 0.905622
-1.73322	 0.863928
-1.72988	 0.831348
-1.72655	 0.70496
-1.72322	 0.950471
-1.71989	 0.726997
-1.71655	 0.687371
-1.71322	 0.869755
-1.70989	 0.893668
-1.70655	 1.32434
-1.70322	 0.98733
-1.69989	 0.683075
-1.69655	 0.623781
-1.69322	 0.850453
-1.68989	 1.09553
-1.68655	 0.922136
-1.68322	 0.730609
-1.67989	 1.31793
-1.67655	 0.524983
-1.67322	 0.5292
-1.66989	 0.716158
-1.66656	 0.777247
-1.66322	 0.744292
-1.65989	 0.836879
-1.65656	 0.926554
-1.65322	 0.956657
-1.64989	 0.907905
-1.64656	 0.517493
-1.64322	 1.40645
-1.63989	 1.08951
-1.63656	 1.28133
-1.63322	 0.88175
-1.62989	 0.677146
-1.62656	 1.49336
-1.62323	 0.556158
-1.61989	 0.802932
-1.61656	 0.660886
-1.61323	 0.603724
-1.60989	 0.67057
-1.60656	 1.05033
-1.60323	 0.326147
-1.59989	 0.846423
-1.59656	 0.740345
-1.59323	 1.10254
-1.58989	 0.81027
-1.58656	 0.632206
-1.58323	 0.757486
-1.57989	 0.782368
-1.57656	 1.5564
-1.57323	 0.959811
-1.5699	 0.851073
-1.56656	 0.863322
-1.56323	 0.745913
-1.5599	 1.17182
-1.55656	 0.887152
-1.55323	 0.721887
-1.5499	 0.542556
-1.54656	 1.22022
-1.54323	 0.991192
-1.5399	 0.739266
-1.53656	 0.795806
-1.53323	 1.04016
-1.5299	 0.546404
-1.52656	 1.05647
-1.52323	 1.39195
-1.5199	 0.813884
-1.51657	 0.799551
-1.51323	 0.668707
-1.5099	 0.731279
-1.50657	 1.38204
-1.50323	 1.01804
-1.4999	 0.723498
-1.49657	 0.914486
-1.49323	 1.03969
-1.4899	 1.08061
-1.48657	 1.22479
-1.48323	 0.896493
-1.4799	 0.892805
-1.47657	 1.07006
-1.47324	 0.839339
-1.4699	 0.645196
-1.46657	 0.818764
-1.46324	 0.837355
-1.4599	 0.900352
-1.45657	 0.520769
-1.45324	 0.682881
-1.4499	 0.803784
-1.44657	 0.981562
-1.44324	 0.841046
-1.4399	 0.76182
-1.43657	 0.875056
-1.43324	 0.752606
-1.4299	 0.717131
-1.42657	 0.674484
-1.42324	 0.90121
-1.41991	 0.85517
-1.41657	 0.753736
-1.41324	 0.625337
-1.40991	 0.698232
-1.40657	 0.561538
-1.40324	 0.845984
-1.39991	 0.887227
-1.39657	 0.802581
-1.39324	 1.08865
-1.38991	 1.0494
-1.38657	 0.940219
-1.38324	 0.86252
-1.37991	 0.911212
-1.37657	 0.774945
-1.37324	 0.795424
-1.36991	 0.603561
-1.36658	 1.28921
-1.36324	 0.931925
-1.35991	 1.13916
-1.35658	 0.916187
-1.35324	 0.579252
-1.34991	 0.716537
-1.34658	 0.632107
-1.34324	 0.978084
-1.33991	 1.29209
-1.33658	 0.824576
-1.33324	 0.589051
-1.32991	 0.916653
-1.32658	 0.746832
-1.32325	 0.932848
-1.31991	 0.87996
-1.31658	 1.04369
-1.31325	 0.860395
-1.30991	 0.756103
-1.30658	 0.762842
-1.30325	 0.952314
-1.29991	 1.04191
-1.29658	 1.01296
-1.29325	 0.829028
-1.28991	 0.965009
-1.28658	 0.924863
-1.28325	 1.34627
-1.27991	 1.09241
-1.27658	 0.752762
-1.27325	 1.05901
-1.26992	 1.44354
-1.26658	 1.08184
-1.26325	 0.756875
-1.25992	 0.892756
-1.25658	 0.509291
-1.25325	 0.722437
-1.24992	 0.83792
-1.24658	 0.676006
-1.24325	 0.942682
-1.23992	 0.69106
-1.23658	 1.2475
-1.23325	 0.744006
-1.22992	 0.722786
-1.22658	 1.21688
-1.22325	 0.928159
-1.21992	 1.01032
-1.21659	 0.968792
-1.21325	 1.34802
-1.20992	 0.815539
-1.20659	 0.84653
-1.20325	 0.60419
-1.19992	 0.725958
-1.19659	 0.464823
-1.19325	 0.759732
-1.18992	 0.767813
-1.18659	 0.956356
-1.18325	 0.865116
-1.17992	 0.893494
-1.17659	 0.88594
-1.17326	 0.965017
-1.16992	 0.835846
-1.16659	 0.933293
-1.16326	 1.35952
-1.15992	 0.949185
-1.15659	 0.578517
-1.15326	 0.77599
-1.14992	 0.962578
-1.14659	 1.25531
-1.14326	 1.2365
-1.13992	 0.898522
-1.13659	 1.10392
