# Frequency [GHz] 	Fouriercomponent
-4.99967	 0.592108
-4.99633	 0.680309
-4.993	 0.614547
-4.98967	 0.724472
-4.98633	 0.511211
-4.983	 0.57055
-4.97967	 0.568226
-4.97633	 0.544746
-4.973	 0.633096
-4.96967	 0.614428
-4.96634	 0.621923
-4.963	 0.636107
-4.95967	 0.763875
-4.95634	 0.680218
-4.953	 0.584789
-4.94967	 0.530654
-4.94634	 0.646773
-4.943	 0.683521
-4.93967	 0.710905
-4.93634	 0.562976
-4.933	 0.623655
-4.92967	 0.572287
-4.92634	 0.620682
-4.92301	 0.648644
-4.91967	 0.471085
-4.91634	 0.585967
-4.91301	 0.516016
-4.90967	 0.661182
-4.90634	 0.644489
-4.90301	 0.643058
-4.89967	 0.57398
-4.89634	 0.600956
-4.89301	 0.690528
-4.88967	 0.609628
-4.88634	 0.493153
-4.88301	 0.492666
-4.87967	 0.671584
-4.87634	 0.816192
-4.87301	 0.583893
-4.86968	 0.526484
-4.86634	 0.723836
-4.86301	 0.431801
-4.85968	 0.565629
-4.85634	 0.440676
-4.85301	 0.558016
-4.84968	 0.618563
-4.84634	 0.550519
-4.84301	 0.589322
-4.83968	 0.470847
-4.83634	 0.57248
-4.83301	 0.486988
-4.82968	 0.513018
-4.82634	 0.529642
-4.82301	 0.47968
-4.81968	 0.653454
-4.81635	 0.490582
-4.81301	 0.771048
-4.80968	 0.68479
-4.80635	 0.675812
-4.80301	 0.6582
-4.79968	 0.490281
-4.79635	 0.667161
-4.79301	 0.828832
-4.78968	 0.562924
-4.78635	 0.761157
-4.78301	 0.560495
-4.77968	 0.479016
-4.77635	 0.68061
-4.77302	 0.576289
-4.76968	 0.613239
-4.76635	 0.578705
-4.76302	 0.540162
-4.75968	 0.576723
-4.75635	 0.390051
-4.75302	 0.68588
-4.74968	 0.586894
-4.74635	 0.772613
-4.74302	 0.547956
-4.73968	 0.827297
-4.73635	 0.642317
-4.73302	 0.409107
-4.72968	 0.523901
-4.72635	 0.508183
-4.72302	 0.612721
-4.71969	 0.561898
-4.71635	 0.527649
-4.71302	 0.629884
-4.70969	 0.621661
-4.70635	 0.568128
-4.70302	 0.490885
-4.69969	 0.514789
-4.69635	 0.568496
-4.69302	 0.63209
-4.68969	 0.61439
-4.68635	 0.595264
-4.68302	 0.576707
-4.67969	 0.52635
-4.67635	 0.611777
-4.67302	 0.537984
-4.66969	 0.707787
-4.66636	 0.491179
-4.66302	 0.516091
-4.65969	 0.506336
-4.65636	 0.445031
-4.65302	 0.491607
-4.64969	 0.514299
-4.64636	 0.603713
-4.64302	 0.544304
-4.63969	 0.668857
-4.63636	 0.652518
-4.63302	 0.592254
-4.62969	 0.497707
-4.62636	 0.621339
-4.62303	 0.752783
-4.61969	 0.569489
-4.61636	 0.602219
-4.61303	 0.578011
-4.60969	 0.576089
