# Delay[ns]	Correlation 	
-150	0.99952
-149.995	0.999489
-149.99	0.99949
-149.985	0.999496
-149.98	0.999462
-149.975	0.999395
-149.97	0.999396
-149.965	0.999426
-149.96	0.999521
-149.955	0.999593
-149.95	0.999762
-149.945	1.00003
-149.94	1.00023
-149.935	1.00035
-149.93	1.00044
-149.925	1.00047
-149.92	1.00045
-149.915	1.00047
-149.91	1.0005
-149.905	1.00048
-149.9	1.00047
-149.895	1.00044
-149.89	1.00045
-149.885	1.00042
-149.88	1.00032
-149.875	1.0001
-149.87	0.999945
-149.865	0.999813
-149.86	0.999768
-149.855	0.999785
-149.85	0.999737
-149.845	0.999652
-149.84	0.999584
-149.835	0.99963
-149.83	0.999733
-149.825	0.999854
-149.82	0.999969
-149.815	0.999928
-149.81	0.999846
-149.805	0.99984
-149.8	0.999865
-149.795	0.999939
-149.79	1.00003
-149.785	1.00001
-149.78	1
-149.775	1.00008
-149.77	1.00014
-149.765	1.00022
-149.76	1.00034
-149.755	1.00044
-149.75	1.00044
-149.745	1.00046
-149.74	1.00049
-149.735	1.00056
-149.73	1.00065
-149.725	1.00079
-149.72	1.00084
-149.715	1.00085
-149.71	1.00088
-149.705	1.0009
-149.7	1.00099
-149.695	1.00097
-149.69	1.00082
-149.685	1.00072
-149.68	1.00057
-149.675	1.00041
-149.67	1.00028
-149.665	1.00015
-149.66	0.999952
-149.655	0.999755
-149.65	0.999659
-149.645	0.999589
-149.64	0.999511
-149.635	0.999458
-149.63	0.999483
-149.625	0.999513
-149.62	0.999632
-149.615	0.999745
-149.61	0.999756
-149.605	0.999781
-149.6	0.99972
-149.595	0.999731
-149.59	0.999844
-149.585	0.999969
-149.58	1.0001
-149.575	1.00015
-149.57	1.00022
-149.565	1.00026
-149.56	1.00024
-149.555	1.00016
-149.55	1.00019
-149.545	1.00017
-149.54	1.00019
-149.535	1.00031
-149.53	1.00046
-149.525	1.00056
-149.52	1.00054
-149.515	1.00049
-149.51	1.00036
-149.505	1.0001
-149.5	0.999865
-149.495	0.999706
-149.49	0.999609
-149.485	0.999478
-149.48	0.999383
-149.475	0.999367
-149.47	0.99934
-149.465	0.999375
-149.46	0.999389
-149.455	0.999379
-149.45	0.999419
-149.445	0.999491
-149.44	0.99966
-149.435	0.999788
-149.43	0.999964
-149.425	1.00007
-149.42	1.00012
-149.415	1.00007
-149.41	1.00008
-149.405	1.00011
-149.4	1.00016
-149.395	1.00026
-149.39	1.00037
-149.385	1.0004
-149.38	1.00042
-149.375	1.00042
-149.37	1.00042
-149.365	1.0004
-149.36	1.00044
-149.355	1.0004
-149.35	1.00034
-149.345	1.00031
-149.34	1.00023
-149.335	1.00016
-149.33	1.00012
-149.325	1.00013
-149.32	1.00026
-149.315	1.00032
-149.31	1.00028
-149.305	1.00029
-149.3	1.00026
-149.295	1.00011
-149.29	0.999958
