#Time [1ns] 	 Re(Es) 	 Im(Es) 	 |Es|^2 	 rho 	 w
0	-988.496211	-1764.14557	-1151.2616	-854.046653	0.54694126	1.23181778e+13
1e-11	-2013.34288	-47.2286044	-611.125357	-628.982592	0.547077096	1.25600591e+13
2e-11	-2439.67295	-98.5870014	-295.566921	1566.31859	0.5473099	1.27793208e+13
3e-11	-1181.60912	-2961.12359	546.84711	399.218823	0.547628088	1.29781751e+13
4e-11	-1038.8296	-2683.43898	-1487.54447	-1082.33928	0.548012211	1.3158614e+13
5e-11	-468.028886	-1776.33914	-1617.27106	-3898.22261	0.548431316	1.33224321e+13
6e-11	-332.833016	306.755153	-739.643924	-2484.81541	0.548920719	1.34712366e+13
7e-11	-203.197374	-57.5709474	-906.944496	-4269.62905	0.549474073	1.36065218e+13
8e-11	803.173756	-901.110235	-2409.73129	-5089.20811	0.549981832	1.3729582e+13
9e-11	1192.68116	-905.40163	-2784.2962	-4427.01441	0.550481676	1.38415311e+13
1e-10	666.962022	-2097.49755	-2364.27348	-2188.79221	0.551097737	1.3943475e+13
1.1e-10	458.688696	-2556.40381	-666.585674	-2142.30286	0.551790161	1.4036461e+13
1.2e-10	-734.900094	-1956.03602	54.8461755	-4053.20831	0.552472476	1.41213712e+13
1.3e-10	-2243.3422	-1036.95276	1146.07474	-4747.71479	0.553134834	1.41989518e+13
1.4e-10	-1637.31217	-2372.86302	224.532433	-4558.31123	0.553780026	1.42698743e+13
1.5e-10	-1682.0494	-2720.29459	596.718776	-4102.33494	0.554431102	1.43347737e+13
1.6e-10	-2681.53201	-2897.5646	1102.81318	-4093.77323	0.555104605	1.43942311e+13
1.7e-10	-2124.79019	-1702.94444	418.021743	-5371.17656	0.555704126	1.44487368e+13
1.8e-10	-2182.9543	-2187.49078	-472.967813	-4523.3288	0.55631304	1.44987179e+13
1.9e-10	-2126.35806	-1650.78046	-1962.11823	-5272.70407	0.557004486	1.45446593e+13
2e-10	-3013.54622	-738.899123	-579.729262	-7339.09164	0.557641826	1.45869627e+13
2.1e-10	-3138.6551	-2424.02844	-1426.42345	-6970.42133	0.558099521	1.46258415e+13
2.2e-10	-2799.15526	-413.089342	-2307.93983	-4349.62815	0.558656076	1.46615676e+13
2.3e-10	-424.820941	-565.440741	-3994.04668	-5357.47917	0.559295765	1.46945611e+13
2.4e-10	1414.85458	-596.179884	-2797.28654	-6385.46865	0.559905616	1.47250858e+13
2.5e-10	-149.594776	433.696852	-2797.49614	-5439.30529	0.560487897	1.47533516e+13
2.6e-10	-1472.15177	1436.33813	-3135.19832	-5652.57713	0.561102096	1.47795794e+13
2.7e-10	-1941.59713	138.550194	-4419.4049	-4593.59808	0.561683831	1.48039448e+13
2.8e-10	-1817.30871	274.554338	-3568.36822	-4607.43204	0.562305979	1.48266309e+13
2.9e-10	-1808.50269	-540.30754	-2072.13348	-4025.39807	0.562948812	1.48478286e+13
3e-10	-866.692564	-40.4246441	-2295.69816	-2925.65597	0.563661534	1.48677342e+13
3.1e-10	346.220145	134.166141	-1130.26687	-2809.6778	0.564418904	1.48865176e+13
3.2e-10	1214.50081	-54.7479737	-3264.419	-1074.5586	0.565199194	1.49043224e+13
3.3e-10	1706.46987	-776.880386	-3496.67032	689.553892	0.565937115	1.49212304e+13
3.4e-10	1971.82777	-1804.53803	-2830.24759	-734.749928	0.566643299	1.49372906e+13
