# Frequency [GHz] 	Fouriercomponent
-4.99967	 0.00381853
-4.99633	 0.00477344
-4.993	 0.00510126
-4.98967	 0.00371417
-4.98633	 0.0036034
-4.983	 0.00407756
-4.97967	 0.00208819
-4.97633	 0.00280442
-4.973	 0.00324152
-4.96967	 0.00257596
-4.96634	 0.00322895
-4.963	 0.00378526
-4.95967	 0.0031081
-4.95634	 0.00394389
-4.953	 0.00335208
-4.94967	 0.00278923
-4.94634	 0.00460234
-4.943	 0.00418709
-4.93967	 0.00282517
-4.93634	 0.00545104
-4.933	 0.00644638
-4.92967	 0.00465603
-4.92634	 0.00513756
-4.92301	 0.00522534
-4.91967	 0.0033975
-4.91634	 0.00506532
-4.91301	 0.00459903
-4.90967	 0.00435401
-4.90634	 0.00540052
-4.90301	 0.00397203
-4.89967	 0.00389686
-4.89634	 0.00471113
-4.89301	 0.00455493
-4.88967	 0.00578009
-4.88634	 0.00358659
-4.88301	 0.0045342
-4.87967	 0.00669382
-4.87634	 0.00576726
-4.87301	 0.00434511
-4.86968	 0.00386735
-4.86634	 0.00416743
-4.86301	 0.00762178
-4.85968	 0.0045191
-4.85634	 0.00564851
-4.85301	 0.00428257
-4.84968	 0.00691234
-4.84634	 0.00458553
-4.84301	 0.00734736
-4.83968	 0.00515811
-4.83634	 0.0070858
-4.83301	 0.00569219
-4.82968	 0.00557515
-4.82634	 0.00374476
-4.82301	 0.00456131
-4.81968	 0.00398025
-4.81635	 0.0081045
-4.81301	 0.00490564
-4.80968	 0.00587008
-4.80635	 0.00407131
-4.80301	 0.00476424
-4.79968	 0.00528391
-4.79635	 0.00484082
-4.79301	 0.00446655
-4.78968	 0.00417972
-4.78635	 0.00371957
-4.78301	 0.00641583
-4.77968	 0.00584722
-4.77635	 0.00645892
-4.77302	 0.0023909
-4.76968	 0.0039733
-4.76635	 0.00350318
-4.76302	 0.00665901
-4.75968	 0.0071538
-4.75635	 0.004404
-4.75302	 0.00426928
-4.74968	 0.00555635
-4.74635	 0.00359031
-4.74302	 0.00404708
-4.73968	 0.00505718
-4.73635	 0.00739197
-4.73302	 0.00437288
-4.72968	 0.00489583
-4.72635	 0.00640038
-4.72302	 0.00261695
-4.71969	 0.00453299
-4.71635	 0.00384461
-4.71302	 0.00486605
-4.70969	 0.00382143
-4.70635	 0.00451646
-4.70302	 0.00511006
-4.69969	 0.00265375
-4.69635	 0.00288457
-4.69302	 0.00517587
-4.68969	 0.00314537
-4.68635	 0.00365807
-4.68302	 0.00449871
-4.67969	 0.00443499
-4.67635	 0.00387191
-4.67302	 0.004863
-4.66969	 0.00349287
-4.66636	 0.00343362
-4.66302	 0.00382967
-4.65969	 0.00349928
-4.65636	 0.00304103
-4.65302	 0.00499701
-4.64969	 0.00393131
-4.64636	 0.0028714
-4.64302	 0.00306132
-4.63969	 0.00407553
-4.63636	 0.00255867
-4.63302	 0.0028866
-4.62969	 0.00233106
-4.62636	 0.00275954
-4.62303	 0.00234594
-4.61969	 0.00293599
-4.61636	 0.00326772
-4.61303	 0.00262221
-4.60969	 0.00139261
-4.60636	 0.0039134
-4.60303	 0.00272705
-4.59969	 0.00324695
-4.59636	 0.00251005
-4.59303	 0.0022807
-4.58969	 0.00231441
-4.58636	 0.00344884
-4.58303	 0.00213203
-4.57969	 0.00477795
-4.57636	 0.00265046
-4.57303	 0.00456557
-4.5697	 0.00258053
-4.56636	 0.00263322
-4.56303	 0.00260048
-4.5597	 0.00270041
-4.55636	 0.00346595
-4.55303	 0.00255641
-4.5497	 0.00255309
-4.54636	 0.0021027
-4.54303	 0.00261445
-4.5397	 0.00357997
-4.53636	 0.00256297
-4.53303	 0.00341508
-4.5297	 0.00179862
-4.52636	 0.00268354
-4.52303	 0.00252792
-4.5197	 0.00286571
-4.51637	 0.00215051
-4.51303	 0.00219949
-4.5097	 0.00271058
-4.50637	 0.00259343
-4.50303	 0.00190919
-4.4997	 0.00271986
-4.49637	 0.00263461
-4.49303	 0.003109
-4.4897	 0.00341094
-4.48637	 0.00199303
-4.48303	 0.00152779
-4.4797	 0.00405409
-4.47637	 0.00175972
-4.47304	 0.0018735
-4.4697	 0.00194445
-4.46637	 0.0028526
-4.46304	 0.00235948
-4.4597	 0.00162413
-4.45637	 0.00219853
-4.45304	 0.00174699
-4.4497	 0.00341513
-4.44637	 0.0017829
-4.44304	 0.00181699
-4.4397	 0.00140432
-4.43637	 0.00114537
-4.43304	 0.00192054
-4.4297	 0.00208855
-4.42637	 0.00200247
-4.42304	 0.00146049
-4.41971	 0.00294586
-4.41637	 0.00242359
-4.41304	 0.00252494
-4.40971	 0.00230128
-4.40637	 0.00212591
-4.40304	 0.00159837
-4.39971	 0.001369
-4.39637	 0.00197044
-4.39304	 0.00225005
-4.38971	 0.00286167
-4.38637	 0.00236798
-4.38304	 0.00185694
-4.37971	 0.00141783
-4.37637	 0.00185946
-4.37304	 0.00310283
-4.36971	 0.00284241
-4.36638	 0.00172744
-4.36304	 0.0013228
-4.35971	 0.00288146
-4.35638	 0.00237353
-4.35304	 0.00135306
-4.34971	 0.00182806
-4.34638	 0.00231678
-4.34304	 0.00166548
-4.33971	 0.00166111
-4.33638	 0.0024836
-4.33304	 0.00299672
-4.32971	 0.00163669
-4.32638	 0.00227239
-4.32305	 0.00174471
-4.31971	 0.00192346
-4.31638	 0.00150855
-4.31305	 0.00202835
-4.30971	 0.00231518
-4.30638	 0.00241555
-4.30305	 0.00206749
-4.29971	 0.0019918
-4.29638	 0.00205934
-4.29305	 0.00246568
-4.28971	 0.00166564
-4.28638	 0.00176486
-4.28305	 0.00182495
-4.27971	 0.00148178
-4.27638	 0.00192584
-4.27305	 0.00192705
-4.26972	 0.00199461
-4.26638	 0.00217748
-4.26305	 0.00209764
-4.25972	 0.00221652
-4.25638	 0.00272164
-4.25305	 0.00237892
-4.24972	 0.00193206
-4.24638	 0.00148837
-4.24305	 0.00155992
-4.23972	 0.00212045
-4.23638	 0.00212366
-4.23305	 0.00190614
-4.22972	 0.00168074
-4.22638	 0.00212659
-4.22305	 0.0017124
-4.21972	 0.00196926
-4.21639	 0.00199225
-4.21305	 0.00124519
-4.20972	 0.00160355
-4.20639	 0.00164595
-4.20305	 0.0021009
-4.19972	 0.0013508
-4.19639	 0.00222711
-4.19305	 0.00240125
-4.18972	 0.00202999
-4.18639	 0.00300352
-4.18305	 0.00227977
-4.17972	 0.00193607
-4.17639	 0.00240117
-4.17306	 0.00315037
-4.16972	 0.002556
-4.16639	 0.00190795
-4.16306	 0.00203266
-4.15972	 0.00190866
-4.15639	 0.00178465
-4.15306	 0.00198395
-4.14972	 0.00144006
-4.14639	 0.00326295
-4.14306	 0.00150926
-4.13972	 0.00105587
-4.13639	 0.00212479
-4.13306	 0.00218531
-4.12972	 0.00173573
-4.12639	 0.00214839
-4.12306	 0.0020324
-4.11973	 0.00213041
-4.11639	 0.00158609
-4.11306	 0.00240566
-4.10973	 0.00211469
-4.10639	 0.00252356
-4.10306	 0.00227954
-4.09973	 0.00177642
-4.09639	 0.00276353
-4.09306	 0.00277264
