# Delay[ns]	Correlation 	
-150	0.999697
-149.995	0.999685
-149.99	0.999647
-149.985	0.999588
-149.98	0.999504
-149.975	0.999407
-149.97	0.999313
-149.965	0.999336
-149.96	0.999436
-149.955	0.999546
-149.95	0.999689
-149.945	0.999888
-149.94	1.00012
-149.935	1.00034
-149.93	1.00056
-149.925	1.00072
-149.92	1.0007
-149.915	1.00066
-149.91	1.00063
-149.905	1.00062
-149.9	1.00052
-149.895	1.00033
-149.89	1.00013
-149.885	0.999936
-149.88	0.999825
-149.875	0.99972
-149.87	0.999654
-149.865	0.999528
-149.86	0.999493
-149.855	0.99951
-149.85	0.999565
-149.845	0.999639
-149.84	0.999742
-149.835	0.999839
-149.83	0.999902
-149.825	0.999916
-149.82	0.999879
-149.815	0.999943
-149.81	1.00006
-149.805	1.00017
-149.8	1.00024
-149.795	1.00026
-149.79	1.00027
-149.785	1.00037
-149.78	1.00036
-149.775	1.00028
-149.77	1.00013
-149.765	0.999965
-149.76	0.999764
-149.755	0.999665
-149.75	0.999578
-149.745	0.999456
-149.74	0.999318
-149.735	0.999257
-149.73	0.999312
-149.725	0.999336
-149.72	0.999328
-149.715	0.999332
-149.71	0.999398
-149.705	0.999521
-149.7	0.999649
-149.695	0.999771
-149.69	0.999882
-149.685	0.99996
-149.68	1.00005
-149.675	1.00006
-149.67	1.00009
-149.665	1.00014
-149.66	1.00014
-149.655	1.00013
-149.65	1.00017
-149.645	1.00026
-149.64	1.00031
-149.635	1.00029
-149.63	1.00029
-149.625	1.00026
-149.62	1.0002
-149.615	1.00016
-149.61	1.00017
-149.605	1.00018
-149.6	1.00022
-149.595	1.0002
-149.59	1.00011
-149.585	0.999964
-149.58	0.999834
-149.575	0.999699
-149.57	0.999644
-149.565	0.999598
-149.56	0.999544
-149.555	0.999545
-149.55	0.999586
-149.545	0.999642
-149.54	0.999662
-149.535	0.999795
-149.53	0.999942
-149.525	1.00003
-149.52	1.00004
-149.515	1.00005
-149.51	1.00003
-149.505	1.00001
-149.5	1.00004
