# Delay[ns]	Correlation 	
-150	0.993182
-149.995	0.99364
-149.99	0.993072
-149.985	0.992735
-149.98	0.990392
-149.975	0.988066
-149.97	0.985355
-149.965	0.983544
-149.96	0.981261
-149.955	0.980186
-149.95	0.980934
-149.945	0.982878
-149.94	0.984773
-149.935	0.985295
-149.93	0.985134
-149.925	0.984342
-149.92	0.983868
-149.915	0.984324
-149.91	0.984448
-149.905	0.986624
-149.9	0.986887
-149.895	0.986052
-149.89	0.984188
-149.885	0.983989
-149.88	0.985652
-149.875	0.987899
-149.87	0.989911
-149.865	0.992751
-149.86	0.993927
-149.855	0.994179
-149.85	0.994878
-149.845	0.995715
-149.84	0.995561
-149.835	0.996121
-149.83	0.997286
-149.825	0.997463
-149.82	0.998337
-149.815	0.997929
-149.81	0.996987
-149.805	0.995016
-149.8	0.993711
-149.795	0.994423
-149.79	0.992133
-149.785	0.989503
-149.78	0.987311
-149.775	0.987397
-149.77	0.987484
-149.765	0.987332
-149.76	0.986466
-149.755	0.98632
-149.75	0.986032
-149.745	0.987145
-149.74	0.98773
-149.735	0.988082
-149.73	0.987872
-149.725	0.987629
-149.72	0.987875
-149.715	0.988055
-149.71	0.988366
-149.705	0.989549
-149.7	0.99098
-149.695	0.991525
-149.69	0.991824
-149.685	0.992364
-149.68	0.994652
-149.675	0.99685
-149.67	1.00016
-149.665	1.00353
-149.66	1.00682
-149.655	1.00883
-149.65	1.00973
-149.645	1.01079
-149.64	1.01194
-149.635	1.01223
-149.63	1.01297
-149.625	1.01343
-149.62	1.01252
-149.615	1.01103
-149.61	1.00889
-149.605	1.00567
-149.6	1.00273
-149.595	0.999426
-149.59	0.998633
-149.585	0.998493
-149.58	0.997739
-149.575	0.99835
-149.57	0.997894
-149.565	0.996056
-149.56	0.994057
-149.555	0.992169
-149.55	0.992722
-149.545	0.994509
-149.54	0.99593
-149.535	0.996804
-149.53	0.996563
-149.525	0.996488
-149.52	0.996158
-149.515	0.997094
-149.51	0.995385
-149.505	0.993908
-149.5	0.993358
-149.495	0.99449
-149.49	0.997092
-149.485	0.99938
-149.48	0.999351
-149.475	0.999362
-149.47	1.00054
-149.465	1.00443
-149.46	1.00522
-149.455	1.00753
-149.45	1.01184
-149.445	1.01288
-149.44	1.01113
-149.435	1.00993
-149.43	1.01017
-149.425	1.01011
-149.42	1.01037
-149.415	1.01007
-149.41	1.01139
-149.405	1.01232
-149.4	1.01411
-149.395	1.01505
-149.39	1.01265
-149.385	1.01176
-149.38	1.01199
-149.375	1.01277
-149.37	1.01221
-149.365	1.01128
-149.36	1.01027
-149.355	1.00942
-149.35	1.00763
-149.345	1.00692
-149.34	1.00589
-149.335	1.00473
-149.33	1.00449
-149.325	1.00519
-149.32	1.00634
-149.315	1.00751
-149.31	1.00867
-149.305	1.00973
-149.3	1.01246
-149.295	1.01324
-149.29	1.01316
-149.285	1.01172
-149.28	1.01132
-149.275	1.01053
-149.27	1.0088
-149.265	1.00844
-149.26	1.00701
-149.255	1.00781
-149.25	1.00755
-149.245	1.00534
-149.24	1.00334
-149.235	1.00127
-149.23	1.0015
-149.225	1.00184
-149.22	1.00104
-149.215	0.998763
-149.21	0.99635
-149.205	0.995809
-149.2	0.995771
-149.195	0.995969
-149.19	0.996081
-149.185	0.994688
-149.18	0.99494
-149.175	0.995189
-149.17	0.994294
-149.165	0.993793
-149.16	0.993727
-149.155	0.99455
-149.15	0.996524
-149.145	0.998789
-149.14	1.00162
-149.135	1.0046
-149.13	1.00527
-149.125	1.00675
-149.12	1.00813
-149.115	1.00823
-149.11	1.00942
-149.105	1.01235
-149.1	1.01316
-149.095	1.01274
-149.09	1.01204
-149.085	1.01114
-149.08	1.01122
-149.075	1.01049
-149.07	1.00865
-149.065	1.00637
-149.06	1.00532
-149.055	1.00313
-149.05	1.00162
-149.045	1.00192
-149.04	1.00156
-149.035	1.00309
-149.03	1.00394
-149.025	1.00497
-149.02	1.00496
-149.015	1.00428
-149.01	1.00387
-149.005	1.00261
-149	1.00332
-148.995	1.00424
-148.99	1.00229
-148.985	0.99921
-148.98	0.996104
-148.975	0.996032
-148.97	0.997128
-148.965	0.997972
-148.96	0.997646
-148.955	0.998264
-148.95	0.998715
-148.945	1.00134
-148.94	1.00263
-148.935	1.00371
-148.93	1.00431
-148.925	1.0046
-148.92	1.00504
-148.915	1.00474
-148.91	1.00538
-148.905	1.00627
-148.9	1.00859
-148.895	1.00827
-148.89	1.00692
-148.885	1.00725
-148.88	1.00769
-148.875	1.00744
-148.87	1.00731
-148.865	1.00734
-148.86	1.00774
-148.855	1.00843
-148.85	1.00881
-148.845	1.0091
-148.84	1.00946
-148.835	1.01045
-148.83	1.0113
-148.825	1.01154
-148.82	1.01043
-148.815	1.00889
-148.81	1.00648
-148.805	1.00596
-148.8	1.00317
-148.795	1.00177
-148.79	1.00137
-148.785	0.99974
-148.78	0.998552
-148.775	0.998344
-148.77	0.998434
-148.765	0.998647
-148.76	0.999358
-148.755	1.00148
-148.75	1.00389
-148.745	1.007
-148.74	1.00966
-148.735	1.01309
-148.73	1.01548
-148.725	1.01746
-148.72	1.01875
-148.715	1.01986
-148.71	1.01798
-148.705	1.01592
-148.7	1.01252
-148.695	1.00968
-148.69	1.00668
-148.685	1.00474
-148.68	1.00121
-148.675	0.997998
-148.67	0.994266
-148.665	0.990978
-148.66	0.989851
-148.655	0.989838
-148.65	0.989514
-148.645	0.988694
-148.64	0.988753
-148.635	0.989804
-148.63	0.991212
-148.625	0.992574
-148.62	0.991225
-148.615	0.989236
-148.61	0.986203
-148.605	0.986541
-148.6	0.986375
-148.595	0.986558
-148.59	0.985504
-148.585	0.985293
-148.58	0.985349
-148.575	0.986861
-148.57	0.990619
-148.565	0.996927
-148.56	1.00067
-148.555	1.00167
-148.55	1.00168
-148.545	1.00263
-148.54	1.00333
-148.535	1.00371
-148.53	1.00356
-148.525	1.00389
-148.52	1.00364
-148.515	1.00312
-148.51	1.0041
-148.505	1.00569
-148.5	1.0065
-148.495	1.00744
-148.49	1.00788
-148.485	1.0072
-148.48	1.00566
-148.475	1.00403
-148.47	1.004
-148.465	1.00192
-148.46	1.00025
-148.455	0.999404
-148.45	0.998201
-148.445	0.997472
-148.44	0.996588
-148.435	0.99528
-148.43	0.99448
-148.425	0.994099
-148.42	0.995118
-148.415	0.996394
-148.41	0.996518
-148.405	0.995872
-148.4	0.994683
-148.395	0.994243
-148.39	0.992905
-148.385	0.989156
-148.38	0.98671
-148.375	0.986315
-148.37	0.986917
-148.365	0.987917
-148.36	0.989543
-148.355	0.99166
-148.35	0.994071
-148.345	0.996864
-148.34	0.999495
-148.335	1.00322
-148.33	1.00509
-148.325	1.0052
-148.32	1.00377
-148.315	1.00324
-148.31	1.00469
-148.305	1.004
-148.3	1.00256
-148.295	1.00263
-148.29	1.00409
-148.285	1.00666
-148.28	1.00751
-148.275	1.00756
-148.27	1.00609
-148.265	1.00377
-148.26	1.00227
-148.255	1.00077
-148.25	0.998266
-148.245	0.997319
-148.24	0.997138
-148.235	0.996811
-148.23	0.996796
-148.225	0.997224
-148.22	1.00083
-148.215	1.00316
-148.21	1.00426
-148.205	1.00542
-148.2	1.00602
-148.195	1.00428
-148.19	1.00286
-148.185	1.00002
-148.18	0.994956
-148.175	0.990472
-148.17	0.986834
-148.165	0.984313
-148.16	0.984405
-148.155	0.986305
-148.15	0.98763
-148.145	0.988979
-148.14	0.990875
-148.135	0.99337
-148.13	0.995884
-148.125	0.996696
-148.12	0.994084
-148.115	0.991662
-148.11	0.990746
-148.105	0.991622
-148.1	0.993372
-148.095	0.995306
-148.09	0.996509
-148.085	0.996924
-148.08	0.996923
-148.075	0.994416
-148.07	0.992184
-148.065	0.990654
-148.06	0.992329
-148.055	0.994764
-148.05	0.996846
-148.045	0.997504
-148.04	0.995747
-148.035	0.992306
-148.03	0.98865
-148.025	0.987309
-148.02	0.987714
-148.015	0.988751
-148.01	0.990033
-148.005	0.991455
-148	0.992516
-147.995	0.993591
-147.99	0.994056
-147.985	0.99475
-147.98	0.995207
-147.975	0.995838
-147.97	0.997136
-147.965	0.997381
-147.96	0.998692
-147.955	1.00233
-147.95	1.00802
-147.945	1.01163
-147.94	1.01184
-147.935	1.01293
-147.93	1.01379
-147.925	1.01441
-147.92	1.01217
-147.915	1.00915
-147.91	1.00723
-147.905	1.00442
-147.9	1.00242
-147.895	1.00091
-147.89	0.998575
-147.885	0.994723
-147.88	0.992479
-147.875	0.991319
-147.87	0.98989
-147.865	0.986623
-147.86	0.98446
-147.855	0.985817
-147.85	0.986429
-147.845	0.987164
-147.84	0.987675
-147.835	0.990509
-147.83	0.992272
-147.825	0.99396
-147.82	0.995534
-147.815	0.995952
-147.81	0.997364
-147.805	0.998964
-147.8	1.00069
-147.795	1.00226
-147.79	1.00343
-147.785	1.00383
-147.78	1.00316
-147.775	1.00213
-147.77	1.00217
-147.765	1.00089
-147.76	1.00084
-147.755	1.00272
-147.75	1.00293
-147.745	1.00234
-147.74	1.00132
-147.735	1.00063
-147.73	1.00131
-147.725	1.00342
-147.72	1.00441
-147.715	1.00336
-147.71	1.00249
-147.705	1.00485
-147.7	1.00778
-147.695	1.00816
-147.69	1.00851
-147.685	1.01128
-147.68	1.01277
-147.675	1.01255
-147.67	1.01338
-147.665	1.01358
-147.66	1.01355
-147.655	1.01397
-147.65	1.01434
-147.645	1.01507
-147.64	1.01525
-147.635	1.01277
-147.63	1.00842
-147.625	1.00384
-147.62	1.00088
-147.615	0.997829
-147.61	0.995462
-147.605	0.995157
-147.6	0.995033
-147.595	0.993142
-147.59	0.991031
-147.585	0.99084
-147.58	0.990656
-147.575	0.991413
-147.57	0.992395
-147.565	0.99382
-147.56	0.995149
-147.555	0.997093
-147.55	0.998581
-147.545	0.999352
-147.54	1.00032
-147.535	1.00147
-147.53	1.00394
-147.525	1.00456
-147.52	1.00285
-147.515	1.00251
-147.51	1.0033
-147.505	1.00168
-147.5	0.999565
-147.495	0.995912
-147.49	0.992972
-147.485	0.991292
-147.48	0.990318
-147.475	0.989463
-147.47	0.989802
-147.465	0.990519
-147.46	0.991532
-147.455	0.991489
-147.45	0.991523
-147.445	0.993483
-147.44	0.994931
-147.435	0.996149
-147.43	0.995509
-147.425	0.994541
-147.42	0.992634
-147.415	0.990071
-147.41	0.988984
-147.405	0.987566
-147.4	0.98657
-147.395	0.985004
-147.39	0.98229
-147.385	0.981831
-147.38	0.982718
-147.375	0.983517
-147.37	0.983465
-147.365	0.983528
-147.36	0.983585
-147.355	0.985953
-147.35	0.988936
-147.345	0.991792
-147.34	0.994829
-147.335	0.996673
-147.33	0.997638
-147.325	0.997686
-147.32	0.99819
-147.315	0.997637
-147.31	0.996868
-147.305	0.996
-147.3	0.996583
-147.295	0.997289
-147.29	0.999698
-147.285	1.00057
-147.28	1.00081
-147.275	1.00104
-147.27	1.0016
-147.265	1.00047
-147.26	1.00011
-147.255	1.0004
-147.25	0.999267
-147.245	1.00071
-147.24	1.00263
-147.235	1.00428
-147.23	1.00388
-147.225	1.00367
-147.22	1.00291
-147.215	1.00151
-147.21	0.999488
-147.205	0.996905
-147.2	0.995736
-147.195	0.993835
-147.19	0.993429
-147.185	0.994486
-147.18	0.995681
-147.175	0.995248
-147.17	0.994571
-147.165	0.995079
-147.16	0.997061
-147.155	0.998945
-147.15	1.00058
-147.145	1.0026
-147.14	1.00655
-147.135	1.01072
-147.13	1.01445
-147.125	1.01655
-147.12	1.01758
-147.115	1.01724
-147.11	1.01508
-147.105	1.01303
-147.1	1.0106
-147.095	1.00931
-147.09	1.00919
-147.085	1.00821
-147.08	1.00719
-147.075	1.00642
-147.07	1.00741
-147.065	1.00905
-147.06	1.01026
-147.055	1.01301
-147.05	1.01641
-147.045	1.01833
-147.04	1.01948
-147.035	1.02016
-147.03	1.02092
-147.025	1.02023
-147.02	1.0193
-147.015	1.0178
-147.01	1.0157
-147.005	1.0141
-147	1.01223
-146.995	1.01097
-146.99	1.01068
-146.985	1.00923
-146.98	1.00715
-146.975	1.00475
-146.97	1.00342
-146.965	1.00256
-146.96	1.00234
-146.955	1.00278
-146.95	1.00269
-146.945	1.0001
-146.94	0.997531
-146.935	0.994731
-146.93	0.991748
-146.925	0.990868
-146.92	0.991095
-146.915	0.990795
-146.91	0.990078
-146.905	0.988645
-146.9	0.98713
-146.895	0.986641
-146.89	0.987378
-146.885	0.987971
-146.88	0.989392
-146.875	0.989424
-146.87	0.990833
-146.865	0.992778
-146.86	0.991932
-146.855	0.988698
-146.85	0.984382
-146.845	0.983148
-146.84	0.982929
-146.835	0.984229
-146.83	0.986407
-146.825	0.98954
-146.82	0.993509
-146.815	0.997999
-146.81	1.00014
-146.805	1.00287
-146.8	1.00365
-146.795	1.00201
-146.79	0.99963
-146.785	0.99788
-146.78	0.999123
-146.775	0.999525
-146.77	0.999916
-146.765	1.00272
-146.76	1.00493
-146.755	1.00683
-146.75	1.00884
-146.745	1.01022
-146.74	1.01243
-146.735	1.01435
-146.73	1.01476
-146.725	1.01503
-146.72	1.01458
-146.715	1.01269
-146.71	1.01272
-146.705	1.01421
-146.7	1.01442
-146.695	1.01364
-146.69	1.01127
-146.685	1.00893
-146.68	1.00797
-146.675	1.00834
-146.67	1.00739
-146.665	1.00647
-146.66	1.00615
-146.655	1.00564
-146.65	1.00606
-146.645	1.00553
-146.64	1.00514
-146.635	1.00478
-146.63	1.00465
-146.625	1.00565
-146.62	1.00862
-146.615	1.01012
-146.61	1.01071
-146.605	1.0117
-146.6	1.01413
-146.595	1.01341
-146.59	1.01141
-146.585	1.00881
-146.58	1.00427
-146.575	1.00025
-146.57	0.998247
-146.565	1.00043
-146.56	1.00331
-146.555	1.00771
-146.55	1.01137
-146.545	1.01318
-146.54	1.01364
-146.535	1.01349
-146.53	1.01304
-146.525	1.01256
-146.52	1.0107
-146.515	1.0084
-146.51	1.00723
-146.505	1.00805
-146.5	1.00751
-146.495	1.00738
-146.49	1.00724
-146.485	1.00844
-146.48	1.01023
-146.475	1.01133
-146.47	1.0118
-146.465	1.01376
-146.46	1.01515
-146.455	1.01771
-146.45	1.01797
-146.445	1.01618
-146.44	1.01464
-146.435	1.01395
-146.43	1.01223
-146.425	1.0108
-146.42	1.00897
-146.415	1.00702
-146.41	1.00581
-146.405	1.00351
-146.4	1.00048
-146.395	0.997268
-146.39	0.994474
-146.385	0.99261
-146.38	0.990147
-146.375	0.985468
-146.37	0.981818
-146.365	0.980369
-146.36	0.978971
-146.355	0.978173
-146.35	0.97982
-146.345	0.981735
-146.34	0.983446
-146.335	0.984741
-146.33	0.986315
-146.325	0.988286
-146.32	0.990041
-146.315	0.992227
-146.31	0.994796
-146.305	0.996088
-146.3	0.997569
-146.295	0.999723
-146.29	1.00094
-146.285	1.00079
-146.28	1.00033
-146.275	1.00213
-146.27	1.00348
-146.265	1.00321
-146.26	1.00058
-146.255	0.998097
-146.25	0.995745
-146.245	0.994685
-146.24	0.993332
-146.235	0.991642
-146.23	0.989112
-146.225	0.98613
