# Frequency [GHz] 	Fouriercomponent
-4.99967	 0.624535
-4.99633	 1.44815
-4.993	 0.481628
-4.98967	 0.39049
-4.98633	 0.595687
-4.983	 0.430477
-4.97967	 0.84939
-4.97633	 1.06088
-4.973	 0.972194
-4.96967	 0.692064
-4.96634	 0.905948
-4.963	 0.483961
-4.95967	 0.295746
-4.95634	 0.988237
-4.953	 0.717586
-4.94967	 0.562159
-4.94634	 0.64231
-4.943	 1.03624
-4.93967	 0.326877
-4.93634	 0.502116
-4.933	 0.857459
-4.92967	 0.587621
-4.92634	 0.984038
-4.92301	 0.703812
-4.91967	 1.12903
-4.91634	 0.710503
-4.91301	 0.791293
-4.90967	 0.53554
-4.90634	 1.02288
-4.90301	 0.439108
-4.89967	 1.22597
-4.89634	 0.882757
-4.89301	 1.12067
-4.88967	 1.04655
-4.88634	 0.716195
-4.88301	 0.291386
-4.87967	 0.237034
-4.87634	 0.618514
-4.87301	 0.180884
-4.86968	 1.26327
-4.86634	 0.225706
-4.86301	 0.778684
-4.85968	 1.03398
-4.85634	 0.696233
-4.85301	 1.11724
-4.84968	 0.660692
-4.84634	 0.275189
-4.84301	 0.957637
-4.83968	 0.805861
-4.83634	 0.373866
-4.83301	 0.379162
-4.82968	 0.775057
-4.82634	 0.353961
-4.82301	 0.931482
-4.81968	 0.710133
-4.81635	 0.813127
-4.81301	 0.441896
-4.80968	 1.15444
-4.80635	 0.464085
-4.80301	 0.660254
-4.79968	 0.956872
-4.79635	 0.43541
-4.79301	 0.999464
-4.78968	 0.430291
-4.78635	 0.426825
-4.78301	 1.00654
-4.77968	 0.558682
-4.77635	 0.161676
-4.77302	 0.369958
-4.76968	 0.832225
-4.76635	 0.492328
-4.76302	 0.673313
-4.75968	 0.797449
-4.75635	 0.68878
-4.75302	 0.582437
-4.74968	 0.63893
-4.74635	 0.570227
-4.74302	 0.540563
-4.73968	 0.506797
-4.73635	 0.481645
-4.73302	 0.440853
-4.72968	 1.27289
-4.72635	 0.233656
-4.72302	 0.508327
-4.71969	 0.733019
-4.71635	 0.865412
-4.71302	 0.598724
-4.70969	 0.728388
-4.70635	 0.330735
-4.70302	 0.575614
-4.69969	 0.567247
-4.69635	 0.206168
-4.69302	 0.671169
-4.68969	 0.385666
-4.68635	 0.593341
-4.68302	 0.706113
-4.67969	 0.842635
-4.67635	 0.397173
-4.67302	 0.944093
-4.66969	 0.998947
-4.66636	 0.507142
-4.66302	 0.811043
-4.65969	 0.675636
-4.65636	 0.407738
-4.65302	 0.596057
-4.64969	 0.923098
-4.64636	 0.333545
-4.64302	 0.851233
-4.63969	 0.833785
-4.63636	 0.724154
-4.63302	 0.736868
-4.62969	 0.708503
-4.62636	 0.84915
-4.62303	 0.216255
-4.61969	 0.418698
-4.61636	 0.94489
