# Frequency [GHz] 	Fouriercomponent
-4.99967	 0.000939132
-4.99633	 0.000910128
-4.993	 0.00111231
-4.98967	 0.000967615
-4.98633	 0.00110448
-4.983	 0.0010983
-4.97967	 0.00121163
-4.97633	 0.00122111
-4.973	 0.00119449
-4.96967	 0.00120092
-4.96634	 0.00130082
-4.963	 0.00110012
-4.95967	 0.00109865
-4.95634	 0.00118494
-4.953	 0.00119763
-4.94967	 0.00121239
-4.94634	 0.00106376
-4.943	 0.0012155
-4.93967	 0.00103811
-4.93634	 0.00139152
-4.933	 0.00160736
-4.92967	 0.00131784
-4.92634	 0.00123385
-4.92301	 0.0011817
-4.91967	 0.00154509
-4.91634	 0.00160044
-4.91301	 0.00134752
-4.90967	 0.00119538
-4.90634	 0.00113149
-4.90301	 0.001531
-4.89967	 0.0010315
-4.89634	 0.00152395
-4.89301	 0.00100054
-4.88967	 0.00168831
-4.88634	 0.00133993
-4.88301	 0.00141655
-4.87967	 0.00147157
-4.87634	 0.00170182
-4.87301	 0.00166362
-4.86968	 0.000975557
-4.86634	 0.00166569
-4.86301	 0.00143366
-4.85968	 0.00140199
-4.85634	 0.00133424
-4.85301	 0.00126805
-4.84968	 0.00172539
-4.84634	 0.00147602
-4.84301	 0.00147682
-4.83968	 0.00132935
-4.83634	 0.00167696
-4.83301	 0.00131058
-4.82968	 0.00159091
-4.82634	 0.00168338
-4.82301	 0.00139687
-4.81968	 0.0014832
-4.81635	 0.00170763
-4.81301	 0.00159167
-4.80968	 0.00157789
-4.80635	 0.00153799
-4.80301	 0.00113665
-4.79968	 0.00150018
-4.79635	 0.00152633
-4.79301	 0.0011104
-4.78968	 0.00111647
-4.78635	 0.00131271
-4.78301	 0.00144945
-4.77968	 0.00141579
-4.77635	 0.00107578
-4.77302	 0.00105416
-4.76968	 0.00146347
-4.76635	 0.000897543
-4.76302	 0.00152034
-4.75968	 0.00147777
-4.75635	 0.00144016
-4.75302	 0.00162853
-4.74968	 0.00142153
-4.74635	 0.00121308
-4.74302	 0.00104381
-4.73968	 0.00109796
-4.73635	 0.00144897
-4.73302	 0.00097932
-4.72968	 0.00135729
