# Frequency [GHz] 	Fouriercomponent
-4.99967	 0.420835
-4.99633	 0.590493
-4.993	 0.555042
-4.98967	 0.683948
-4.98633	 0.556439
-4.983	 0.514045
-4.97967	 0.479736
-4.97633	 0.506203
-4.973	 0.589326
-4.96967	 0.504294
-4.96634	 0.547444
-4.963	 0.577995
-4.95967	 0.715166
-4.95634	 0.585547
-4.953	 0.492082
-4.94967	 0.475425
-4.94634	 0.641566
-4.943	 0.664543
-4.93967	 0.67904
-4.93634	 0.563325
-4.933	 0.529378
-4.92967	 0.531582
-4.92634	 0.507415
-4.92301	 0.652393
-4.91967	 0.422379
-4.91634	 0.613074
-4.91301	 0.312805
-4.90967	 0.627257
-4.90634	 0.575902
-4.90301	 0.494064
-4.89967	 0.509152
-4.89634	 0.501884
-4.89301	 0.650144
-4.88967	 0.54435
-4.88634	 0.367992
-4.88301	 0.472488
-4.87967	 0.612441
-4.87634	 0.722493
-4.87301	 0.530816
-4.86968	 0.511268
-4.86634	 0.711852
-4.86301	 0.365584
-4.85968	 0.477689
-4.85634	 0.33052
-4.85301	 0.4999
-4.84968	 0.611135
-4.84634	 0.446243
-4.84301	 0.47116
-4.83968	 0.479274
-4.83634	 0.511991
-4.83301	 0.511103
-4.82968	 0.550488
-4.82634	 0.510441
-4.82301	 0.385911
-4.81968	 0.56468
-4.81635	 0.463797
-4.81301	 0.650408
-4.80968	 0.566987
-4.80635	 0.583857
-4.80301	 0.691513
-4.79968	 0.436507
-4.79635	 0.575505
-4.79301	 0.592951
-4.78968	 0.472587
-4.78635	 0.896527
-4.78301	 0.433693
-4.77968	 0.517651
-4.77635	 0.687556
-4.77302	 0.491369
-4.76968	 0.689592
-4.76635	 0.533827
-4.76302	 0.447655
-4.75968	 0.53254
-4.75635	 0.356646
-4.75302	 0.518334
-4.74968	 0.553798
-4.74635	 0.655958
-4.74302	 0.4974
-4.73968	 0.67223
-4.73635	 0.63386
-4.73302	 0.364331
-4.72968	 0.511516
-4.72635	 0.494354
-4.72302	 0.591177
-4.71969	 0.533541
-4.71635	 0.452536
-4.71302	 0.479397
-4.70969	 0.53568
-4.70635	 0.511785
-4.70302	 0.430596
-4.69969	 0.3678
-4.69635	 0.556634
-4.69302	 0.506201
-4.68969	 0.600582
-4.68635	 0.622518
-4.68302	 0.571865
-4.67969	 0.555738
-4.67635	 0.551406
-4.67302	 0.46054
-4.66969	 0.750069
-4.66636	 0.484908
-4.66302	 0.414428
-4.65969	 0.509627
-4.65636	 0.403101
-4.65302	 0.528729
-4.64969	 0.426869
-4.64636	 0.560413
-4.64302	 0.394886
-4.63969	 0.517644
-4.63636	 0.573799
-4.63302	 0.502499
-4.62969	 0.508845
-4.62636	 0.555657
-4.62303	 0.772221
-4.61969	 0.515208
-4.61636	 0.553528
-4.61303	 0.585137
-4.60969	 0.566713
-4.60636	 0.555048
-4.60303	 0.548493
-4.59969	 0.332323
-4.59636	 0.546548
-4.59303	 0.60569
-4.58969	 0.463342
-4.58636	 0.535093
-4.58303	 0.392849
-4.57969	 0.734643
-4.57636	 0.602033
-4.57303	 0.641577
-4.5697	 0.596414
-4.56636	 0.493063
-4.56303	 0.698897
-4.5597	 0.481982
-4.55636	 0.579757
-4.55303	 0.647554
-4.5497	 0.660927
-4.54636	 0.369177
-4.54303	 0.577881
-4.5397	 0.462129
-4.53636	 0.546838
-4.53303	 0.474476
-4.5297	 0.798844
-4.52636	 0.590612
-4.52303	 0.504614
-4.5197	 0.703409
-4.51637	 0.500477
-4.51303	 0.548142
-4.5097	 0.508019
-4.50637	 0.495115
-4.50303	 0.585472
-4.4997	 0.662793
-4.49637	 0.510454
-4.49303	 0.558809
-4.4897	 0.709396
-4.48637	 0.612486
-4.48303	 0.338651
-4.4797	 0.839826
-4.47637	 0.516424
-4.47304	 0.546862
-4.4697	 0.432942
-4.46637	 0.597888
-4.46304	 0.661996
-4.4597	 0.65402
-4.45637	 0.60435
-4.45304	 0.55799
-4.4497	 0.579989
-4.44637	 0.494505
-4.44304	 0.635174
-4.4397	 0.459628
-4.43637	 0.553296
-4.43304	 0.554676
-4.4297	 0.588762
-4.42637	 0.370999
-4.42304	 0.783376
-4.41971	 0.473351
-4.41637	 0.68595
-4.41304	 0.525087
-4.40971	 0.487945
-4.40637	 0.575197
-4.40304	 0.429637
-4.39971	 0.523567
-4.39637	 0.597401
-4.39304	 0.685714
-4.38971	 0.495727
-4.38637	 0.435699
-4.38304	 0.571477
-4.37971	 0.529214
-4.37637	 0.620101
-4.37304	 0.382324
-4.36971	 0.443752
-4.36638	 0.505697
-4.36304	 0.575455
-4.35971	 0.753729
-4.35638	 0.570785
-4.35304	 0.552726
-4.34971	 0.397738
-4.34638	 0.449709
-4.34304	 0.676009
-4.33971	 0.620032
-4.33638	 0.506315
-4.33304	 0.48695
-4.32971	 0.699236
-4.32638	 0.694916
-4.32305	 0.590816
-4.31971	 0.635319
-4.31638	 0.515338
-4.31305	 0.577976
-4.30971	 0.611597
-4.30638	 0.540479
-4.30305	 0.571929
-4.29971	 0.567676
-4.29638	 0.627395
-4.29305	 0.54403
-4.28971	 0.523102
-4.28638	 0.519251
-4.28305	 0.525179
-4.27971	 0.378965
-4.27638	 0.607476
-4.27305	 0.517981
-4.26972	 0.52361
-4.26638	 0.43949
-4.26305	 0.684466
-4.25972	 0.660786
-4.25638	 0.579317
-4.25305	 0.596881
-4.24972	 0.64847
-4.24638	 0.450866
-4.24305	 0.684354
-4.23972	 0.669573
-4.23638	 0.505047
-4.23305	 0.623736
-4.22972	 0.374524
-4.22638	 0.564138
-4.22305	 0.67847
-4.21972	 0.69954
-4.21639	 0.380549
-4.21305	 0.616716
-4.20972	 0.505581
-4.20639	 0.504681
-4.20305	 0.621837
-4.19972	 0.724638
-4.19639	 0.451597
-4.19305	 0.53966
-4.18972	 0.447611
-4.18639	 0.551464
-4.18305	 0.712901
-4.17972	 0.586015
-4.17639	 0.561105
-4.17306	 0.683996
-4.16972	 0.462199
-4.16639	 0.583595
-4.16306	 0.451885
-4.15972	 0.479874
-4.15639	 0.594864
-4.15306	 0.635888
-4.14972	 0.663935
-4.14639	 0.59156
-4.14306	 0.546362
-4.13972	 0.583022
-4.13639	 0.657549
-4.13306	 0.596464
-4.12972	 0.6843
-4.12639	 0.548404
-4.12306	 0.579205
-4.11973	 0.621639
-4.11639	 0.663228
-4.11306	 0.534502
-4.10973	 0.527992
-4.10639	 0.480916
-4.10306	 0.447763
-4.09973	 0.495444
-4.09639	 0.683632
-4.09306	 0.592452
-4.08973	 0.461569
-4.08639	 0.521798
-4.08306	 0.367756
-4.07973	 0.606812
