#Time [1ns] 	 Re(Es) 	 Im(Es) 	 |Es|^2 	 rho 	 w
0	1545.48264	-2951.67403	-23925.8912	26915.5973	0.552660186	2.79656593e+13
1e-11	2078.75603	-4091.57224	-24479.5499	25504.8671	0.552843979	2.82076936e+13
2e-11	1885.10847	-4221.39701	-24660.3092	24092.5851	0.553404226	2.84276729e+13
3e-11	1016.61473	-3235.42663	-26609.7496	24799.5016	0.553788275	2.86280875e+13
4e-11	1538.60231	-2359.81539	-25612.6588	25512.1672	0.553660319	2.88098713e+13
5e-11	1337.58512	-2629.56778	-26984.9669	25562.8205	0.553758626	2.89745946e+13
6e-11	1775.60604	-1772.46864	-27520.9683	24797.8721	0.553772061	2.91239839e+13
7e-11	1076.57193	-2942.0812	-28543.0377	25523.0686	0.553468959	2.9259223e+13
8e-11	-993.92014	56.9259763	-27103.2007	27121.4732	0.552934125	2.93808791e+13
9e-11	361.892699	-103.979323	-27054.3714	25860.5355	0.55300812	2.94905674e+13
1e-10	-796.245849	527.569041	-25338.2262	24989.5371	0.553436746	2.9590373e+13
1.1e-10	1039.50814	-649.266872	-24810.1211	22419.0146	0.554647535	2.96823454e+13
1.2e-10	1868.74987	-1069.6797	-26334.8468	23029.9486	0.555677199	2.97682517e+13
1.3e-10	3307.03227	-1750.25736	-26404.772	24044.5437	0.556398194	2.9847772e+13
1.4e-10	2515.54268	-1148.73987	-26354.2915	25821.8586	0.556206627	2.99205307e+13
1.5e-10	3204.70595	1136.23434	-24739.084	27206.0078	0.55636425	2.99863208e+13
1.6e-10	2438.67169	1225.8085	-24475.6207	25948.112	0.556664966	3.00463279e+13
1.7e-10	3441.92121	2220.96214	-25554.1501	26771.4701	0.556823753	3.01013629e+13
1.8e-10	3090.14277	2969.80462	-27122.2655	27190.6039	0.556272457	3.01509578e+13
1.9e-10	1069.09785	3102.86414	-26369.0518	28936.2872	0.555557528	3.01944773e+13
2e-10	-245.497788	3037.89795	-24690.8757	30658.8101	0.554874688	3.02325426e+13
2.1e-10	-1499.42447	4047.71433	-23997.8122	29797.4039	0.554507617	3.02658784e+13
2.2e-10	-1586.19684	3188.1107	-24406.9536	29218.3055	0.554219261	3.02954767e+13
2.3e-10	-183.299997	2021.57524	-24467.287	29714.5045	0.554022318	3.03218248e+13
2.4e-10	864.43229	1954.65711	-23198.9334	29692.0755	0.554219041	3.03456276e+13
2.5e-10	229.551565	385.524727	-25571.9017	30037.776	0.554234714	3.03675405e+13
2.6e-10	-9.56447507	543.8027	-24417.9354	27067.3449	0.55419918	3.03871895e+13
2.7e-10	2324.27615	-123.697071	-23791.8059	28446.3679	0.554794254	3.04056824e+13
2.8e-10	2545.96763	741.323678	-21856.3437	31795.5371	0.555077427	3.04233693e+13
2.9e-10	3798.14691	227.952936	-21144.5992	31792.2828	0.55479182	3.04393647e+13
3e-10	3671.90423	7.62180521	-20794.0684	32220.7136	0.554654497	3.04534555e+13
3.1e-10	2332.3815	-1301.68137	-21218.5733	31742.8166	0.554346343	3.04657737e+13
3.2e-10	1364.39859	-489.157405	-20151.3278	32327.5591	0.554340528	3.04766419e+13
3.3e-10	1163.40845	-498.566401	-19154.0244	28884.8459	0.555021655	3.04868702e+13
3.4e-10	1129.84389	-192.778523	-19620.9657	30551.8579	0.555987923	3.04981258e+13
3.5e-10	699.206204	-516.174916	-18866.7215	31378.5108	0.556235593	3.05096083e+13
3.6e-10	276.053996	2051.34713	-17581.8258	32460.0516	0.556687306	3.05206684e+13
3.7e-10	-694.614883	-681.231387	-19622.1806	33555.8731	0.55642909	3.05309989e+13
3.8e-10	2063.72916	629.623418	-18780.7348	36048.9306	0.555478824	3.05392195e+13
3.9e-10	4021.32122	517.526084	-17145.0031	35266.5748	0.554641795	3.05445997e+13
4e-10	3360.83591	747.458971	-18490.2229	35036.5679	0.554133924	3.05481771e+13
4.1e-10	2910.30011	1767.8017	-19369.23	35057.8643	0.553634329	3.05503928e+13
4.2e-10	891.957504	1761.70705	-19083.876	33826.7826	0.553499168	3.05515667e+13
4.3e-10	826.044704	4031.46794	-20321.0469	33232.9905	0.553639079	3.05527727e+13
4.4e-10	954.334737	3134.94863	-20924.7196	29773.7966	0.554074143	3.0554266e+13
4.5e-10	799.35884	1793.29897	-20177.548	29141.7488	0.555060458	3.05571424e+13
4.6e-10	751.43	585.532058	-20623.5829	28593.896	0.556122515	3.05618621e+13
4.7e-10	1532.34896	-699.883132	-20569.5617	31424.2716	0.556661407	3.05680074e+13
4.8e-10	689.702273	794.112067	-21750.3844	31394.994	0.55650402	3.05738775e+13
4.9e-10	311.808129	79.6992998	-22527.8142	30664.5556	0.55631079	3.05788152e+13
5e-10	-1120.93978	-291.733677	-21466.7542	30153.9468	0.556322866	3.05830202e+13
5.1e-10	-2285.11422	-685.891284	-21954.9433	28803.5727	0.556797054	3.05873491e+13
5.2e-10	-1020.20876	38.4776364	-23656.9358	29374.3828	0.557033129	3.05921424e+13
5.3e-10	-2759.6406	796.958443	-25437.2677	29768.2598	0.556584278	3.0596353e+13
5.4e-10	-1379.47079	-41.7408654	-22523.6054	30137.9437	0.556088476	3.05990074e+13
5.5e-10	-621.521	3034.16155	-21128.6232	29697.591	0.556240475	3.06010132e+13
5.6e-10	-2021.10631	1779.34456	-21931.4396	28865.0902	0.556331515	3.06031463e+13
5.7e-10	295.172441	1229.83341	-21970.1973	29511.348	0.55677108	3.06056096e+13
5.8e-10	266.74445	1717.18463	-23513.5164	30999.2078	0.55656482	3.06082237e+13
5.9e-10	-1084.17099	651.849204	-25804.0502	32355.3858	0.555312837	3.06092376e+13
6e-10	-1402.84593	2397.81484	-25147.2581	30193.234	0.554619047	3.06077967e+13
6.1e-10	-2536.82712	3773.93844	-25212.6746	29704.7911	0.55416747	3.06054198e+13
6.2e-10	-3573.17586	5696.76853	-23692.8495	30063.9589	0.554065572	3.06026516e+13
6.3e-10	-2534.18831	4689.32335	-22575.3997	28331.7401	0.554381252	3.0600222e+13
6.4e-10	-2039.53737	3746.19742	-22933.2813	28131.8476	0.554906773	3.05990155e+13
6.5e-10	-2808.29959	1361.91012	-23682.2788	27705.5501	0.555498684	3.0599068e+13
6.6e-10	-3134.67684	2818.30678	-23483.0097	28804.2712	0.555895593	3.06002156e+13
6.7e-10	-3019.16728	3970.82623	-25006.1208	27220.2433	0.556094425	3.06018194e+13
6.8e-10	-3616.69048	4304.20395	-24730.4802	28209.2151	0.556032266	3.0603449e+13
6.9e-10	-3064.60148	3043.47218	-23786.0164	28267.2843	0.556011508	3.06047828e+13
7e-10	-3169.45919	4062.11583	-24836.7067	30019.4385	0.555722057	3.06058758e+13
7.1e-10	-1952.36161	3826.50141	-26343.509	28575.9375	0.555050696	3.06057387e+13
7.2e-10	-2379.12942	3538.2151	-26196.63	28349.8268	0.554694977	3.06045168e+13
7.3e-10	-2128.36007	888.759513	-25588.5477	29121.8825	0.554709243	3.06031183e+13
7.4e-10	-1259.37681	2656.87772	-23509.3977	28588.4016	0.55481182	3.06017901e+13
7.5e-10	226.856397	2394.37312	-25304.7235	27708.5806	0.555040394	3.0601088e+13
7.6e-10	711.286889	1272.84119	-27671.2738	28552.178	0.554725595	3.06004985e+13
7.7e-10	-412.630343	4389.39363	-27879.1895	29213.5664	0.554157831	3.05990275e+13
7.8e-10	-822.307855	2055.7684	-27831.7597	27942.9276	0.553659775	3.05964491e+13
7.9e-10	-645.476651	1852.5861	-26900.2643	27849.0405	0.553581006	3.05935461e+13
8e-10	-978.980102	1741.91346	-25833.3937	26507.3762	0.553962271	3.05910987e+13
8.1e-10	-187.017347	94.0278319	-26204.5011	25522.1109	0.554608042	3.05899603e+13
8.2e-10	50.1127582	-1204.85599	-27701.7655	24934.2523	0.555293297	3.05904055e+13
8.3e-10	-1947.41928	-610.478295	-26173.8157	25636.1794	0.555636741	3.059181e+13
8.4e-10	-930.150904	-547.046031	-26428.3486	25159.7943	0.556107434	3.05939505e+13
8.5e-10	-796.208694	662.329601	-27604.0318	24146.8829	0.556702356	3.05969628e+13
8.6e-10	-654.27334	-89.702882	-28173.9647	24674.3401	0.556844124	3.06005711e+13
8.7e-10	-1955.1918	701.605216	-28746.4634	26931.4786	0.556382467	3.06036157e+13
8.8e-10	-478.916336	-269.287937	-28546.4627	27702.8981	0.55560353	3.06049946e+13
8.9e-10	306.732246	933.431376	-28462.3906	27992.0252	0.554917866	3.06047305e+13
9e-10	1575.60199	321.026832	-29127.7888	27511.3849	0.554272711	3.06030708e+13
9.1e-10	3188.81804	-97.0270814	-27656.5069	26227.6444	0.553879864	3.06004012e+13
9.2e-10	1156.9091	-1216.54503	-27675.4001	23652.4999	0.554348459	3.05979731e+13
9.3e-10	1020.96157	-2982.33021	-27974.8873	23771.3063	0.555071422	3.05971451e+13
9.4e-10	1328.35526	-2979.79797	-27322.9474	24568.6479	0.555477343	3.05975958e+13
9.5e-10	2817.00769	-2200.35627	-25850.4709	22590.7794	0.556410055	3.059913e+13
9.6e-10	2129.86404	-1853.43048	-25833.1459	25832.5824	0.557294352	3.06026633e+13
9.7e-10	1525.78394	-2022.22423	-26684.3424	25922.9507	0.557497664	3.06069008e+13
9.8e-10	1455.69477	-2399.18149	-28051.2122	26154.7908	0.557272592	3.06108521e+13
9.9e-10	1277.89283	-1403.33989	-27350.2364	26388.0503	0.556832993	3.06136938e+13
1e-09	784.05409	555.179914	-28798.8024	26744.158	0.556277585	3.06153214e+13
1.01e-09	1402.03016	40.8091559	-28385.813	26740.4774	0.555988844	3.06157428e+13
1.02e-09	579.841007	-212.087113	-27861.0812	26912.8889	0.555374357	3.0615284e+13
1.03e-09	1174.94663	1178.64114	-28779.2155	27186.3236	0.555030341	3.06140083e+13
