# Delay[ns]	Correlation 	
-150	1.00014
-149.995	1.00024
-149.99	1.00024
-149.985	1.00025
-149.98	1.00022
-149.975	1.00016
-149.97	0.999985
-149.965	0.999854
-149.96	0.999771
-149.955	0.999737
-149.95	0.99982
-149.945	0.999911
-149.94	1.00003
-149.935	1.00023
-149.93	1.0004
-149.925	1.00058
-149.92	1.00075
-149.915	1.00082
-149.91	1.00091
-149.905	1.00094
-149.9	1.00088
-149.895	1.00075
-149.89	1.00068
-149.885	1.00063
-149.88	1.00058
-149.875	1.00053
-149.87	1.00062
-149.865	1.00074
-149.86	1.00089
-149.855	1.00103
-149.85	1.00105
-149.845	1.00104
-149.84	1.00099
-149.835	1.0009
-149.83	1.00074
-149.825	1.00049
-149.82	1.0003
-149.815	1.00015
-149.81	0.999949
-149.805	0.99973
-149.8	0.999699
-149.795	0.99971
-149.79	0.999633
-149.785	0.999537
-149.78	0.999616
-149.775	0.999789
-149.77	0.999926
-149.765	1.00005
-149.76	1.00015
-149.755	1.00016
-149.75	1.0002
-149.745	1.00025
-149.74	1.00027
-149.735	1.00031
-149.73	1.0003
-149.725	1.0002
-149.72	1.00016
-149.715	1.0002
-149.71	1.00016
-149.705	1.00008
-149.7	0.999955
-149.695	0.9999
-149.69	0.999862
-149.685	0.999749
-149.68	0.999533
-149.675	0.999424
-149.67	0.999417
-149.665	0.999561
-149.66	0.999745
-149.655	0.999852
-149.65	0.999949
-149.645	1.00006
-149.64	1.00013
-149.635	1.00025
-149.63	1.00047
-149.625	1.00065
-149.62	1.00083
-149.615	1.00087
-149.61	1.00078
-149.605	1.00063
-149.6	1.00053
-149.595	1.00043
-149.59	1.0003
-149.585	1.00014
-149.58	1.00001
-149.575	0.999923
-149.57	0.999896
-149.565	0.999916
-149.56	0.999929
-149.555	0.999925
-149.55	0.999872
-149.545	0.999823
-149.54	0.999826
-149.535	0.999885
-149.53	1.00003
-149.525	1.00023
-149.52	1.00047
-149.515	1.00072
-149.51	1.00084
-149.505	1.0008
-149.5	1.00076
-149.495	1.00072
-149.49	1.00061
-149.485	1.00053
-149.48	1.00045
-149.475	1.00037
-149.47	1.00036
-149.465	1.00026
-149.46	1.00013
-149.455	1.00001
-149.45	1.00003
-149.445	1.00015
-149.44	1.00026
-149.435	1.00025
-149.43	1.00023
-149.425	1.00021
-149.42	1.00011
-149.415	0.999954
-149.41	0.999938
-149.405	0.999984
-149.4	1.00007
-149.395	1.00012
-149.39	1.00011
-149.385	1.00016
-149.38	1.00024
-149.375	1.00031
-149.37	1.00036
-149.365	1.00037
-149.36	1.00037
-149.355	1.00042
-149.35	1.00043
-149.345	1.00044
-149.34	1.0005
-149.335	1.00053
-149.33	1.00047
-149.325	1.00035
-149.32	1.00023
-149.315	1.00022
-149.31	1.00021
-149.305	1.00022
-149.3	1.00015
-149.295	1.00006
-149.29	1
-149.285	1.00004
-149.28	1.00026
-149.275	1.00041
-149.27	1.00063
-149.265	1.00076
-149.26	1.00084
-149.255	1.00098
-149.25	1.00108
-149.245	1.00103
-149.24	1.00083
-149.235	1.00061
-149.23	1.00032
-149.225	1.00009
-149.22	0.999891
-149.215	0.999675
-149.21	0.999494
-149.205	0.999428
-149.2	0.999331
-149.195	0.999314
-149.19	0.999315
-149.185	0.999333
-149.18	0.999402
