# Frequency [GHz] 	Fouriercomponent
-4.99967	 0.0028116
-4.99633	 0.00295595
-4.993	 0.00381132
-4.98967	 0.00248584
-4.98633	 0.00279771
-4.983	 0.00294362
-4.97967	 0.00219475
-4.97633	 0.00279158
-4.973	 0.0023812
-4.96967	 0.00256392
-4.96634	 0.00256669
-4.963	 0.00302302
-4.95967	 0.00294194
-4.95634	 0.00295042
-4.953	 0.00278028
-4.94967	 0.00183323
-4.94634	 0.00386686
-4.943	 0.00361884
-4.93967	 0.00187711
-4.93634	 0.00344121
-4.933	 0.00505986
-4.92967	 0.00428625
-4.92634	 0.00311007
-4.92301	 0.00372075
-4.91967	 0.00234885
-4.91634	 0.00449545
-4.91301	 0.00365712
-4.90967	 0.00369101
-4.90634	 0.00355394
-4.90301	 0.00331441
-4.89967	 0.00278728
-4.89634	 0.00322244
-4.89301	 0.00380866
-4.88967	 0.00516385
-4.88634	 0.0035939
-4.88301	 0.00360929
-4.87967	 0.00559237
-4.87634	 0.00430765
-4.87301	 0.00361167
-4.86968	 0.00278872
-4.86634	 0.00406711
-4.86301	 0.00519444
-4.85968	 0.00329883
-4.85634	 0.0042608
-4.85301	 0.00344959
-4.84968	 0.00468046
-4.84634	 0.00337555
-4.84301	 0.00479518
-4.83968	 0.0036077
-4.83634	 0.00468751
-4.83301	 0.00425052
-4.82968	 0.00472645
-4.82634	 0.00425186
-4.82301	 0.00421484
-4.81968	 0.00347748
-4.81635	 0.00513615
-4.81301	 0.00349648
-4.80968	 0.00386813
-4.80635	 0.00364651
-4.80301	 0.00374932
-4.79968	 0.0037651
-4.79635	 0.00387596
-4.79301	 0.00321704
-4.78968	 0.00312988
-4.78635	 0.00304523
-4.78301	 0.00473096
-4.77968	 0.00447565
-4.77635	 0.00444309
-4.77302	 0.00176388
-4.76968	 0.00297704
-4.76635	 0.00271476
-4.76302	 0.00432895
-4.75968	 0.00470584
-4.75635	 0.00343381
-4.75302	 0.00441394
-4.74968	 0.00424909
-4.74635	 0.00314854
-4.74302	 0.00320187
-4.73968	 0.00331305
-4.73635	 0.00517119
-4.73302	 0.00276216
-4.72968	 0.00424428
-4.72635	 0.00453617
-4.72302	 0.00217165
-4.71969	 0.00290654
-4.71635	 0.00292063
-4.71302	 0.00367332
-4.70969	 0.00255508
-4.70635	 0.00338712
-4.70302	 0.00325684
-4.69969	 0.00277221
-4.69635	 0.00265985
-4.69302	 0.00343464
-4.68969	 0.00189562
-4.68635	 0.00237501
-4.68302	 0.00290872
-4.67969	 0.00308794
-4.67635	 0.00293153
-4.67302	 0.00410738
-4.66969	 0.00275389
-4.66636	 0.00257153
-4.66302	 0.00287613
-4.65969	 0.00259651
-4.65636	 0.00211375
-4.65302	 0.00374533
-4.64969	 0.00294765
-4.64636	 0.0023429
-4.64302	 0.00230628
-4.63969	 0.00282716
-4.63636	 0.00231796
-4.63302	 0.00230465
-4.62969	 0.00180779
-4.62636	 0.00174703
-4.62303	 0.00202067
-4.61969	 0.00251889
-4.61636	 0.00263918
-4.61303	 0.0018588
-4.60969	 0.00133516
-4.60636	 0.00273752
-4.60303	 0.00174793
-4.59969	 0.00271982
-4.59636	 0.00184633
-4.59303	 0.00164527
-4.58969	 0.00169258
-4.58636	 0.00244882
-4.58303	 0.00186184
-4.57969	 0.00324115
-4.57636	 0.00182699
-4.57303	 0.00280804
-4.5697	 0.00204871
-4.56636	 0.00162971
-4.56303	 0.00213943
-4.5597	 0.00160448
-4.55636	 0.00241207
-4.55303	 0.00168354
-4.5497	 0.00190243
-4.54636	 0.00139736
-4.54303	 0.00170358
-4.5397	 0.00232125
-4.53636	 0.00199404
-4.53303	 0.00221794
-4.5297	 0.00120013
-4.52636	 0.00196306
-4.52303	 0.00159628
-4.5197	 0.0020855
-4.51637	 0.00157901
-4.51303	 0.00178262
-4.5097	 0.00214368
-4.50637	 0.00199864
-4.50303	 0.00148097
-4.4997	 0.00180484
-4.49637	 0.00192828
-4.49303	 0.00191931
-4.4897	 0.00232537
-4.48637	 0.00138014
-4.48303	 0.00121986
-4.4797	 0.00242798
-4.47637	 0.00115428
-4.47304	 0.00115467
-4.4697	 0.00162845
-4.46637	 0.00171387
-4.46304	 0.00163338
-4.4597	 0.00115757
-4.45637	 0.00141828
-4.45304	 0.0016262
-4.4497	 0.00228306
-4.44637	 0.00127061
-4.44304	 0.00148807
-4.4397	 0.00138538
-4.43637	 0.00136773
-4.43304	 0.00126079
-4.4297	 0.00154941
-4.42637	 0.00132331
-4.42304	 0.000952527
-4.41971	 0.00206156
-4.41637	 0.00185213
-4.41304	 0.00227603
-4.40971	 0.00144088
-4.40637	 0.00153379
-4.40304	 0.00125507
-4.39971	 0.00105307
-4.39637	 0.00149539
-4.39304	 0.00135111
-4.38971	 0.00207141
-4.38637	 0.0015609
-4.38304	 0.00122351
-4.37971	 0.00127028
-4.37637	 0.00130077
-4.37304	 0.00190485
-4.36971	 0.00200769
-4.36638	 0.00124028
-4.36304	 0.00124188
-4.35971	 0.00200706
-4.35638	 0.00146371
-4.35304	 0.000954272
-4.34971	 0.00120321
-4.34638	 0.00164296
-4.34304	 0.00142431
-4.33971	 0.00144466
-4.33638	 0.00168257
-4.33304	 0.00225587
-4.32971	 0.00123112
-4.32638	 0.00162499
-4.32305	 0.00124098
-4.31971	 0.00148094
-4.31638	 0.00109468
-4.31305	 0.00169397
-4.30971	 0.00189662
-4.30638	 0.00156535
-4.30305	 0.00146449
-4.29971	 0.00155374
-4.29638	 0.00141191
-4.29305	 0.00152241
-4.28971	 0.00117824
-4.28638	 0.00120032
-4.28305	 0.00117078
-4.27971	 0.0011269
-4.27638	 0.00137355
-4.27305	 0.00146862
-4.26972	 0.00164666
-4.26638	 0.0016
-4.26305	 0.00160664
-4.25972	 0.00159164
-4.25638	 0.0016012
-4.25305	 0.00189392
-4.24972	 0.00134668
-4.24638	 0.00102991
-4.24305	 0.0010621
-4.23972	 0.00144196
-4.23638	 0.00135834
-4.23305	 0.00120198
-4.22972	 0.00106476
