# Frequency [GHz] 	Fouriercomponent
-4.99967	 0.00140401
-4.99633	 0.00172124
-4.993	 0.00192665
-4.98967	 0.00159523
-4.98633	 0.00190204
-4.983	 0.0014909
-4.97967	 0.00186044
-4.97633	 0.00206167
-4.973	 0.00167276
-4.96967	 0.0018487
-4.96634	 0.00204795
-4.963	 0.00186951
-4.95967	 0.00173248
-4.95634	 0.00226555
-4.953	 0.00162664
-4.94967	 0.0017367
-4.94634	 0.00210459
-4.943	 0.00203528
-4.93967	 0.001495
-4.93634	 0.00224126
-4.933	 0.00290377
-4.92967	 0.00247424
-4.92634	 0.00199749
-4.92301	 0.0019961
-4.91967	 0.00195855
-4.91634	 0.0025326
-4.91301	 0.00229055
-4.90967	 0.00214695
-4.90634	 0.00211563
-4.90301	 0.00233868
-4.89967	 0.00188146
-4.89634	 0.00252313
-4.89301	 0.00177485
-4.88967	 0.00294317
-4.88634	 0.00246586
-4.88301	 0.00224384
-4.87967	 0.003154
-4.87634	 0.00275176
-4.87301	 0.00288983
-4.86968	 0.00152331
-4.86634	 0.00297824
-4.86301	 0.00287284
-4.85968	 0.0021678
-4.85634	 0.0028942
-4.85301	 0.00196981
-4.84968	 0.00332045
-4.84634	 0.00254138
-4.84301	 0.00249988
-4.83968	 0.00206843
-4.83634	 0.00298181
-4.83301	 0.00275274
-4.82968	 0.0029407
-4.82634	 0.00308837
-4.82301	 0.00213627
-4.81968	 0.00218515
-4.81635	 0.00251445
-4.81301	 0.0022667
-4.80968	 0.00293953
-4.80635	 0.00211961
-4.80301	 0.00200749
-4.79968	 0.00237599
-4.79635	 0.00278566
-4.79301	 0.00180484
-4.78968	 0.00176261
-4.78635	 0.00209375
-4.78301	 0.00279095
-4.77968	 0.00240856
-4.77635	 0.00223819
-4.77302	 0.00169779
-4.76968	 0.0023801
-4.76635	 0.00161184
-4.76302	 0.00252521
-4.75968	 0.00286834
-4.75635	 0.00235258
-4.75302	 0.00288149
-4.74968	 0.00307398
-4.74635	 0.00225182
-4.74302	 0.00172677
-4.73968	 0.00199173
-4.73635	 0.00282288
-4.73302	 0.0016381
-4.72968	 0.00253898
-4.72635	 0.0024431
-4.72302	 0.0013048
-4.71969	 0.00167864
-4.71635	 0.00194439
-4.71302	 0.00205571
-4.70969	 0.0016476
-4.70635	 0.00190508
-4.70302	 0.00187687
-4.69969	 0.00155114
-4.69635	 0.00169757
-4.69302	 0.00242459
-4.68969	 0.00137466
-4.68635	 0.0016754
-4.68302	 0.00186989
-4.67969	 0.00150622
-4.67635	 0.00157517
-4.67302	 0.00205153
-4.66969	 0.00157614
-4.66636	 0.00180458
-4.66302	 0.00168849
-4.65969	 0.00158114
-4.65636	 0.00135985
-4.65302	 0.00179795
-4.64969	 0.00197467
-4.64636	 0.00135139
-4.64302	 0.00157355
-4.63969	 0.00149963
-4.63636	 0.00132305
-4.63302	 0.00112152
-4.62969	 0.00107978
-4.62636	 0.00122389
-4.62303	 0.00142092
-4.61969	 0.00147297
-4.61636	 0.00125012
-4.61303	 0.00122532
-4.60969	 0.00113038
-4.60636	 0.00157316
-4.60303	 0.00124484
-4.59969	 0.00137885
-4.59636	 0.000930473
-4.59303	 0.00101742
-4.58969	 0.00119147
-4.58636	 0.00138087
-4.58303	 0.000939023
-4.57969	 0.00159618
-4.57636	 0.00116405
-4.57303	 0.0013775
-4.5697	 0.00126057
-4.56636	 0.000928511
-4.56303	 0.00111939
-4.5597	 0.00104395
-4.55636	 0.00141457
-4.55303	 0.00105448
-4.5497	 0.00108659
-4.54636	 0.000774294
-4.54303	 0.00138861
-4.5397	 0.00140445
-4.53636	 0.000985982
-4.53303	 0.00112853
-4.5297	 0.000915365
-4.52636	 0.000987295
-4.52303	 0.00103767
-4.5197	 0.00109123
-4.51637	 0.000875152
-4.51303	 0.0009984
-4.5097	 0.00136773
-4.50637	 0.00111381
-4.50303	 0.000982767
-4.4997	 0.00114838
-4.49637	 0.00134283
-4.49303	 0.00106446
-4.4897	 0.00123344
-4.48637	 0.000872867
-4.48303	 0.0006545
-4.4797	 0.00133613
-4.47637	 0.000888565
-4.47304	 0.000750466
-4.4697	 0.00106025
-4.46637	 0.000978479
-4.46304	 0.000860572
-4.4597	 0.000852637
-4.45637	 0.000868726
-4.45304	 0.000990074
-4.4497	 0.00112624
-4.44637	 0.00092107
-4.44304	 0.000942474
-4.4397	 0.00105983
-4.43637	 0.000730551
-4.43304	 0.000924663
-4.4297	 0.000868289
-4.42637	 0.000900702
-4.42304	 0.000704957
-4.41971	 0.00131745
-4.41637	 0.000961072
-4.41304	 0.00122878
-4.40971	 0.00096096
-4.40637	 0.00103331
-4.40304	 0.000900324
-4.39971	 0.000739116
-4.39637	 0.000946026
-4.39304	 0.000977066
-4.38971	 0.000991372
-4.38637	 0.000841868
-4.38304	 0.000781584
-4.37971	 0.000706175
-4.37637	 0.000807303
-4.37304	 0.000905272
-4.36971	 0.00102791
-4.36638	 0.000958299
-4.36304	 0.000758389
-4.35971	 0.00108765
-4.35638	 0.000852333
-4.35304	 0.000649966
-4.34971	 0.000786545
-4.34638	 0.00089857
-4.34304	 0.00086093
-4.33971	 0.000784929
-4.33638	 0.00109724
-4.33304	 0.0011154
-4.32971	 0.000861479
-4.32638	 0.000854223
-4.32305	 0.000630909
-4.31971	 0.000986428
-4.31638	 0.000707685
-4.31305	 0.000917862
-4.30971	 0.000958695
-4.30638	 0.000874456
-4.30305	 0.000774041
-4.29971	 0.000816326
-4.29638	 0.000871204
-4.29305	 0.000884513
-4.28971	 0.000808384
-4.28638	 0.000847774
-4.28305	 0.000860125
-4.27971	 0.00081129
-4.27638	 0.000813971
-4.27305	 0.000882859
-4.26972	 0.000844562
-4.26638	 0.00099443
-4.26305	 0.000820049
-4.25972	 0.000884604
-4.25638	 0.000907396
-4.25305	 0.000972718
-4.24972	 0.000773277
-4.24638	 0.000736514
-4.24305	 0.000730106
-4.23972	 0.00087159
-4.23638	 0.000809167
-4.23305	 0.000708432
-4.22972	 0.000776858
-4.22638	 0.000716203
-4.22305	 0.00055812
-4.21972	 0.000833927
-4.21639	 0.00101603
-4.21305	 0.00067805
-4.20972	 0.000809005
-4.20639	 0.000661708
-4.20305	 0.000864685
-4.19972	 0.000814918
-4.19639	 0.00094784
-4.19305	 0.000853125
-4.18972	 0.00084669
-4.18639	 0.0010608
-4.18305	 0.00120259
-4.17972	 0.000903082
-4.17639	 0.000869759
-4.17306	 0.00100739
-4.16972	 0.0010479
-4.16639	 0.000712613
-4.16306	 0.000963653
-4.15972	 0.000943252
-4.15639	 0.000789479
-4.15306	 0.000944211
-4.14972	 0.00061825
-4.14639	 0.00113166
-4.14306	 0.000879147
-4.13972	 0.000706864
-4.13639	 0.000998587
-4.13306	 0.00094797
-4.12972	 0.000741209
-4.12639	 0.000931128
-4.12306	 0.000916164
-4.11973	 0.000943538
-4.11639	 0.000726842
-4.11306	 0.000957719
-4.10973	 0.000802835
-4.10639	 0.000993295
-4.10306	 0.000991191
-4.09973	 0.000950089
-4.09639	 0.00103898
-4.09306	 0.000939219
-4.08973	 0.000836086
-4.08639	 0.000667608
-4.08306	 0.000710427
-4.07973	 0.000910162
-4.07639	 0.000782515
-4.07306	 0.00105208
-4.06973	 0.000820177
-4.0664	 0.000934987
-4.06306	 0.000945788
-4.05973	 0.00107151
-4.0564	 0.00122912
-4.05306	 0.0011268
-4.04973	 0.00064869
-4.0464	 0.00112717
-4.04306	 0.000844904
-4.03973	 0.00104463
-4.0364	 0.00103267
-4.03306	 0.000970981
-4.02973	 0.000834118
-4.0264	 0.000996983
-4.02307	 0.0009271
-4.01973	 0.000807557
-4.0164	 0.000900437
-4.01307	 0.00105904
-4.00973	 0.00113583
-4.0064	 0.00132617
-4.00307	 0.000928826
-3.99973	 0.0009705
-3.9964	 0.000924524
-3.99307	 0.000984226
-3.98973	 0.000963164
-3.9864	 0.0011916
-3.98307	 0.00120054
-3.97973	 0.000908981
-3.9764	 0.000933652
-3.97307	 0.00131182
-3.96974	 0.00122955
-3.9664	 0.00130415
-3.96307	 0.00101173
-3.95974	 0.00142658
-3.9564	 0.00104073
-3.95307	 0.00136005
-3.94974	 0.0009372
-3.9464	 0.0011848
-3.94307	 0.00103888
-3.93974	 0.00119708
-3.9364	 0.00120503
-3.93307	 0.00125262
-3.92974	 0.00130677
-3.9264	 0.00108806
-3.92307	 0.00122115
-3.91974	 0.000861627
-3.91641	 0.000955961
-3.91307	 0.00146008
-3.90974	 0.00133861
-3.90641	 0.0014492
-3.90307	 0.00114663
-3.89974	 0.000865682
-3.89641	 0.00106952
-3.89307	 0.00160949
-3.88974	 0.00098128
-3.88641	 0.00103905
-3.88307	 0.00138517
-3.87974	 0.0010896
-3.87641	 0.0011058
-3.87308	 0.00112283
-3.86974	 0.000943445
-3.86641	 0.00141455
-3.86308	 0.00128485
-3.85974	 0.00118848
-3.85641	 0.00159624
-3.85308	 0.0014519
-3.84974	 0.00117689
-3.84641	 0.00188589
-3.84308	 0.00156072
-3.83974	 0.00169876
-3.83641	 0.000984549
-3.83308	 0.0013105
-3.82974	 0.00147585
-3.82641	 0.00152161
-3.82308	 0.00203234
-3.81975	 0.00183466
-3.81641	 0.00162738
-3.81308	 0.00184196
-3.80975	 0.00145844
-3.80641	 0.00144368
-3.80308	 0.00182201
-3.79975	 0.00111552
-3.79641	 0.00177033
-3.79308	 0.0016833
-3.78975	 0.0016748
-3.78641	 0.00168068
-3.78308	 0.00138674
-3.77975	 0.00183703
-3.77641	 0.00192702
-3.77308	 0.00195071
-3.76975	 0.00213655
-3.76642	 0.00222585
-3.76308	 0.0021841
-3.75975	 0.00181292
-3.75642	 0.00156089
-3.75308	 0.00240421
-3.74975	 0.00247144
-3.74642	 0.00249296
-3.74308	 0.00240204
-3.73975	 0.00250706
-3.73642	 0.00281168
-3.73308	 0.00188717
-3.72975	 0.00274103
-3.72642	 0.00212261
-3.72309	 0.00276464
-3.71975	 0.00241569
-3.71642	 0.00246042
-3.71309	 0.00210562
-3.70975	 0.00322759
-3.70642	 0.00290267
-3.70309	 0.00301791
-3.69975	 0.00316774
-3.69642	 0.00281947
-3.69309	 0.00252336
-3.68975	 0.00286801
-3.68642	 0.00194411
-3.68309	 0.00263635
-3.67975	 0.00316611
-3.67642	 0.00247389
-3.67309	 0.0029333
-3.66976	 0.00247919
-3.66642	 0.00274808
-3.66309	 0.00221447
-3.65976	 0.0025018
-3.65642	 0.00392502
-3.65309	 0.00280327
-3.64976	 0.00357509
-3.64642	 0.00321124
-3.64309	 0.00332484
-3.63976	 0.00368572
-3.63642	 0.00271813
-3.63309	 0.00375034
-3.62976	 0.00395849
-3.62642	 0.00417678
-3.62309	 0.00266212
-3.61976	 0.0025906
-3.61643	 0.00418876
-3.61309	 0.0035834
-3.60976	 0.00437743
-3.60643	 0.00318974
-3.60309	 0.00402215
-3.59976	 0.00321996
-3.59643	 0.00416824
-3.59309	 0.00399404
-3.58976	 0.00373945
-3.58643	 0.00339541
-3.58309	 0.00363931
-3.57976	 0.00313482
-3.57643	 0.00385266
-3.5731	 0.00361175
-3.56976	 0.0032174
-3.56643	 0.00301993
-3.5631	 0.00365979
-3.55976	 0.00311049
-3.55643	 0.00296668
-3.5531	 0.00389693
-3.54976	 0.00245427
-3.54643	 0.00392264
-3.5431	 0.00367392
-3.53976	 0.00229047
-3.53643	 0.00273923
-3.5331	 0.00320306
-3.52976	 0.0021712
-3.52643	 0.0024575
-3.5231	 0.00202531
-3.51977	 0.00264042
-3.51643	 0.00254683
-3.5131	 0.00210398
-3.50977	 0.00189126
-3.50643	 0.00265226
-3.5031	 0.00245364
-3.49977	 0.00256586
-3.49643	 0.00256034
-3.4931	 0.00228699
