# Frequency [GHz] 	Fouriercomponent
-4.99967	 0.00152714
-4.99633	 0.00189448
-4.993	 0.00230008
-4.98967	 0.00180744
-4.98633	 0.00235957
-4.983	 0.00184097
-4.97967	 0.00183579
-4.97633	 0.00233736
-4.973	 0.00187301
-4.96967	 0.00215991
-4.96634	 0.00243216
-4.963	 0.00215044
-4.95967	 0.00189562
-4.95634	 0.00254372
-4.953	 0.00183099
-4.94967	 0.00167904
-4.94634	 0.00243395
-4.943	 0.00244286
-4.93967	 0.0016345
-4.93634	 0.00267092
-4.933	 0.00325009
-4.92967	 0.00284203
-4.92634	 0.00203099
-4.92301	 0.00242712
-4.91967	 0.00197743
-4.91634	 0.00304495
-4.91301	 0.00219387
-4.90967	 0.00234857
-4.90634	 0.00267646
-4.90301	 0.002843
-4.89967	 0.00200081
-4.89634	 0.00288866
-4.89301	 0.00206064
-4.88967	 0.00301144
-4.88634	 0.00251644
-4.88301	 0.00263933
-4.87967	 0.00363129
-4.87634	 0.00313139
-4.87301	 0.00288993
-4.86968	 0.00188317
-4.86634	 0.00297234
-4.86301	 0.0033536
-4.85968	 0.00250635
-4.85634	 0.00345677
-4.85301	 0.00209324
-4.84968	 0.00406286
-4.84634	 0.00312861
-4.84301	 0.00306677
-4.83968	 0.00259471
-4.83634	 0.00357451
-4.83301	 0.00340684
-4.82968	 0.00327431
-4.82634	 0.00320404
-4.82301	 0.00270327
-4.81968	 0.00238242
-4.81635	 0.00301791
-4.81301	 0.00264794
-4.80968	 0.00314722
-4.80635	 0.00263119
-4.80301	 0.00209219
-4.79968	 0.00260611
-4.79635	 0.00327762
-4.79301	 0.00204443
-4.78968	 0.0019668
-4.78635	 0.00214208
-4.78301	 0.00319843
-4.77968	 0.00304787
-4.77635	 0.00268862
-4.77302	 0.00186086
-4.76968	 0.00262681
-4.76635	 0.00180476
-4.76302	 0.00310983
-4.75968	 0.00304486
-4.75635	 0.00238032
-4.75302	 0.00350266
-4.74968	 0.00354378
-4.74635	 0.00252508
-4.74302	 0.00175976
-4.73968	 0.00219667
-4.73635	 0.00312261
-4.73302	 0.00199828
-4.72968	 0.00318599
-4.72635	 0.00260606
-4.72302	 0.00155756
-4.71969	 0.00181198
-4.71635	 0.00230053
-4.71302	 0.0022748
-4.70969	 0.00180823
-4.70635	 0.00221975
-4.70302	 0.00198143
-4.69969	 0.00178646
-4.69635	 0.00190655
-4.69302	 0.00247178
-4.68969	 0.00144512
-4.68635	 0.00171748
-4.68302	 0.00212811
-4.67969	 0.00174014
-4.67635	 0.00187525
-4.67302	 0.00247774
-4.66969	 0.00191987
-4.66636	 0.00181109
-4.66302	 0.00196312
-4.65969	 0.00183064
-4.65636	 0.00152368
-4.65302	 0.00229703
-4.64969	 0.00242299
-4.64636	 0.00145913
-4.64302	 0.00160042
-4.63969	 0.00174959
-4.63636	 0.00140018
-4.63302	 0.00120394
-4.62969	 0.00123761
-4.62636	 0.00138063
-4.62303	 0.00150929
-4.61969	 0.00159786
-4.61636	 0.00157483
-4.61303	 0.00121752
-4.60969	 0.00108068
-4.60636	 0.0018115
-4.60303	 0.00133098
-4.59969	 0.00164919
-4.59636	 0.00106404
-4.59303	 0.00127127
-4.58969	 0.00131959
-4.58636	 0.0016703
-4.58303	 0.00115532
-4.57969	 0.00199077
-4.57636	 0.00123694
-4.57303	 0.00163064
-4.5697	 0.00151569
-4.56636	 0.00109872
-4.56303	 0.001327
-4.5597	 0.00116061
-4.55636	 0.00164784
-4.55303	 0.00130855
-4.5497	 0.00127082
-4.54636	 0.000868386
-4.54303	 0.00139023
-4.5397	 0.00157889
-4.53636	 0.00115528
-4.53303	 0.00125585
-4.5297	 0.000954184
-4.52636	 0.00111859
-4.52303	 0.001189
-4.5197	 0.00123141
-4.51637	 0.00104342
-4.51303	 0.00112623
-4.5097	 0.0016392
-4.50637	 0.00132651
-4.50303	 0.00106709
-4.4997	 0.00135714
-4.49637	 0.00150092
-4.49303	 0.00117799
-4.4897	 0.00125539
-4.48637	 0.000981403
-4.48303	 0.000797959
-4.4797	 0.00144711
-4.47637	 0.00107328
-4.47304	 0.000866544
-4.4697	 0.00118283
-4.46637	 0.00116338
-4.46304	 0.00094284
-4.4597	 0.000845335
-4.45637	 0.00107233
-4.45304	 0.0011459
-4.4497	 0.00134694
-4.44637	 0.00109975
-4.44304	 0.00106893
-4.4397	 0.00110181
-4.43637	 0.000914748
-4.43304	 0.00105531
-4.4297	 0.000969504
-4.42637	 0.000935292
-4.42304	 0.00080345
-4.41971	 0.00154373
-4.41637	 0.00114612
-4.41304	 0.00140505
-4.40971	 0.00112804
-4.40637	 0.00115022
-4.40304	 0.00102078
-4.39971	 0.00083917
-4.39637	 0.00110255
-4.39304	 0.00115551
-4.38971	 0.00118825
-4.38637	 0.000919152
-4.38304	 0.000970304
-4.37971	 0.000757041
-4.37637	 0.000994618
-4.37304	 0.00108127
-4.36971	 0.00122522
-4.36638	 0.00101029
-4.36304	 0.000834992
-4.35971	 0.00126778
-4.35638	 0.000909483
-4.35304	 0.000701497
-4.34971	 0.000739416
-4.34638	 0.00103835
-4.34304	 0.00100809
-4.33971	 0.000919534
-4.33638	 0.00116629
-4.33304	 0.00120918
-4.32971	 0.000923903
-4.32638	 0.00108596
-4.32305	 0.000749644
-4.31971	 0.00117871
-4.31638	 0.000752885
-4.31305	 0.00109089
-4.30971	 0.00105855
-4.30638	 0.000892526
-4.30305	 0.000939663
-4.29971	 0.000982874
-4.29638	 0.000986244
-4.29305	 0.00103265
-4.28971	 0.000899438
-4.28638	 0.000950033
-4.28305	 0.00101228
-4.27971	 0.000980675
-4.27638	 0.00101567
-4.27305	 0.00100494
-4.26972	 0.00102223
-4.26638	 0.00110641
-4.26305	 0.00100021
-4.25972	 0.000963642
-4.25638	 0.00113405
-4.25305	 0.00113919
-4.24972	 0.000911243
-4.24638	 0.000774874
-4.24305	 0.000788538
-4.23972	 0.00102283
-4.23638	 0.000887686
-4.23305	 0.000879573
-4.22972	 0.000845738
-4.22638	 0.000894254
-4.22305	 0.000669855
-4.21972	 0.000983825
-4.21639	 0.0012041
-4.21305	 0.000783281
-4.20972	 0.00083898
-4.20639	 0.000757718
-4.20305	 0.000918648
-4.19972	 0.00080265
-4.19639	 0.00101309
-4.19305	 0.00102614
-4.18972	 0.00100515
-4.18639	 0.00133519
-4.18305	 0.00121935
-4.17972	 0.00104901
-4.17639	 0.000999519
-4.17306	 0.00123403
-4.16972	 0.0012591
-4.16639	 0.000795315
-4.16306	 0.00105732
-4.15972	 0.00108299
-4.15639	 0.000821371
-4.15306	 0.00110727
-4.14972	 0.000643358
-4.14639	 0.00138389
-4.14306	 0.000991136
-4.13972	 0.00078488
-4.13639	 0.00119116
-4.13306	 0.00112075
-4.12972	 0.000762619
-4.12639	 0.000988241
-4.12306	 0.00107507
-4.11973	 0.00111047
-4.11639	 0.000866343
-4.11306	 0.00116215
-4.10973	 0.000906732
-4.10639	 0.0011068
-4.10306	 0.00107478
-4.09973	 0.00115908
-4.09639	 0.00121613
-4.09306	 0.00106406
-4.08973	 0.00089227
-4.08639	 0.000651859
-4.08306	 0.000891052
-4.07973	 0.00108462
-4.07639	 0.000918972
-4.07306	 0.00128642
-4.06973	 0.000926531
-4.0664	 0.000944422
-4.06306	 0.00110483
-4.05973	 0.00127229
-4.0564	 0.00124301
-4.05306	 0.00129412
-4.04973	 0.000829156
-4.0464	 0.00125966
-4.04306	 0.0009741
-4.03973	 0.00110744
-4.0364	 0.000970983
-4.03306	 0.00103563
-4.02973	 0.00099669
-4.0264	 0.00117725
-4.02307	 0.00111904
-4.01973	 0.000999158
-4.0164	 0.0010893
-4.01307	 0.00115206
-4.00973	 0.00130484
-4.0064	 0.0014965
-4.00307	 0.00102347
-3.99973	 0.00119508
-3.9964	 0.0010851
-3.99307	 0.00107684
-3.98973	 0.00105919
-3.9864	 0.00150872
-3.98307	 0.0013096
-3.97973	 0.0010385
-3.9764	 0.00105758
-3.97307	 0.00140628
-3.96974	 0.0015176
-3.9664	 0.0015379
-3.96307	 0.00117305
-3.95974	 0.00158361
-3.9564	 0.00129715
-3.95307	 0.00161407
-3.94974	 0.00104862
-3.9464	 0.00135854
-3.94307	 0.0011374
-3.93974	 0.00118609
-3.9364	 0.00140824
-3.93307	 0.00150191
-3.92974	 0.00138541
-3.9264	 0.00121561
-3.92307	 0.00137023
-3.91974	 0.000850407
-3.91641	 0.000916544
-3.91307	 0.00175505
-3.90974	 0.00155754
-3.90641	 0.0013884
-3.90307	 0.00124201
-3.89974	 0.000924405
-3.89641	 0.00117322
-3.89307	 0.00198672
-3.88974	 0.00116432
-3.88641	 0.0013194
-3.88307	 0.00169175
-3.87974	 0.0013015
-3.87641	 0.00136183
-3.87308	 0.00130822
-3.86974	 0.00104667
-3.86641	 0.00146042
-3.86308	 0.00138098
-3.85974	 0.00134151
-3.85641	 0.00171619
-3.85308	 0.00155643
-3.84974	 0.00148694
-3.84641	 0.00202086
-3.84308	 0.00187183
-3.83974	 0.00210557
-3.83641	 0.00118218
-3.83308	 0.00145386
-3.82974	 0.00162775
-3.82641	 0.00156381
-3.82308	 0.00212089
-3.81975	 0.00209985
-3.81641	 0.00165473
-3.81308	 0.00231272
-3.80975	 0.00177037
-3.80641	 0.00140057
-3.80308	 0.00217912
-3.79975	 0.00108472
-3.79641	 0.00197745
-3.79308	 0.00196544
-3.78975	 0.00159845
-3.78641	 0.00201934
-3.78308	 0.00162991
-3.77975	 0.00207292
-3.77641	 0.0019724
-3.77308	 0.00246538
-3.76975	 0.00200981
-3.76642	 0.00239819
-3.76308	 0.00251772
-3.75975	 0.00220999
-3.75642	 0.00133485
-3.75308	 0.00274133
-3.74975	 0.00315365
-3.74642	 0.00307295
-3.74308	 0.00242877
-3.73975	 0.00304451
-3.73642	 0.00320688
-3.73308	 0.00224576
-3.72975	 0.0033562
-3.72642	 0.00268059
-3.72309	 0.00305838
-3.71975	 0.00271058
-3.71642	 0.0028066
-3.71309	 0.0025779
-3.70975	 0.00376758
-3.70642	 0.00342488
-3.70309	 0.00387793
-3.69975	 0.00312642
-3.69642	 0.00346353
-3.69309	 0.00291492
-3.68975	 0.00351812
-3.68642	 0.0024337
-3.68309	 0.00297463
-3.67975	 0.00332681
-3.67642	 0.0028838
-3.67309	 0.00332504
-3.66976	 0.0028443
-3.66642	 0.00291977
-3.66309	 0.00244631
-3.65976	 0.0031245
-3.65642	 0.00457845
-3.65309	 0.00324225
-3.64976	 0.00434423
-3.64642	 0.00365053
-3.64309	 0.00377902
-3.63976	 0.00444341
-3.63642	 0.00331874
-3.63309	 0.00466839
-3.62976	 0.00501807
-3.62642	 0.00460727
-3.62309	 0.003192
-3.61976	 0.00288422
-3.61643	 0.00496145
-3.61309	 0.00442794
-3.60976	 0.00544722
-3.60643	 0.00334693
-3.60309	 0.00464842
-3.59976	 0.0031824
-3.59643	 0.00530718
-3.59309	 0.00438983
-3.58976	 0.00447838
-3.58643	 0.00361442
-3.58309	 0.00458524
-3.57976	 0.00367415
-3.57643	 0.00465457
-3.5731	 0.00427009
-3.56976	 0.00374423
-3.56643	 0.00346044
-3.5631	 0.00425804
-3.55976	 0.00372853
-3.55643	 0.00326124
-3.5531	 0.00429047
-3.54976	 0.0027643
-3.54643	 0.00501482
-3.5431	 0.00432454
-3.53976	 0.00286232
-3.53643	 0.00343129
-3.5331	 0.00364023
-3.52976	 0.00236137
-3.52643	 0.00310404
-3.5231	 0.00236526
-3.51977	 0.00303434
-3.51643	 0.00303041
-3.5131	 0.00238429
-3.50977	 0.00205595
-3.50643	 0.00306173
-3.5031	 0.00294753
-3.49977	 0.00273772
-3.49643	 0.00291892
-3.4931	 0.00251841
-3.48977	 0.00272937
-3.48643	 0.00211596
-3.4831	 0.0021427
-3.47977	 0.00240731
-3.47643	 0.00263864
-3.4731	 0.00179124
-3.46977	 0.00187183
-3.46644	 0.00232507
-3.4631	 0.0025284
-3.45977	 0.00242032
-3.45644	 0.00178273
-3.4531	 0.00273448
-3.44977	 0.00182561
-3.44644	 0.0016221
-3.4431	 0.00208727
-3.43977	 0.00115187
-3.43644	 0.00195886
-3.4331	 0.00175445
-3.42977	 0.00171805
-3.42644	 0.00158845
-3.42311	 0.00198606
-3.41977	 0.00180547
-3.41644	 0.00179663
-3.41311	 0.00202853
-3.40977	 0.00218645
-3.40644	 0.00139563
-3.40311	 0.0016464
-3.39977	 0.00190991
-3.39644	 0.00132887
-3.39311	 0.00188271
-3.38977	 0.00214031
-3.38644	 0.00129347
-3.38311	 0.0012333
-3.37977	 0.0014863
-3.37644	 0.00206754
-3.37311	 0.00150208
-3.36978	 0.00164448
-3.36644	 0.00179367
-3.36311	 0.00165735
-3.35978	 0.00126011
-3.35644	 0.00171835
-3.35311	 0.00159215
-3.34978	 0.00120982
-3.34644	 0.00168789
-3.34311	 0.00145022
-3.33978	 0.00102101
-3.33644	 0.00124191
-3.33311	 0.00113414
-3.32978	 0.00136944
-3.32644	 0.00129329
-3.32311	 0.000996859
-3.31978	 0.00138445
-3.31645	 0.00123706
-3.31311	 0.00142564
-3.30978	 0.00129794
-3.30645	 0.00111582
-3.30311	 0.00120831
-3.29978	 0.00137847
-3.29645	 0.00137164
-3.29311	 0.00118899
-3.28978	 0.0010314
-3.28645	 0.00128815
-3.28311	 0.00127143
-3.27978	 0.00148384
-3.27645	 0.00159816
-3.27312	 0.00108187
-3.26978	 0.00114372
-3.26645	 0.00172438
-3.26312	 0.00120402
-3.25978	 0.00108477
-3.25645	 0.00128412
-3.25312	 0.00128415
-3.24978	 0.00118352
-3.24645	 0.00134716
-3.24312	 0.00128183
-3.23978	 0.000953952
-3.23645	 0.00117982
-3.23312	 0.0010825
-3.22978	 0.00138185
-3.22645	 0.00116196
-3.22312	 0.00120303
-3.21979	 0.000893472
-3.21645	 0.00135348
-3.21312	 0.00132254
-3.20979	 0.000719478
-3.20645	 0.00121974
-3.20312	 0.000912601
-3.19979	 0.000834147
-3.19645	 0.000876926
-3.19312	 0.0011552
-3.18979	 0.00110068
-3.18645	 0.00066054
-3.18312	 0.00100368
-3.17979	 0.00111714
-3.17645	 0.00110328
-3.17312	 0.00113125
-3.16979	 0.00126219
-3.16646	 0.000904475
-3.16312	 0.00107135
-3.15979	 0.00104398
-3.15646	 0.00102052
-3.15312	 0.000941267
-3.14979	 0.00104964
-3.14646	 0.000953234
-3.14312	 0.00123851
-3.13979	 0.00131017
-3.13646	 0.000794344
-3.13312	 0.00116081
-3.12979	 0.00112994
-3.12646	 0.00114086
-3.12313	 0.000918876
-3.11979	 0.00101498
-3.11646	 0.00114189
-3.11313	 0.00122327
-3.10979	 0.000833862
-3.10646	 0.000766058
-3.10313	 0.00102655
-3.09979	 0.000991284
-3.09646	 0.0012898
-3.09313	 0.000751684
-3.08979	 0.000961598
-3.08646	 0.000797009
-3.08313	 0.00116646
-3.07979	 0.0010245
-3.07646	 0.00111815
-3.07313	 0.00100231
-3.0698	 0.00107192
-3.06646	 0.00109947
-3.06313	 0.000845971
-3.0598	 0.00114376
-3.05646	 0.00114497
-3.05313	 0.00106905
-3.0498	 0.00126386
-3.04646	 0.00128006
-3.04313	 0.00114149
-3.0398	 0.000837616
-3.03646	 0.00123715
-3.03313	 0.00102274
-3.0298	 0.00136622
-3.02646	 0.00110092
-3.02313	 0.000922128
-3.0198	 0.000877048
-3.01647	 0.0011711
-3.01313	 0.0010909
-3.0098	 0.000967114
-3.00647	 0.00102134
-3.00313	 0.000962368
-2.9998	 0.00100174
-2.99647	 0.00106095
-2.99313	 0.00101618
-2.9898	 0.00115644
-2.98647	 0.0011025
-2.98313	 0.00088711
-2.9798	 0.000858857
-2.97647	 0.000980665
-2.97314	 0.0011315
-2.9698	 0.00106966
-2.96647	 0.00125638
-2.96314	 0.000883291
-2.9598	 0.0010772
-2.95647	 0.00108762
-2.95314	 0.00101357
-2.9498	 0.00104909
-2.94647	 0.000505777
-2.94314	 0.00120333
-2.9398	 0.00122377
-2.93647	 0.00116939
-2.93314	 0.00126021
-2.9298	 0.000877779
-2.92647	 0.00114464
-2.92314	 0.00119803
-2.91981	 0.00129583
-2.91647	 0.000815436
-2.91314	 0.0011158
-2.90981	 0.00110631
-2.90647	 0.000956081
-2.90314	 0.000887603
-2.89981	 0.00105988
-2.89647	 0.00100828
-2.89314	 0.0012718
-2.88981	 0.000937527
-2.88647	 0.00109437
-2.88314	 0.000801643
-2.87981	 0.00111758
-2.87647	 0.00135351
-2.87314	 0.00105778
-2.86981	 0.000854091
-2.86648	 0.00106727
-2.86314	 0.00133004
-2.85981	 0.000864335
-2.85648	 0.000978714
-2.85314	 0.00113907
-2.84981	 0.000879095
-2.84648	 0.00104058
-2.84314	 0.00129828
-2.83981	 0.00123076
-2.83648	 0.00136536
-2.83314	 0.00147806
-2.82981	 0.00140396
-2.82648	 0.00102734
-2.82315	 0.000934821
-2.81981	 0.0012256
-2.81648	 0.000852917
-2.81315	 0.0011901
-2.80981	 0.00103143
-2.80648	 0.00182402
-2.80315	 0.00161658
-2.79981	 0.00123323
-2.79648	 0.000917179
-2.79315	 0.0014012
-2.78981	 0.000964393
-2.78648	 0.00122067
-2.78315	 0.00129284
-2.77981	 0.00124157
-2.77648	 0.00123978
-2.77315	 0.00134209
-2.76982	 0.00121453
-2.76648	 0.00101683
-2.76315	 0.00184072
-2.75982	 0.00112002
-2.75648	 0.00151473
-2.75315	 0.00154652
-2.74982	 0.00143062
-2.74648	 0.000962473
-2.74315	 0.00158547
-2.73982	 0.00121351
-2.73648	 0.00161388
-2.73315	 0.00138373
-2.72982	 0.00118384
-2.72648	 0.00160454
-2.72315	 0.00124777
-2.71982	 0.00102243
-2.71649	 0.00186161
-2.71315	 0.00136858
-2.70982	 0.00152785
-2.70649	 0.00124473
-2.70315	 0.00146748
-2.69982	 0.00187341
-2.69649	 0.00133249
-2.69315	 0.0011319
-2.68982	 0.00152767
-2.68649	 0.00152562
-2.68315	 0.00151019
-2.67982	 0.00154363
-2.67649	 0.00122516
-2.67316	 0.0013905
-2.66982	 0.0014287
-2.66649	 0.00179438
-2.66316	 0.0013876
-2.65982	 0.00200616
-2.65649	 0.00216372
-2.65316	 0.00142407
-2.64982	 0.00138838
-2.64649	 0.00181597
-2.64316	 0.00100562
-2.63982	 0.00188615
-2.63649	 0.00209122
-2.63316	 0.00231443
-2.62982	 0.00207816
-2.62649	 0.00193197
-2.62316	 0.00174726
-2.61983	 0.00153324
-2.61649	 0.0025025
-2.61316	 0.00155285
-2.60983	 0.00191827
-2.60649	 0.00217922
-2.60316	 0.0017995
-2.59983	 0.00162328
-2.59649	 0.00265968
-2.59316	 0.00204043
-2.58983	 0.00234277
-2.58649	 0.00221976
-2.58316	 0.0022371
-2.57983	 0.00308225
-2.57649	 0.00236491
-2.57316	 0.00250463
-2.56983	 0.00150149
-2.5665	 0.00324687
-2.56316	 0.00256259
-2.55983	 0.002143
-2.5565	 0.00290412
-2.55316	 0.00289961
-2.54983	 0.00297085
-2.5465	 0.00238479
-2.54316	 0.00285049
-2.53983	 0.003277
-2.5365	 0.00322679
-2.53316	 0.00250116
-2.52983	 0.00204962
-2.5265	 0.00311757
-2.52317	 0.00346054
-2.51983	 0.00326252
-2.5165	 0.00343027
-2.51317	 0.00377936
-2.50983	 0.00267422
-2.5065	 0.00368871
-2.50317	 0.0031709
-2.49983	 0.0031585
-2.4965	 0.00393263
-2.49317	 0.00346932
-2.48983	 0.00446494
-2.4865	 0.00394953
-2.48317	 0.00515966
-2.47983	 0.00311056
-2.4765	 0.0033
-2.47317	 0.00222104
-2.46984	 0.00322574
-2.4665	 0.00341058
-2.46317	 0.00324029
-2.45984	 0.00587992
-2.4565	 0.00365122
-2.45317	 0.00633963
-2.44984	 0.00383752
-2.4465	 0.00450588
-2.44317	 0.00579222
-2.43984	 0.00440441
-2.4365	 0.00512056
-2.43317	 0.00542628
-2.42984	 0.00515696
-2.4265	 0.00513877
-2.42317	 0.00412141
-2.41984	 0.00636497
-2.41651	 0.00421721
-2.41317	 0.00545989
-2.40984	 0.00353727
-2.40651	 0.00623575
-2.40317	 0.00530146
-2.39984	 0.00468012
-2.39651	 0.00525686
-2.39317	 0.00613172
-2.38984	 0.00642318
-2.38651	 0.0066116
-2.38317	 0.00438733
-2.37984	 0.00775921
-2.37651	 0.00691367
-2.37318	 0.00757002
-2.36984	 0.00867317
-2.36651	 0.00693028
-2.36318	 0.00592807
-2.35984	 0.00783815
-2.35651	 0.00637151
-2.35318	 0.00700541
-2.34984	 0.00683102
-2.34651	 0.00684616
-2.34318	 0.00454378
-2.33984	 0.00583694
-2.33651	 0.00430467
-2.33318	 0.00537033
-2.32984	 0.00462961
-2.32651	 0.00328378
-2.32318	 0.00435013
-2.31985	 0.00399082
-2.31651	 0.00403932
-2.31318	 0.00528347
-2.30985	 0.00350212
-2.30651	 0.00309478
-2.30318	 0.00328357
-2.29985	 0.00397803
-2.29651	 0.00335696
-2.29318	 0.00306049
-2.28985	 0.00345893
-2.28651	 0.00275605
-2.28318	 0.00202142
-2.27985	 0.0016926
-2.27651	 0.0027657
-2.27318	 0.00416479
