# Frequency [GHz] 	Fouriercomponent
-4.99967	 1.17351
-4.99633	 1.35198
-4.993	 0.63298
-4.98967	 0.570671
-4.98633	 0.874658
-4.983	 1.24144
-4.97967	 0.957798
-4.97633	 0.767314
-4.973	 1.05851
-4.96967	 0.69201
-4.96634	 0.989506
-4.963	 0.861007
-4.95967	 0.340608
-4.95634	 1.3755
-4.953	 0.67397
-4.94967	 0.497051
-4.94634	 0.485396
-4.943	 0.865055
-4.93967	 0.374206
-4.93634	 0.849711
-4.933	 0.911694
-4.92967	 0.837155
-4.92634	 0.917698
-4.92301	 1.1006
-4.91967	 1.08749
-4.91634	 0.650126
-4.91301	 0.999342
-4.90967	 0.333084
-4.90634	 1.11752
-4.90301	 0.629693
-4.89967	 1.0273
-4.89634	 0.879517
-4.89301	 1.28958
-4.88967	 1.23211
-4.88634	 0.686566
-4.88301	 0.701376
-4.87967	 0.619573
-4.87634	 0.759641
-4.87301	 1.08959
-4.86968	 1.54164
-4.86634	 0.290939
-4.86301	 1.68102
-4.85968	 1.06689
-4.85634	 0.764084
-4.85301	 0.824126
-4.84968	 0.81551
-4.84634	 0.773793
-4.84301	 0.565094
-4.83968	 0.920309
-4.83634	 0.476796
-4.83301	 0.632737
-4.82968	 0.80546
-4.82634	 0.372239
-4.82301	 0.806377
-4.81968	 0.600876
-4.81635	 0.642357
-4.81301	 0.544961
-4.80968	 1.92766
-4.80635	 1.05943
-4.80301	 0.782209
-4.79968	 1.26488
-4.79635	 0.465419
-4.79301	 1.15186
-4.78968	 0.447956
-4.78635	 0.459801
-4.78301	 1.03126
-4.77968	 0.34974
-4.77635	 0.353602
-4.77302	 0.327031
-4.76968	 0.725825
-4.76635	 0.689176
-4.76302	 0.815286
-4.75968	 0.927451
-4.75635	 0.593014
-4.75302	 0.75532
-4.74968	 0.765775
-4.74635	 0.649191
-4.74302	 0.492949
-4.73968	 0.680817
-4.73635	 1.04704
-4.73302	 1.18102
-4.72968	 1.02597
-4.72635	 0.627166
-4.72302	 0.338197
-4.71969	 0.817151
-4.71635	 1.04581
-4.71302	 1.03794
-4.70969	 1.00211
-4.70635	 0.917283
-4.70302	 0.709757
-4.69969	 0.899131
-4.69635	 0.315284
-4.69302	 1.0996
-4.68969	 0.485506
-4.68635	 1.1697
-4.68302	 0.462348
-4.67969	 1.21121
-4.67635	 0.374755
-4.67302	 0.673234
-4.66969	 0.67117
-4.66636	 0.750965
-4.66302	 0.847097
-4.65969	 0.677978
-4.65636	 0.607546
-4.65302	 0.63459
-4.64969	 0.778667
-4.64636	 1.0068
-4.64302	 0.960238
-4.63969	 0.967649
-4.63636	 0.73321
-4.63302	 0.90353
-4.62969	 0.474078
-4.62636	 0.861863
-4.62303	 0.448327
-4.61969	 0.379444
-4.61636	 0.756246
-4.61303	 0.319777
-4.60969	 0.169027
-4.60636	 1.06431
-4.60303	 1.04036
-4.59969	 0.515877
-4.59636	 0.552357
-4.59303	 0.50514
-4.58969	 0.594903
-4.58636	 0.717824
-4.58303	 0.401499
-4.57969	 0.657654
-4.57636	 0.738188
-4.57303	 0.540862
-4.5697	 0.715974
-4.56636	 0.458921
-4.56303	 0.772181
-4.5597	 0.488036
-4.55636	 0.482456
-4.55303	 0.515943
-4.5497	 0.364121
-4.54636	 0.798025
-4.54303	 0.513767
-4.5397	 0.905955
-4.53636	 0.572245
-4.53303	 0.694006
-4.5297	 0.442724
-4.52636	 0.57412
-4.52303	 1.06522
-4.5197	 0.552175
-4.51637	 0.716983
-4.51303	 0.622183
-4.5097	 1.1211
-4.50637	 0.524932
-4.50303	 0.643765
-4.4997	 0.747557
-4.49637	 0.734967
-4.49303	 0.916281
-4.4897	 0.702593
-4.48637	 0.899907
-4.48303	 0.414795
-4.4797	 0.601735
-4.47637	 0.664747
-4.47304	 0.482979
-4.4697	 0.486924
-4.46637	 0.734468
-4.46304	 0.38158
-4.4597	 0.560804
-4.45637	 0.844767
-4.45304	 0.81972
-4.4497	 1.21866
-4.44637	 0.41394
-4.44304	 0.588909
-4.4397	 0.300866
-4.43637	 0.500907
-4.43304	 0.669918
-4.4297	 0.434888
-4.42637	 0.504131
-4.42304	 0.773572
-4.41971	 0.397422
-4.41637	 0.465544
-4.41304	 0.600272
-4.40971	 0.686238
-4.40637	 0.329371
-4.40304	 0.339028
-4.39971	 0.3276
-4.39637	 0.833723
-4.39304	 0.585443
-4.38971	 0.967129
-4.38637	 0.679345
-4.38304	 0.325065
-4.37971	 0.494011
-4.37637	 0.542213
-4.37304	 0.630739
-4.36971	 0.812088
-4.36638	 0.675318
-4.36304	 0.42169
-4.35971	 0.427234
-4.35638	 0.834203
-4.35304	 0.389922
-4.34971	 0.560157
-4.34638	 0.334561
-4.34304	 0.542143
-4.33971	 0.279545
-4.33638	 0.750192
-4.33304	 0.756003
-4.32971	 0.637173
-4.32638	 0.775073
-4.32305	 0.530979
-4.31971	 0.586759
-4.31638	 0.661667
-4.31305	 0.364851
-4.30971	 1.06652
-4.30638	 0.595973
-4.30305	 0.761746
-4.29971	 0.288752
-4.29638	 0.473878
-4.29305	 0.523995
-4.28971	 0.54248
-4.28638	 0.460115
-4.28305	 0.547735
-4.27971	 0.366015
-4.27638	 0.296543
-4.27305	 0.852055
-4.26972	 0.558855
-4.26638	 0.451968
-4.26305	 0.721504
-4.25972	 0.889633
-4.25638	 0.652172
-4.25305	 0.544029
-4.24972	 0.60644
-4.24638	 0.559513
-4.24305	 0.42448
-4.23972	 0.353158
-4.23638	 0.831627
-4.23305	 0.737654
-4.22972	 0.389787
-4.22638	 0.391626
-4.22305	 0.811918
-4.21972	 0.607278
-4.21639	 0.708486
-4.21305	 0.53841
-4.20972	 0.422343
-4.20639	 0.446578
-4.20305	 0.67753
-4.19972	 0.393783
-4.19639	 0.766814
-4.19305	 0.8988
-4.18972	 0.593083
-4.18639	 0.985361
-4.18305	 0.530658
-4.17972	 0.339767
-4.17639	 0.679722
-4.17306	 0.985173
-4.16972	 0.899924
-4.16639	 0.56979
-4.16306	 0.637701
-4.15972	 0.636389
-4.15639	 0.332524
-4.15306	 0.221121
-4.14972	 0.754894
-4.14639	 0.966424
-4.14306	 0.761106
-4.13972	 0.209402
-4.13639	 0.59669
-4.13306	 0.636854
-4.12972	 0.723803
-4.12639	 0.826574
-4.12306	 0.73661
-4.11973	 0.396523
-4.11639	 0.324477
-4.11306	 0.530884
-4.10973	 0.776167
-4.10639	 0.582446
-4.10306	 0.707909
-4.09973	 0.382052
-4.09639	 1.00724
-4.09306	 0.887588
-4.08973	 0.33922
-4.08639	 0.825369
-4.08306	 0.533652
-4.07973	 0.668224
-4.07639	 0.401347
-4.07306	 1.13358
-4.06973	 0.866387
-4.0664	 0.639376
-4.06306	 0.810332
-4.05973	 0.659246
-4.0564	 0.476555
-4.05306	 0.261735
-4.04973	 0.665915
-4.0464	 0.93653
-4.04306	 0.451909
-4.03973	 0.672668
-4.0364	 0.410167
-4.03306	 0.981891
-4.02973	 0.462735
-4.0264	 0.285715
-4.02307	 0.990482
-4.01973	 0.731439
-4.0164	 0.622091
-4.01307	 0.466424
-4.00973	 0.54197
-4.0064	 0.767576
-4.00307	 0.73543
-3.99973	 0.85116
-3.9964	 0.825659
-3.99307	 1.09002
-3.98973	 1.22311
-3.9864	 0.589362
-3.98307	 0.521377
-3.97973	 0.434204
-3.9764	 0.786352
-3.97307	 1.12131
-3.96974	 0.98641
-3.9664	 0.393861
-3.96307	 0.942821
-3.95974	 0.687179
-3.9564	 0.941869
-3.95307	 0.54119
-3.94974	 0.550994
-3.9464	 0.608931
-3.94307	 0.611926
-3.93974	 1.12002
-3.9364	 0.674468
-3.93307	 0.99353
-3.92974	 0.746817
-3.9264	 0.461622
-3.92307	 0.573285
-3.91974	 0.639169
-3.91641	 0.434034
-3.91307	 1.05306
-3.90974	 0.80117
