# Delay[ns]	Correlation 	
-150	1.00967
-149.995	1.00773
-149.99	1.00682
-149.985	1.00701
-149.98	1.0071
-149.975	1.00608
-149.97	1.00627
-149.965	1.00534
-149.96	1.00597
-149.955	1.00556
-149.95	1.00624
-149.945	1.00531
-149.94	1.00356
-149.935	1.00171
-149.93	1.00088
-149.925	0.99834
-149.92	0.996792
-149.915	0.995515
-149.91	0.994928
-149.905	0.99442
-149.9	0.993979
-149.895	0.992673
-149.89	0.991399
-149.885	0.992947
-149.88	0.993486
-149.875	0.99556
-149.87	0.997244
-149.865	0.995961
-149.86	0.995504
-149.855	0.99397
-149.85	0.991929
-149.845	0.991292
-149.84	0.992477
-149.835	0.993055
-149.83	0.993491
-149.825	0.991316
-149.82	0.98805
-149.815	0.985338
-149.81	0.981857
-149.805	0.982478
-149.8	0.985009
-149.795	0.986292
-149.79	0.988081
-149.785	0.988068
-149.78	0.988716
-149.775	0.98988
-149.77	0.990981
-149.765	0.990356
-149.76	0.991264
-149.755	0.991496
-149.75	0.991616
-149.745	0.991183
-149.74	0.990884
-149.735	0.989389
-149.73	0.989612
-149.725	0.991872
-149.72	0.992276
-149.715	0.989443
-149.71	0.988505
-149.705	0.988938
-149.7	0.989566
-149.695	0.992124
-149.69	0.995845
-149.685	0.998376
-149.68	1.00081
-149.675	1.00325
-149.67	1.00633
-149.665	1.00818
-149.66	1.00865
-149.655	1.00683
-149.65	1.00598
-149.645	1.00762
-149.64	1.01013
-149.635	1.01274
-149.63	1.0113
-149.625	1.00969
-149.62	1.00949
-149.615	1.00883
-149.61	1.008
-149.605	1.00666
-149.6	1.00505
-149.595	1.00464
-149.59	1.00594
-149.585	1.00714
-149.58	1.00498
-149.575	1.00176
-149.57	0.998518
-149.565	0.996307
-149.56	0.995242
-149.555	0.993151
-149.55	0.99202
-149.545	0.992476
-149.54	0.994141
-149.535	0.994384
-149.53	0.993341
-149.525	0.993472
-149.52	0.995853
-149.515	1.00056
-149.51	1.00445
-149.505	1.00533
-149.5	1.00564
-149.495	1.00379
-149.49	1.00199
-149.485	0.999841
-149.48	0.999169
-149.475	0.99635
-149.47	0.992556
-149.465	0.991662
-149.46	0.994765
-149.455	0.995727
-149.45	0.995905
-149.445	0.997639
-149.44	1.00008
-149.435	1.00082
-149.43	1.00169
-149.425	1.00273
-149.42	1.0023
-149.415	1.00209
-149.41	1.00239
-149.405	1.00328
-149.4	1.00483
-149.395	1.00545
-149.39	1.00743
-149.385	1.01073
-149.38	1.0117
-149.375	1.00973
-149.37	1.00594
-149.365	1.00109
-149.36	0.997188
-149.355	0.994216
-149.35	0.992225
-149.345	0.988194
