# Frequency [GHz] 	Fouriercomponent
-4.99967	 0.56469
-4.99633	 0.662854
-4.993	 0.653233
-4.98967	 0.66671
-4.98633	 0.48273
-4.983	 0.525696
-4.97967	 0.591501
-4.97633	 0.446097
-4.973	 0.62465
-4.96967	 0.5727
-4.96634	 0.665427
-4.963	 0.567299
-4.95967	 0.687487
-4.95634	 0.645484
-4.953	 0.573918
-4.94967	 0.506731
-4.94634	 0.641328
-4.943	 0.693284
-4.93967	 0.697656
-4.93634	 0.485642
-4.933	 0.658317
-4.92967	 0.549156
-4.92634	 0.704223
-4.92301	 0.67371
-4.91967	 0.502371
-4.91634	 0.573813
-4.91301	 0.475776
-4.90967	 0.666502
-4.90634	 0.597427
-4.90301	 0.645296
-4.89967	 0.584883
-4.89634	 0.576083
-4.89301	 0.673037
-4.88967	 0.619826
-4.88634	 0.516255
-4.88301	 0.458418
-4.87967	 0.625951
-4.87634	 0.72869
-4.87301	 0.549605
-4.86968	 0.483941
-4.86634	 0.656645
-4.86301	 0.466311
-4.85968	 0.580693
-4.85634	 0.437798
-4.85301	 0.546783
-4.84968	 0.595106
-4.84634	 0.508753
-4.84301	 0.563621
-4.83968	 0.517163
-4.83634	 0.612882
-4.83301	 0.453296
-4.82968	 0.540005
-4.82634	 0.482668
-4.82301	 0.456281
-4.81968	 0.610838
-4.81635	 0.497522
-4.81301	 0.682828
-4.80968	 0.703001
-4.80635	 0.66516
-4.80301	 0.609843
-4.79968	 0.45315
-4.79635	 0.674887
-4.79301	 0.784192
-4.78968	 0.506455
-4.78635	 0.69026
-4.78301	 0.530353
-4.77968	 0.459946
-4.77635	 0.652034
-4.77302	 0.614092
-4.76968	 0.720582
-4.76635	 0.597363
-4.76302	 0.556619
-4.75968	 0.568427
-4.75635	 0.403319
-4.75302	 0.649883
-4.74968	 0.629517
-4.74635	 0.70433
-4.74302	 0.510986
-4.73968	 0.753746
-4.73635	 0.649729
-4.73302	 0.410778
-4.72968	 0.524468
-4.72635	 0.467835
-4.72302	 0.680153
-4.71969	 0.604916
-4.71635	 0.543401
-4.71302	 0.600722
-4.70969	 0.616145
-4.70635	 0.615199
-4.70302	 0.461874
-4.69969	 0.565645
-4.69635	 0.617794
-4.69302	 0.618253
-4.68969	 0.549579
-4.68635	 0.529104
-4.68302	 0.579045
-4.67969	 0.515041
-4.67635	 0.662177
-4.67302	 0.483763
-4.66969	 0.638464
-4.66636	 0.521198
-4.66302	 0.538809
-4.65969	 0.501703
-4.65636	 0.481961
-4.65302	 0.486023
-4.64969	 0.50692
-4.64636	 0.54094
-4.64302	 0.516306
-4.63969	 0.680543
-4.63636	 0.613112
-4.63302	 0.568346
-4.62969	 0.469369
-4.62636	 0.658831
-4.62303	 0.696043
-4.61969	 0.575948
-4.61636	 0.565525
-4.61303	 0.546043
-4.60969	 0.576078
-4.60636	 0.535893
-4.60303	 0.5527
-4.59969	 0.467093
-4.59636	 0.644211
-4.59303	 0.655049
-4.58969	 0.507416
-4.58636	 0.570925
-4.58303	 0.507048
-4.57969	 0.732495
-4.57636	 0.656397
-4.57303	 0.647498
-4.5697	 0.618052
-4.56636	 0.477255
-4.56303	 0.716596
-4.5597	 0.59723
-4.55636	 0.618335
-4.55303	 0.615001
-4.5497	 0.692038
-4.54636	 0.436389
-4.54303	 0.632612
-4.5397	 0.485596
-4.53636	 0.604773
-4.53303	 0.48575
-4.5297	 0.790942
-4.52636	 0.520188
-4.52303	 0.535335
-4.5197	 0.769656
-4.51637	 0.553277
-4.51303	 0.565275
-4.5097	 0.540368
-4.50637	 0.518486
-4.50303	 0.605845
-4.4997	 0.702575
-4.49637	 0.583927
-4.49303	 0.559308
-4.4897	 0.639393
-4.48637	 0.667691
-4.48303	 0.473919
-4.4797	 0.865862
-4.47637	 0.531976
-4.47304	 0.614891
-4.4697	 0.607388
-4.46637	 0.688425
-4.46304	 0.682371
-4.4597	 0.680408
-4.45637	 0.615525
-4.45304	 0.524357
-4.4497	 0.682445
-4.44637	 0.607046
-4.44304	 0.656001
-4.4397	 0.601399
-4.43637	 0.566266
-4.43304	 0.539427
-4.4297	 0.523964
-4.42637	 0.534134
-4.42304	 0.671496
-4.41971	 0.521272
-4.41637	 0.632669
-4.41304	 0.56266
-4.40971	 0.695445
-4.40637	 0.561206
-4.40304	 0.48802
-4.39971	 0.672165
-4.39637	 0.61717
-4.39304	 0.824983
-4.38971	 0.588062
-4.38637	 0.510382
-4.38304	 0.641042
-4.37971	 0.608856
-4.37637	 0.623608
-4.37304	 0.656628
-4.36971	 0.506656
-4.36638	 0.532389
-4.36304	 0.647465
-4.35971	 0.690103
-4.35638	 0.505747
-4.35304	 0.678204
-4.34971	 0.554151
-4.34638	 0.465749
-4.34304	 0.631609
-4.33971	 0.691727
-4.33638	 0.557084
-4.33304	 0.465595
-4.32971	 0.69452
-4.32638	 0.69358
-4.32305	 0.675047
-4.31971	 0.717227
-4.31638	 0.61045
-4.31305	 0.607774
-4.30971	 0.619677
-4.30638	 0.467802
-4.30305	 0.688818
-4.29971	 0.653636
-4.29638	 0.635107
-4.29305	 0.688073
-4.28971	 0.508341
-4.28638	 0.582811
-4.28305	 0.611764
-4.27971	 0.537669
-4.27638	 0.679955
-4.27305	 0.562118
-4.26972	 0.61628
-4.26638	 0.582171
-4.26305	 0.703813
-4.25972	 0.607884
-4.25638	 0.590449
-4.25305	 0.739286
-4.24972	 0.614971
-4.24638	 0.481453
-4.24305	 0.696951
-4.23972	 0.773752
-4.23638	 0.489222
-4.23305	 0.674542
-4.22972	 0.563736
-4.22638	 0.629545
-4.22305	 0.733879
-4.21972	 0.709946
-4.21639	 0.497592
-4.21305	 0.533462
-4.20972	 0.506861
-4.20639	 0.646344
-4.20305	 0.63094
-4.19972	 0.594102
-4.19639	 0.610094
-4.19305	 0.619377
-4.18972	 0.484096
-4.18639	 0.607616
-4.18305	 0.710024
-4.17972	 0.702148
-4.17639	 0.56595
-4.17306	 0.620174
-4.16972	 0.535102
-4.16639	 0.543842
-4.16306	 0.452958
-4.15972	 0.592984
-4.15639	 0.600691
-4.15306	 0.56606
-4.14972	 0.677958
-4.14639	 0.572064
-4.14306	 0.574616
-4.13972	 0.589947
-4.13639	 0.701575
-4.13306	 0.625807
-4.12972	 0.652029
-4.12639	 0.68728
-4.12306	 0.703603
-4.11973	 0.586764
-4.11639	 0.606105
-4.11306	 0.540376
-4.10973	 0.510613
-4.10639	 0.563238
-4.10306	 0.510806
-4.09973	 0.605257
-4.09639	 0.725293
-4.09306	 0.584179
-4.08973	 0.507115
-4.08639	 0.615797
-4.08306	 0.479312
-4.07973	 0.474329
-4.07639	 0.490216
-4.07306	 0.654639
-4.06973	 0.675522
-4.0664	 0.755692
