# Delay[ns]	Correlation 	
-150	1.01322
-149.995	1.0126
-149.99	1.0097
-149.985	1.00518
-149.98	1.0016
-149.975	0.999402
-149.97	0.998364
-149.965	0.998037
-149.96	0.996144
-149.955	0.993729
-149.95	0.994253
-149.945	0.99349
-149.94	0.991514
-149.935	0.990726
-149.93	0.990436
-149.925	0.988768
-149.92	0.987293
-149.915	0.989181
-149.91	0.989826
-149.905	0.987912
-149.9	0.985516
-149.895	0.983705
-149.89	0.982491
-149.885	0.982767
-149.88	0.982988
-149.875	0.983322
-149.87	0.984249
-149.865	0.985507
-149.86	0.987549
-149.855	0.988841
-149.85	0.988981
-149.845	0.9894
-149.84	0.990956
-149.835	0.992296
-149.83	0.992294
-149.825	0.992164
-149.82	0.992375
-149.815	0.99397
-149.81	0.996155
-149.805	0.999075
-149.8	1.00001
-149.795	0.999197
-149.79	1.00017
-149.785	1.0029
-149.78	1.00334
-149.775	1.00072
-149.77	0.996442
-149.765	0.99572
-149.76	0.995425
-149.755	0.993743
-149.75	0.991253
-149.745	0.987598
-149.74	0.985038
-149.735	0.985554
-149.73	0.986562
-149.725	0.987857
-149.72	0.990509
-149.715	0.995738
-149.71	0.998905
-149.705	0.998898
-149.7	0.998935
-149.695	0.997932
-149.69	0.996584
-149.685	0.995391
-149.68	0.996192
-149.675	0.996861
-149.67	0.995864
-149.665	0.995657
-149.66	0.995649
-149.655	0.995294
-149.65	0.994778
-149.645	0.99425
-149.64	0.995032
-149.635	0.994036
-149.63	0.993152
-149.625	0.993194
-149.62	0.992851
-149.615	0.992453
-149.61	0.993138
-149.605	0.994482
-149.6	0.994607
-149.595	0.995461
-149.59	0.995943
-149.585	0.995491
-149.58	0.993852
-149.575	0.993929
-149.57	0.99204
-149.565	0.989217
-149.56	0.987983
-149.555	0.988417
-149.55	0.988242
-149.545	0.989271
-149.54	0.990469
-149.535	0.992064
-149.53	0.994767
-149.525	0.999235
-149.52	1.00174
-149.515	0.999987
-149.51	0.995759
-149.505	0.992243
-149.5	0.989392
-149.495	0.985971
-149.49	0.982952
-149.485	0.982377
-149.48	0.981594
-149.475	0.980813
-149.47	0.981243
-149.465	0.984411
-149.46	0.989489
-149.455	0.994068
-149.45	0.995938
-149.445	0.995558
-149.44	0.996298
-149.435	0.996692
-149.43	0.997241
-149.425	0.998509
-149.42	0.999043
-149.415	0.99976
-149.41	1.00021
-149.405	1.00011
-149.4	1.0011
-149.395	1.00212
-149.39	1.00584
-149.385	1.00792
-149.38	1.00852
-149.375	1.00587
-149.37	1.00224
-149.365	0.999672
-149.36	0.99662
-149.355	0.993755
-149.35	0.989899
-149.345	0.986496
-149.34	0.98418
-149.335	0.982582
-149.33	0.981665
-149.325	0.978099
-149.32	0.976792
-149.315	0.976298
-149.31	0.975959
-149.305	0.977197
-149.3	0.977956
-149.295	0.979031
-149.29	0.980359
-149.285	0.981279
-149.28	0.980174
-149.275	0.979141
-149.27	0.980118
-149.265	0.982802
-149.26	0.985935
-149.255	0.987754
-149.25	0.990465
-149.245	0.992646
-149.24	0.994066
-149.235	0.996952
-149.23	1.00023
-149.225	1.00333
-149.22	1.00693
-149.215	1.01145
-149.21	1.01681
-149.205	1.02262
-149.2	1.02471
-149.195	1.02299
-149.19	1.01982
-149.185	1.0134
-149.18	1.00582
-149.175	0.998681
-149.17	0.99433
-149.165	0.991285
-149.16	0.98954
-149.155	0.987094
-149.15	0.985058
-149.145	0.983069
-149.14	0.982863
-149.135	0.983436
-149.13	0.983494
-149.125	0.984166
-149.12	0.98353
-149.115	0.982092
-149.11	0.982432
-149.105	0.981794
-149.1	0.98071
-149.095	0.978146
-149.09	0.974576
-149.085	0.972771
-149.08	0.97064
-149.075	0.96818
-149.07	0.966787
-149.065	0.964628
-149.06	0.96532
-149.055	0.966606
-149.05	0.968378
-149.045	0.970221
-149.04	0.971495
-149.035	0.974671
-149.03	0.977728
-149.025	0.981366
-149.02	0.983436
-149.015	0.983859
-149.01	0.985805
-149.005	0.991894
-149	0.996681
-148.995	0.998495
-148.99	1.00118
-148.985	1.00353
-148.98	1.00447
-148.975	1.0033
-148.97	1.00172
-148.965	0.99966
-148.96	0.999501
-148.955	0.998011
-148.95	0.996974
-148.945	0.998761
-148.94	1.00071
-148.935	1.00081
-148.93	1.00058
-148.925	0.997784
-148.92	0.994376
-148.915	0.993185
-148.91	0.99343
-148.905	0.992567
-148.9	0.991223
-148.895	0.989555
-148.89	0.988711
-148.885	0.987538
-148.88	0.985764
-148.875	0.984068
-148.87	0.984231
-148.865	0.98648
-148.86	0.989212
-148.855	0.991545
-148.85	0.993365
-148.845	0.995522
-148.84	0.997373
-148.835	0.99759
-148.83	0.996706
-148.825	0.994157
-148.82	0.994797
-148.815	0.993808
-148.81	0.992676
-148.805	0.992165
-148.8	0.992575
-148.795	0.993308
-148.79	0.994205
-148.785	0.996444
-148.78	0.99765
-148.775	0.998321
-148.77	0.998501
-148.765	0.997745
-148.76	0.996365
-148.755	0.99581
-148.75	0.997615
-148.745	1.00004
-148.74	1.00284
-148.735	1.00613
-148.73	1.007
-148.725	1.00723
-148.72	1.00781
-148.715	1.00737
-148.71	1.0063
-148.705	1.00745
-148.7	1.00843
-148.695	1.00906
-148.69	1.00896
-148.685	1.00905
-148.68	1.01002
-148.675	1.01005
-148.67	1.00888
-148.665	1.00826
-148.66	1.00853
-148.655	1.00939
-148.65	1.00833
-148.645	1.00618
-148.64	1.00438
-148.635	1.0034
-148.63	1.00242
-148.625	1.00272
-148.62	1.00287
-148.615	1.00139
-148.61	0.999311
-148.605	0.996888
-148.6	0.995075
-148.595	0.993828
-148.59	0.994235
-148.585	0.994569
-148.58	0.994072
-148.575	0.992048
-148.57	0.992669
-148.565	0.992228
-148.56	0.992697
-148.555	0.993944
-148.55	0.993995
