# Frequency [GHz] 	Fouriercomponent
-4.99967	 0.582601
-4.99633	 0.62384
-4.993	 0.68977
-4.98967	 0.648324
-4.98633	 0.519347
-4.983	 0.513133
-4.97967	 0.600697
-4.97633	 0.504601
-4.973	 0.584093
-4.96967	 0.595168
-4.96634	 0.63623
-4.963	 0.531815
-4.95967	 0.67025
-4.95634	 0.67523
-4.953	 0.584793
-4.94967	 0.518688
-4.94634	 0.635697
-4.943	 0.673483
-4.93967	 0.695208
-4.93634	 0.530932
-4.933	 0.613424
-4.92967	 0.509578
-4.92634	 0.69898
-4.92301	 0.661206
-4.91967	 0.462631
-4.91634	 0.556836
-4.91301	 0.48306
-4.90967	 0.622415
-4.90634	 0.567557
-4.90301	 0.613161
-4.89967	 0.575226
-4.89634	 0.5285
-4.89301	 0.651954
-4.88967	 0.596456
-4.88634	 0.499333
-4.88301	 0.502837
-4.87967	 0.623499
-4.87634	 0.686699
-4.87301	 0.531476
-4.86968	 0.502441
-4.86634	 0.625093
-4.86301	 0.450195
-4.85968	 0.522457
-4.85634	 0.464999
-4.85301	 0.520393
-4.84968	 0.585055
-4.84634	 0.504951
-4.84301	 0.618185
-4.83968	 0.533331
-4.83634	 0.593773
-4.83301	 0.463216
-4.82968	 0.509537
-4.82634	 0.49708
-4.82301	 0.495453
-4.81968	 0.584251
-4.81635	 0.516567
-4.81301	 0.656213
-4.80968	 0.692008
-4.80635	 0.662016
-4.80301	 0.636018
-4.79968	 0.459779
-4.79635	 0.625762
-4.79301	 0.695135
-4.78968	 0.48153
-4.78635	 0.661647
-4.78301	 0.502792
-4.77968	 0.476922
-4.77635	 0.622839
-4.77302	 0.556766
-4.76968	 0.710827
-4.76635	 0.622558
-4.76302	 0.574816
-4.75968	 0.590832
-4.75635	 0.431613
-4.75302	 0.634625
-4.74968	 0.648162
-4.74635	 0.638045
-4.74302	 0.514865
-4.73968	 0.713581
-4.73635	 0.657632
-4.73302	 0.410502
-4.72968	 0.541785
-4.72635	 0.504344
-4.72302	 0.677532
-4.71969	 0.601324
-4.71635	 0.620361
-4.71302	 0.629839
-4.70969	 0.634281
-4.70635	 0.571803
-4.70302	 0.456706
-4.69969	 0.594088
-4.69635	 0.617351
-4.69302	 0.583423
-4.68969	 0.529747
-4.68635	 0.499215
-4.68302	 0.583723
-4.67969	 0.521115
-4.67635	 0.632948
-4.67302	 0.487184
-4.66969	 0.629368
-4.66636	 0.499319
-4.66302	 0.605622
-4.65969	 0.556608
-4.65636	 0.504184
-4.65302	 0.523496
-4.64969	 0.525256
-4.64636	 0.573463
-4.64302	 0.505056
-4.63969	 0.631377
-4.63636	 0.576073
-4.63302	 0.59519
-4.62969	 0.467945
-4.62636	 0.647901
-4.62303	 0.68329
-4.61969	 0.56879
-4.61636	 0.556897
-4.61303	 0.535295
-4.60969	 0.611384
-4.60636	 0.567279
-4.60303	 0.577498
-4.59969	 0.464253
-4.59636	 0.675448
-4.59303	 0.648642
-4.58969	 0.502341
-4.58636	 0.593458
-4.58303	 0.557451
-4.57969	 0.720374
-4.57636	 0.685883
-4.57303	 0.635341
-4.5697	 0.647121
-4.56636	 0.508199
-4.56303	 0.741909
-4.5597	 0.596332
-4.55636	 0.608743
-4.55303	 0.601432
-4.5497	 0.704829
-4.54636	 0.470878
-4.54303	 0.618648
-4.5397	 0.53338
-4.53636	 0.614343
-4.53303	 0.499325
-4.5297	 0.773545
-4.52636	 0.560549
-4.52303	 0.544888
-4.5197	 0.721817
-4.51637	 0.552782
-4.51303	 0.647016
-4.5097	 0.570343
-4.50637	 0.499461
-4.50303	 0.601274
-4.4997	 0.662571
-4.49637	 0.591788
-4.49303	 0.562078
-4.4897	 0.601819
-4.48637	 0.626855
-4.48303	 0.467347
-4.4797	 0.845494
-4.47637	 0.571225
-4.47304	 0.56588
-4.4697	 0.607721
-4.46637	 0.710574
-4.46304	 0.640138
-4.4597	 0.71673
-4.45637	 0.586691
-4.45304	 0.529852
-4.4497	 0.629123
-4.44637	 0.574524
-4.44304	 0.633044
-4.4397	 0.603486
-4.43637	 0.566379
-4.43304	 0.629695
-4.4297	 0.539372
-4.42637	 0.528594
-4.42304	 0.647155
-4.41971	 0.527971
-4.41637	 0.672059
-4.41304	 0.569678
-4.40971	 0.647623
-4.40637	 0.564124
-4.40304	 0.488437
-4.39971	 0.65908
-4.39637	 0.593051
-4.39304	 0.731987
-4.38971	 0.576999
-4.38637	 0.492169
-4.38304	 0.639561
-4.37971	 0.616662
-4.37637	 0.623618
-4.37304	 0.604227
-4.36971	 0.480757
-4.36638	 0.516856
-4.36304	 0.618047
-4.35971	 0.623325
-4.35638	 0.49495
-4.35304	 0.700565
-4.34971	 0.547279
-4.34638	 0.47545
-4.34304	 0.624629
-4.33971	 0.672519
-4.33638	 0.595227
-4.33304	 0.515529
-4.32971	 0.695625
-4.32638	 0.730584
-4.32305	 0.671706
-4.31971	 0.685038
-4.31638	 0.584438
-4.31305	 0.606428
-4.30971	 0.59369
-4.30638	 0.459589
-4.30305	 0.67765
-4.29971	 0.685484
-4.29638	 0.625274
-4.29305	 0.681072
-4.28971	 0.537458
-4.28638	 0.575067
-4.28305	 0.563533
-4.27971	 0.59109
-4.27638	 0.656818
-4.27305	 0.554854
-4.26972	 0.615612
-4.26638	 0.553545
-4.26305	 0.654932
-4.25972	 0.560956
-4.25638	 0.618574
-4.25305	 0.6878
-4.24972	 0.604466
-4.24638	 0.471506
-4.24305	 0.693603
-4.23972	 0.691352
-4.23638	 0.576506
-4.23305	 0.668658
-4.22972	 0.585276
-4.22638	 0.640552
-4.22305	 0.750001
-4.21972	 0.719724
-4.21639	 0.521861
-4.21305	 0.624837
-4.20972	 0.524542
-4.20639	 0.591751
-4.20305	 0.636672
-4.19972	 0.618969
-4.19639	 0.614534
-4.19305	 0.600199
-4.18972	 0.483524
-4.18639	 0.607992
-4.18305	 0.65786
-4.17972	 0.690128
-4.17639	 0.563971
-4.17306	 0.647736
-4.16972	 0.557032
-4.16639	 0.581727
-4.16306	 0.531986
-4.15972	 0.557978
-4.15639	 0.643724
-4.15306	 0.610876
-4.14972	 0.676402
-4.14639	 0.58579
-4.14306	 0.59191
-4.13972	 0.566334
-4.13639	 0.709864
-4.13306	 0.605333
-4.12972	 0.660637
-4.12639	 0.67454
-4.12306	 0.706085
-4.11973	 0.591823
-4.11639	 0.570519
-4.11306	 0.551361
-4.10973	 0.525863
-4.10639	 0.590542
-4.10306	 0.479547
-4.09973	 0.594613
-4.09639	 0.699375
-4.09306	 0.653011
-4.08973	 0.531051
-4.08639	 0.671153
-4.08306	 0.481848
-4.07973	 0.500971
-4.07639	 0.495577
-4.07306	 0.62406
-4.06973	 0.651387
-4.0664	 0.749772
-4.06306	 0.679667
-4.05973	 0.662615
-4.0564	 0.546979
-4.05306	 0.732896
-4.04973	 0.607705
-4.0464	 0.652317
-4.04306	 0.59619
-4.03973	 0.588019
-4.0364	 0.756692
-4.03306	 0.504825
-4.02973	 0.566546
-4.0264	 0.67147
-4.02307	 0.605922
-4.01973	 0.621294
-4.0164	 0.5793
-4.01307	 0.603099
-4.00973	 0.731359
-4.0064	 0.623183
-4.00307	 0.722501
-3.99973	 0.534362
-3.9964	 0.552789
-3.99307	 0.765469
-3.98973	 0.501523
-3.9864	 0.636721
-3.98307	 0.619636
-3.97973	 0.606864
-3.9764	 0.545604
-3.97307	 0.754356
-3.96974	 0.589416
-3.9664	 0.411681
-3.96307	 0.626381
-3.95974	 0.571598
-3.9564	 0.615209
-3.95307	 0.618231
-3.94974	 0.719922
-3.9464	 0.554475
-3.94307	 0.630516
-3.93974	 0.657115
-3.9364	 0.568818
-3.93307	 0.619421
-3.92974	 0.554172
-3.9264	 0.675337
-3.92307	 0.706541
-3.91974	 0.608513
-3.91641	 0.933175
-3.91307	 0.650052
-3.90974	 0.621763
-3.90641	 0.642223
-3.90307	 0.697084
-3.89974	 0.614869
-3.89641	 0.562112
-3.89307	 0.636071
-3.88974	 0.663644
-3.88641	 0.616318
-3.88307	 0.715948
-3.87974	 0.6966
-3.87641	 0.729353
-3.87308	 0.662895
-3.86974	 0.720008
-3.86641	 0.658053
-3.86308	 0.559967
-3.85974	 0.673726
-3.85641	 0.701743
-3.85308	 0.559903
-3.84974	 0.658427
-3.84641	 0.70501
-3.84308	 0.634977
-3.83974	 0.562175
-3.83641	 0.742778
-3.83308	 0.710175
-3.82974	 0.63763
-3.82641	 0.754815
-3.82308	 0.538786
-3.81975	 0.69014
-3.81641	 0.666326
-3.81308	 0.651602
-3.80975	 0.579253
-3.80641	 0.580721
-3.80308	 0.56307
-3.79975	 0.580214
-3.79641	 0.61574
-3.79308	 0.823429
-3.78975	 0.743527
-3.78641	 0.672189
-3.78308	 0.664196
-3.77975	 0.782284
-3.77641	 0.812021
-3.77308	 0.705956
-3.76975	 0.652656
-3.76642	 0.710451
-3.76308	 0.679772
-3.75975	 0.687537
-3.75642	 0.583754
-3.75308	 0.590893
-3.74975	 0.681054
-3.74642	 0.658436
-3.74308	 0.759283
-3.73975	 0.620717
-3.73642	 0.717203
-3.73308	 0.674521
-3.72975	 0.746946
-3.72642	 0.797121
-3.72309	 0.749834
-3.71975	 0.625669
-3.71642	 0.700484
-3.71309	 0.522103
-3.70975	 0.687029
-3.70642	 0.717473
-3.70309	 0.61002
-3.69975	 0.698372
-3.69642	 0.70454
-3.69309	 0.658369
-3.68975	 0.645308
-3.68642	 0.558227
-3.68309	 0.7949
-3.67975	 0.549124
-3.67642	 0.627505
-3.67309	 0.587795
-3.66976	 0.551895
-3.66642	 0.654965
-3.66309	 0.619041
-3.65976	 0.585694
-3.65642	 0.68299
-3.65309	 0.845104
-3.64976	 0.648575
-3.64642	 0.687083
-3.64309	 0.51768
-3.63976	 0.679538
-3.63642	 0.65347
-3.63309	 0.630858
-3.62976	 0.705096
-3.62642	 0.700133
-3.62309	 0.703372
-3.61976	 0.639404
-3.61643	 0.638387
-3.61309	 0.657738
-3.60976	 0.632509
-3.60643	 0.721054
-3.60309	 0.654742
-3.59976	 0.639837
-3.59643	 0.579311
-3.59309	 0.618074
-3.58976	 0.666927
-3.58643	 0.692132
-3.58309	 0.654733
-3.57976	 0.643351
-3.57643	 0.659725
-3.5731	 0.736581
-3.56976	 0.636783
-3.56643	 0.766761
-3.5631	 0.614323
-3.55976	 0.623901
-3.55643	 0.65874
-3.5531	 0.69994
-3.54976	 0.616986
-3.54643	 0.58305
-3.5431	 0.579886
-3.53976	 0.708968
-3.53643	 0.804669
-3.5331	 0.715372
-3.52976	 0.720841
-3.52643	 0.455647
-3.5231	 0.621677
-3.51977	 0.75137
-3.51643	 0.68414
-3.5131	 0.632901
-3.50977	 0.797247
-3.50643	 0.693683
-3.5031	 0.815023
-3.49977	 0.703122
-3.49643	 0.693373
-3.4931	 0.66435
-3.48977	 0.687019
-3.48643	 0.870121
-3.4831	 0.626142
-3.47977	 0.601823
-3.47643	 0.730741
-3.4731	 0.652463
-3.46977	 0.696948
-3.46644	 0.592884
-3.4631	 0.710878
-3.45977	 0.843855
-3.45644	 0.632915
-3.4531	 0.739227
-3.44977	 0.796341
-3.44644	 0.787531
-3.4431	 0.638793
-3.43977	 0.699341
-3.43644	 0.800446
-3.4331	 0.692937
-3.42977	 0.699027
-3.42644	 0.727178
-3.42311	 0.5755
-3.41977	 0.701841
-3.41644	 0.696426
-3.41311	 0.625473
-3.40977	 0.741245
-3.40644	 0.657566
-3.40311	 0.635128
-3.39977	 0.733593
-3.39644	 0.708915
-3.39311	 0.740139
-3.38977	 0.655639
-3.38644	 0.657036
-3.38311	 0.670846
-3.37977	 0.792846
-3.37644	 0.670999
-3.37311	 0.665946
-3.36978	 0.489456
-3.36644	 0.700823
-3.36311	 0.747006
-3.35978	 0.724746
-3.35644	 0.537575
-3.35311	 0.734697
-3.34978	 0.683618
-3.34644	 0.592529
-3.34311	 0.670752
-3.33978	 0.847215
-3.33644	 0.742872
-3.33311	 0.796313
-3.32978	 0.516999
-3.32644	 0.68628
-3.32311	 0.669847
-3.31978	 0.785538
-3.31645	 0.618416
-3.31311	 0.891345
-3.30978	 0.771565
-3.30645	 0.572462
-3.30311	 0.732114
-3.29978	 0.780573
-3.29645	 0.546886
-3.29311	 0.733367
-3.28978	 0.818345
-3.28645	 0.771358
-3.28311	 0.73396
-3.27978	 0.810154
-3.27645	 0.723983
-3.27312	 0.798469
-3.26978	 0.687384
-3.26645	 0.664918
-3.26312	 0.754851
-3.25978	 0.57743
-3.25645	 0.741595
-3.25312	 0.924536
-3.24978	 0.88291
-3.24645	 0.720532
-3.24312	 0.80119
-3.23978	 0.701657
-3.23645	 0.753955
-3.23312	 0.610062
-3.22978	 0.801334
-3.22645	 0.704317
-3.22312	 0.679785
-3.21979	 0.745064
-3.21645	 0.861901
-3.21312	 0.70508
-3.20979	 0.616828
-3.20645	 0.705187
-3.20312	 0.716757
-3.19979	 0.586247
-3.19645	 0.729151
-3.19312	 0.735019
-3.18979	 0.650955
-3.18645	 0.695737
-3.18312	 0.698259
-3.17979	 0.770468
-3.17645	 0.883198
-3.17312	 0.718754
-3.16979	 0.786689
-3.16646	 0.831093
-3.16312	 0.700787
-3.15979	 0.650695
-3.15646	 0.731158
-3.15312	 0.695593
-3.14979	 0.850573
-3.14646	 0.72601
-3.14312	 0.73081
-3.13979	 0.704502
-3.13646	 0.438208
-3.13312	 0.747783
-3.12979	 0.674293
-3.12646	 0.749489
-3.12313	 0.624335
-3.11979	 0.564559
-3.11646	 0.742911
-3.11313	 0.78056
-3.10979	 0.806266
-3.10646	 0.695589
-3.10313	 0.774647
-3.09979	 0.902966
-3.09646	 0.730321
-3.09313	 0.861839
-3.08979	 0.757031
-3.08646	 0.759526
-3.08313	 0.86377
-3.07979	 0.680134
-3.07646	 0.723212
-3.07313	 0.606179
-3.0698	 0.637953
-3.06646	 0.734321
-3.06313	 0.845238
-3.0598	 0.726968
-3.05646	 0.657711
-3.05313	 0.787631
-3.0498	 0.689758
-3.04646	 0.801352
-3.04313	 0.854515
-3.0398	 0.607483
-3.03646	 0.65931
-3.03313	 0.675531
-3.0298	 0.701748
-3.02646	 0.68892
-3.02313	 0.809644
-3.0198	 0.866223
-3.01647	 0.792303
-3.01313	 0.640806
-3.0098	 0.717124
-3.00647	 0.873811
-3.00313	 0.829216
-2.9998	 0.86083
-2.99647	 0.690995
-2.99313	 0.697758
-2.9898	 0.782721
-2.98647	 0.818951
-2.98313	 0.770255
-2.9798	 0.721261
-2.97647	 0.577951
