# Delay[ns]	Correlation 	
-150	1.00078
-149.995	1.00075
-149.99	1.00052
-149.985	1.00024
-149.98	0.999946
-149.975	0.999645
-149.97	0.999319
-149.965	0.999039
-149.96	0.998849
-149.955	0.99862
-149.95	0.998362
-149.945	0.998271
-149.94	0.998267
-149.935	0.998346
-149.93	0.99851
-149.925	0.998749
-149.92	0.998985
-149.915	0.999164
-149.91	0.999304
-149.905	0.999429
-149.9	0.999461
-149.895	0.999405
-149.89	0.999414
-149.885	0.999472
-149.88	0.999579
-149.875	0.999768
-149.87	1.00002
-149.865	1.00031
-149.86	1.00055
-149.855	1.00073
-149.85	1.00091
-149.845	1.00115
-149.84	1.00124
-149.835	1.00147
-149.83	1.0016
-149.825	1.00169
-149.82	1.00171
-149.815	1.00153
-149.81	1.00132
-149.805	1.00108
-149.8	1.00083
-149.795	1.00053
-149.79	1.00017
-149.785	0.999933
-149.78	0.999716
-149.775	0.999553
-149.77	0.999479
-149.765	0.999493
-149.76	0.999428
-149.755	0.99922
-149.75	0.999068
-149.745	0.998973
-149.74	0.998845
-149.735	0.998828
-149.73	0.998827
-149.725	0.998873
-149.72	0.998979
-149.715	0.999026
-149.71	0.999158
-149.705	0.99928
-149.7	0.999395
-149.695	0.999616
-149.69	0.999814
-149.685	0.999837
-149.68	0.999808
-149.675	0.99974
-149.67	0.999685
-149.665	0.999644
-149.66	0.999757
-149.655	0.99988
-149.65	1.00002
-149.645	1.00013
-149.64	1.00013
-149.635	1.00011
-149.63	1.00006
-149.625	1.00016
-149.62	1.00022
-149.615	1.00023
-149.61	1.00035
-149.605	1.00046
-149.6	1.0005
-149.595	1.00059
-149.59	1.00065
-149.585	1.00071
-149.58	1.00078
-149.575	1.00076
-149.57	1.00066
-149.565	1.00052
-149.56	1.00035
-149.555	1.00019
-149.55	1.00009
-149.545	1.00017
-149.54	1.00023
-149.535	1.00014
-149.53	1.00006
-149.525	0.999993
-149.52	0.999905
-149.515	0.999842
-149.51	0.99968
-149.505	0.999499
-149.5	0.99937
-149.495	0.999351
-149.49	0.999408
-149.485	0.999528
-149.48	0.999619
-149.475	0.999576
-149.47	0.999497
-149.465	0.999394
-149.46	0.999498
-149.455	0.999603
-149.45	0.999728
-149.445	0.999937
-149.44	1.0002
-149.435	1.00042
-149.43	1.00052
-149.425	1.00061
-149.42	1.00068
-149.415	1.00077
-149.41	1.00086
-149.405	1.00097
-149.4	1.00104
-149.395	1.00095
-149.39	1.00083
-149.385	1.00072
-149.38	1.00069
-149.375	1.00069
-149.37	1.00064
-149.365	1.00059
-149.36	1.00049
-149.355	1.00026
-149.35	1.00008
-149.345	0.999995
-149.34	1.00006
-149.335	1.00016
-149.33	1.00018
-149.325	1.00026
-149.32	1.00045
-149.315	1.00052
-149.31	1.00063
-149.305	1.00076
-149.3	1.00092
-149.295	1.00088
-149.29	1.00075
-149.285	1.00054
-149.28	1.00037
-149.275	1.00027
-149.27	1.00028
-149.265	1.00029
-149.26	1.00029
-149.255	1.00032
-149.25	1.00028
-149.245	1.00027
-149.24	1.00032
-149.235	1.00024
-149.23	1.00012
-149.225	1.00008
-149.22	1.00009
-149.215	1.0002
-149.21	1.00025
-149.205	1.00038
-149.2	1.00048
-149.195	1.00055
-149.19	1.00052
-149.185	1.00043
-149.18	1.00024
-149.175	1.00009
-149.17	0.999917
-149.165	0.999698
-149.16	0.999451
-149.155	0.999299
-149.15	0.999145
-149.145	0.999048
-149.14	0.998972
-149.135	0.998942
-149.13	0.998984
-149.125	0.999121
-149.12	0.999339
-149.115	0.999573
-149.11	0.99987
-149.105	1.00002
-149.1	1.00017
-149.095	1.00025
-149.09	1.00031
-149.085	1.0004
-149.08	1.00052
-149.075	1.00056
-149.07	1.00058
-149.065	1.00065
-149.06	1.00085
-149.055	1.00096
-149.05	1.00097
-149.045	1.00092
-149.04	1.00089
-149.035	1.00081
-149.03	1.00072
-149.025	1.00063
-149.02	1.00073
-149.015	1.00085
-149.01	1.00085
-149.005	1.00067
-149	1.00056
