# Delay[ns]	Correlation 	
-150	1.02136
-149.995	1.02298
-149.99	1.02246
-149.985	1.02023
-149.98	1.01751
-149.975	1.01485
-149.97	1.01072
-149.965	1.00657
-149.96	1.00193
-149.955	1.00141
-149.95	1.00105
-149.945	0.99977
-149.94	0.998537
-149.935	0.998836
-149.93	0.998981
-149.925	0.996591
-149.92	0.993821
-149.915	0.991597
-149.91	0.989692
-149.905	0.98824
-149.9	0.987395
-149.895	0.989026
-149.89	0.986593
-149.885	0.984157
-149.88	0.983784
-149.875	0.982973
-149.87	0.984396
-149.865	0.985941
-149.86	0.987667
-149.855	0.989619
-149.85	0.989728
-149.845	0.988802
-149.84	0.987772
-149.835	0.986289
-149.83	0.9855
-149.825	0.98448
-149.82	0.98315
-149.815	0.982868
-149.81	0.982371
-149.805	0.983605
-149.8	0.985851
-149.795	0.988434
-149.79	0.993094
-149.785	0.997358
-149.78	1.00112
-149.775	1.0061
-149.77	1.00857
-149.765	1.01049
-149.76	1.0115
-149.755	1.01256
-149.75	1.01447
-149.745	1.01471
-149.74	1.01462
-149.735	1.01336
-149.73	1.0152
-149.725	1.015
-149.72	1.01349
-149.715	1.01257
-149.71	1.01404
-149.705	1.0155
-149.7	1.01608
-149.695	1.0168
-149.69	1.0158
-149.685	1.01487
-149.68	1.01383
-149.675	1.01652
-149.67	1.01775
-149.665	1.0179
-149.66	1.01807
-149.655	1.01634
-149.65	1.01352
-149.645	1.01156
-149.64	1.0095
-149.635	1.00873
-149.63	1.00645
-149.625	1.00241
-149.62	0.998672
-149.615	0.995449
-149.61	0.992695
-149.605	0.990498
-149.6	0.989552
-149.595	0.990982
-149.59	0.991947
-149.585	0.990945
-149.58	0.990128
-149.575	0.991985
-149.57	0.993211
-149.565	0.992786
-149.56	0.994013
-149.555	0.997112
-149.55	1.00064
-149.545	1.0026
-149.54	1.00413
-149.535	1.00347
-149.53	1.00284
-149.525	1.0023
-149.52	1.00283
-149.515	1.00429
-149.51	1.00558
-149.505	1.00767
-149.5	1.01055
-149.495	1.01345
-149.49	1.01465
-149.485	1.01515
-149.48	1.01737
-149.475	1.01709
-149.47	1.01785
-149.465	1.01666
-149.46	1.01554
-149.455	1.01396
-149.45	1.01285
-149.445	1.01352
-149.44	1.01355
-149.435	1.01316
-149.43	1.01452
-149.425	1.01652
-149.42	1.01774
-149.415	1.01774
-149.41	1.01636
-149.405	1.01426
-149.4	1.01366
-149.395	1.01492
-149.39	1.01366
-149.385	1.01344
-149.38	1.01402
-149.375	1.01557
-149.37	1.01794
-149.365	1.02024
-149.36	1.02373
-149.355	1.02595
-149.35	1.02564
-149.345	1.02458
-149.34	1.022
-149.335	1.02053
-149.33	1.02048
-149.325	1.01922
-149.32	1.01929
-149.315	1.02081
-149.31	1.02022
-149.305	1.01475
-149.3	1.01048
-149.295	1.00646
-149.29	1.00328
-149.285	1.00058
-149.28	0.998373
-149.275	0.995167
-149.27	0.992908
-149.265	0.991655
-149.26	0.993954
-149.255	0.997124
-149.25	1.00115
-149.245	1.00332
-149.24	1.00497
-149.235	1.00327
-149.23	1.00228
-149.225	1.00284
-149.22	1.00291
-149.215	1.00551
-149.21	1.00705
-149.205	1.00653
-149.2	1.00688
-149.195	1.00931
-149.19	1.01119
-149.185	1.01137
-149.18	1.00999
-149.175	1.00878
-149.17	1.00876
-149.165	1.00906
-149.16	1.00723
-149.155	1.00291
-149.15	0.999412
-149.145	0.999673
-149.14	1.00057
-149.135	1.00109
-149.13	1.00125
-149.125	1.00187
-149.12	1.00192
-149.115	1.00298
-149.11	1.00243
-149.105	1.00209
-149.1	1.00191
-149.095	1.0007
-149.09	0.998804
-149.085	0.997998
-149.08	0.996125
-149.075	0.99487
-149.07	0.995769
-149.065	0.997832
-149.06	0.99776
-149.055	0.996212
-149.05	0.995084
-149.045	0.995458
-149.04	0.995847
-149.035	0.995756
-149.03	0.997954
-149.025	0.999526
-149.02	0.999957
-149.015	0.99818
-149.01	0.997816
-149.005	0.997528
-149	0.996751
-148.995	0.994443
-148.99	0.991995
-148.985	0.991162
-148.98	0.990118
-148.975	0.987249
-148.97	0.986208
-148.965	0.986776
-148.96	0.986792
-148.955	0.985788
-148.95	0.984833
-148.945	0.985097
-148.94	0.98864
-148.935	0.992786
-148.93	0.99676
-148.925	1.00003
-148.92	1.00135
-148.915	1.00031
-148.91	1.00109
-148.905	1.0013
-148.9	1.00025
-148.895	0.998595
-148.89	0.996964
-148.885	0.996669
-148.88	0.996142
-148.875	0.996831
-148.87	0.995998
-148.865	0.993333
-148.86	0.990002
-148.855	0.987915
-148.85	0.985301
-148.845	0.986
-148.84	0.984134
-148.835	0.983081
-148.83	0.982257
-148.825	0.981957
-148.82	0.981368
-148.815	0.980028
-148.81	0.980339
-148.805	0.980123
-148.8	0.980461
-148.795	0.98201
-148.79	0.985663
-148.785	0.988284
-148.78	0.988172
-148.775	0.988112
-148.77	0.989894
-148.765	0.992996
-148.76	0.995647
-148.755	0.997184
-148.75	0.998399
-148.745	0.999911
-148.74	0.999869
-148.735	0.998931
-148.73	0.998518
-148.725	0.997558
-148.72	0.994168
-148.715	0.991605
-148.71	0.988551
-148.705	0.987559
-148.7	0.986496
-148.695	0.984161
-148.69	0.983511
-148.685	0.982664
-148.68	0.984221
-148.675	0.985808
-148.67	0.987316
-148.665	0.988228
-148.66	0.990297
-148.655	0.993519
-148.65	0.998056
-148.645	1.00284
-148.64	1.00642
-148.635	1.00817
-148.63	1.00928
-148.625	1.00961
-148.62	1.01119
-148.615	1.01306
-148.61	1.01324
-148.605	1.01281
-148.6	1.01237
-148.595	1.01077
-148.59	1.00746
-148.585	1.00641
-148.58	1.0053
-148.575	1.00503
-148.57	1.00229
-148.565	1.00073
-148.56	1.00102
-148.555	1.00061
-148.55	0.999928
-148.545	0.998723
-148.54	0.998414
-148.535	0.998643
-148.53	0.999227
-148.525	0.997929
-148.52	0.995816
-148.515	0.996465
-148.51	0.99664
-148.505	0.997134
-148.5	0.997898
-148.495	0.997607
-148.49	0.998402
-148.485	0.996891
-148.48	0.995356
-148.475	0.993581
-148.47	0.991506
-148.465	0.989038
-148.46	0.984036
-148.455	0.981321
-148.45	0.980649
-148.445	0.977861
-148.44	0.974962
-148.435	0.972465
-148.43	0.972081
-148.425	0.973063
-148.42	0.975708
-148.415	0.97844
-148.41	0.982742
-148.405	0.986163
-148.4	0.991422
-148.395	0.995537
-148.39	0.999846
-148.385	1.00474
-148.38	1.00672
-148.375	1.00667
-148.37	1.0069
-148.365	1.00775
-148.36	1.00966
-148.355	1.01045
-148.35	1.01001
-148.345	1.00902
-148.34	1.00749
-148.335	1.0048
-148.33	1.0019
-148.325	1.00113
-148.32	1.00172
-148.315	1.0038
-148.31	1.00524
-148.305	1.00637
-148.3	1.00561
-148.295	1.00433
-148.29	1.00287
-148.285	1.00284
-148.28	1.00256
-148.275	1.00358
-148.27	1.00729
-148.265	1.01011
-148.26	1.01279
-148.255	1.01322
-148.25	1.01314
-148.245	1.01208
-148.24	1.01002
-148.235	1.00656
-148.23	1.00464
-148.225	1.00122
-148.22	0.998865
-148.215	0.996581
-148.21	0.996628
-148.205	0.998467
-148.2	0.999259
-148.195	0.996813
-148.19	0.994905
-148.185	0.993511
-148.18	0.991867
-148.175	0.989358
-148.17	0.986068
-148.165	0.983695
-148.16	0.983857
-148.155	0.984642
-148.15	0.986282
-148.145	0.98872
-148.14	0.989664
-148.135	0.98979
-148.13	0.988881
-148.125	0.989006
-148.12	0.98814
