# Frequency [GHz] 	Fouriercomponent
-4.99967	 0.55208
-4.99633	 0.704819
-4.993	 0.997568
-4.98967	 0.919078
-4.98633	 1.09177
-4.983	 0.69486
-4.97967	 1.36289
-4.97633	 1.02999
-4.973	 0.690228
-4.96967	 0.479955
-4.96634	 0.373615
-4.963	 0.726721
-4.95967	 0.715964
-4.95634	 1.34593
-4.953	 0.829469
-4.94967	 1.1575
-4.94634	 1.31315
-4.943	 0.691879
-4.93967	 1.30588
-4.93634	 1.35783
-4.933	 0.567296
-4.92967	 1.06795
-4.92634	 1.2978
-4.92301	 0.790127
-4.91967	 0.537712
-4.91634	 1.64059
-4.91301	 0.494423
-4.90967	 0.709991
-4.90634	 0.603578
-4.90301	 1.24072
-4.89967	 1.48181
-4.89634	 0.856029
-4.89301	 0.924047
-4.88967	 1.32167
-4.88634	 0.907581
-4.88301	 1.22719
-4.87967	 1.152
-4.87634	 0.617729
-4.87301	 0.657955
-4.86968	 0.729218
-4.86634	 0.715831
-4.86301	 0.593684
-4.85968	 0.765136
-4.85634	 1.45156
-4.85301	 0.796913
-4.84968	 0.505764
-4.84634	 0.394125
-4.84301	 0.65669
-4.83968	 0.81986
-4.83634	 0.155112
-4.83301	 1.41171
-4.82968	 1.24855
-4.82634	 1.25638
-4.82301	 0.900186
-4.81968	 1.10286
-4.81635	 0.770739
-4.81301	 1.09321
-4.80968	 0.885385
-4.80635	 0.468958
-4.80301	 1.04456
-4.79968	 0.46229
-4.79635	 1.14396
-4.79301	 1.18714
-4.78968	 0.980854
-4.78635	 0.572665
-4.78301	 0.72744
-4.77968	 0.507982
-4.77635	 0.880705
-4.77302	 0.568539
-4.76968	 0.877315
-4.76635	 0.667734
-4.76302	 0.534689
-4.75968	 0.887539
-4.75635	 0.27949
-4.75302	 1.35427
-4.74968	 0.624319
-4.74635	 0.713234
-4.74302	 0.492876
-4.73968	 1.42945
-4.73635	 1.05566
-4.73302	 0.751811
-4.72968	 0.778755
-4.72635	 1.03468
-4.72302	 0.661209
-4.71969	 0.559462
-4.71635	 1.05303
-4.71302	 0.888815
-4.70969	 0.536715
-4.70635	 1.25041
-4.70302	 0.469744
-4.69969	 0.957245
-4.69635	 0.773443
-4.69302	 0.492339
-4.68969	 0.601736
-4.68635	 0.914276
-4.68302	 0.67702
-4.67969	 0.855493
-4.67635	 0.670885
-4.67302	 0.661054
-4.66969	 1.12027
-4.66636	 0.59579
-4.66302	 0.5717
-4.65969	 1.44689
-4.65636	 0.683693
-4.65302	 1.14726
-4.64969	 0.670749
-4.64636	 0.800463
-4.64302	 0.955751
-4.63969	 1.46312
-4.63636	 0.667487
-4.63302	 0.403168
-4.62969	 0.412581
-4.62636	 1.18655
-4.62303	 0.725866
-4.61969	 0.766893
-4.61636	 1.14875
-4.61303	 0.928598
-4.60969	 1.16125
-4.60636	 1.03917
-4.60303	 0.735816
-4.59969	 0.541762
-4.59636	 0.199532
-4.59303	 0.926074
-4.58969	 0.570865
-4.58636	 0.869562
-4.58303	 0.643469
-4.57969	 1.67301
-4.57636	 0.906407
-4.57303	 1.53834
-4.5697	 1.04901
-4.56636	 0.878862
-4.56303	 1.60434
-4.5597	 0.630774
-4.55636	 0.726932
-4.55303	 1.02351
-4.5497	 0.517519
-4.54636	 0.657092
-4.54303	 0.716209
-4.5397	 0.667073
-4.53636	 0.583267
-4.53303	 0.700534
-4.5297	 1.38159
-4.52636	 0.888652
-4.52303	 0.463215
-4.5197	 1.10886
-4.51637	 0.82203
-4.51303	 1.0174
-4.5097	 0.836032
-4.50637	 1.42935
-4.50303	 0.481372
-4.4997	 0.816075
-4.49637	 0.822927
-4.49303	 0.393884
-4.4897	 0.806865
-4.48637	 0.369805
-4.48303	 0.826898
-4.4797	 1.19811
-4.47637	 0.437553
-4.47304	 0.54128
-4.4697	 0.647833
-4.46637	 0.596897
-4.46304	 0.800352
-4.4597	 0.476537
