# Delay[ns]	Correlation 	
-150	0.987756
-149.995	0.989098
-149.99	0.990808
-149.985	0.992426
-149.98	0.994136
-149.975	0.995768
-149.97	0.995849
-149.965	0.9948
-149.96	0.994769
-149.955	0.995196
-149.95	0.99777
-149.945	0.999416
-149.94	1.00076
-149.935	1.00102
-149.93	1.00194
-149.925	1.00306
-149.92	1.00496
-149.915	1.00443
-149.91	1.00264
-149.905	1.0011
-149.9	0.999531
-149.895	0.999312
-149.89	0.999069
-149.885	0.997789
-149.88	0.997006
-149.875	0.994454
-149.87	0.991981
-149.865	0.989976
-149.86	0.988356
-149.855	0.987616
-149.85	0.98802
-149.845	0.988051
-149.84	0.988566
-149.835	0.990872
-149.83	0.990635
-149.825	0.990997
-149.82	0.991802
-149.815	0.99153
-149.81	0.990379
-149.805	0.98985
-149.8	0.990464
-149.795	0.993345
-149.79	0.994213
-149.785	0.992775
-149.78	0.991078
-149.775	0.99164
-149.77	0.992326
-149.765	0.995224
-149.76	0.996651
-149.755	0.996112
-149.75	0.99685
-149.745	0.99857
-149.74	0.999476
-149.735	1.0014
-149.73	1.00317
-149.725	1.00432
-149.72	1.00642
-149.715	1.00976
-149.71	1.01268
-149.705	1.0125
-149.7	1.01339
-149.695	1.0157
-149.69	1.01733
-149.685	1.01694
-149.68	1.0156
-149.675	1.0141
-149.67	1.01216
-149.665	1.01084
-149.66	1.00761
-149.655	1.00507
-149.65	1.00282
-149.645	0.999987
-149.64	0.99722
-149.635	0.994022
-149.63	0.991243
-149.625	0.988397
-149.62	0.986285
-149.615	0.984043
-149.61	0.982235
-149.605	0.980481
-149.6	0.978342
-149.595	0.978511
-149.59	0.982034
-149.585	0.987318
-149.58	0.990249
-149.575	0.9925
-149.57	0.99607
-149.565	0.997252
-149.56	0.997681
-149.555	0.996448
-149.55	0.995261
-149.545	0.994379
-149.54	0.99284
-149.535	0.992055
-149.53	0.990666
-149.525	0.990369
-149.52	0.988885
-149.515	0.986974
-149.51	0.982131
-149.505	0.978724
-149.5	0.9773
-149.495	0.977777
-149.49	0.979276
-149.485	0.982174
-149.48	0.984239
-149.475	0.985616
-149.47	0.987155
-149.465	0.989871
-149.46	0.992523
-149.455	0.994043
-149.45	0.992942
-149.445	0.992136
-149.44	0.992584
-149.435	0.993691
-149.43	0.994512
-149.425	0.993816
-149.42	0.99142
-149.415	0.990913
-149.41	0.991117
-149.405	0.992512
-149.4	0.993233
-149.395	0.99356
-149.39	0.994028
-149.385	0.99615
-149.38	0.998736
-149.375	1.00141
-149.37	1.00215
-149.365	1.00301
-149.36	1.00282
-149.355	1.00418
-149.35	1.00608
-149.345	1.00724
-149.34	1.00643
-149.335	1.00592
-149.33	1.00199
-149.325	0.999491
-149.32	0.997566
-149.315	0.996907
-149.31	0.996131
-149.305	0.993891
-149.3	0.994402
-149.295	0.996753
-149.29	0.99744
-149.285	0.99826
-149.28	0.998139
-149.275	0.996371
-149.27	0.995309
-149.265	0.99658
-149.26	0.99703
-149.255	0.997008
-149.25	0.997536
-149.245	0.998808
-149.24	1.00009
-149.235	1.00199
-149.23	1.0031
-149.225	1.00339
-149.22	1.00264
-149.215	1.00291
-149.21	1.00291
-149.205	1.00199
-149.2	1.00243
-149.195	1.00096
-149.19	0.997516
-149.185	0.995167
-149.18	0.994364
-149.175	0.995051
-149.17	0.999902
-149.165	1.00511
-149.16	1.00912
-149.155	1.01053
-149.15	1.01148
-149.145	1.01101
-149.14	1.01043
-149.135	1.00628
-149.13	1.00344
-149.125	1.0009
-149.12	0.998578
-149.115	0.996859
-149.11	0.994969
-149.105	0.994924
-149.1	0.994513
-149.095	0.993071
-149.09	0.991335
-149.085	0.990543
-149.08	0.992766
-149.075	0.996253
-149.07	0.998384
-149.065	0.997868
