# Delay[ns]	Correlation 	
-150	0.995
-149.995	0.99499
-149.99	0.995005
-149.985	0.995062
-149.98	0.995155
-149.975	0.995248
-149.97	0.995372
-149.965	0.995468
-149.96	0.995615
-149.955	0.995797
-149.95	0.99599
-149.945	0.996225
-149.94	0.996479
-149.935	0.996743
-149.93	0.997051
-149.925	0.99734
-149.92	0.997598
-149.915	0.997837
-149.91	0.998103
-149.905	0.998336
-149.9	0.99855
-149.895	0.99875
-149.89	0.998956
-149.885	0.999161
-149.88	0.999336
-149.875	0.999527
-149.87	0.999776
-149.865	1
-149.86	1.00023
-149.855	1.00045
-149.85	1.00063
-149.845	1.00085
-149.84	1.001
-149.835	1.00115
-149.83	1.00123
-149.825	1.00124
-149.82	1.00123
-149.815	1.00124
-149.81	1.00132
-149.805	1.00148
-149.8	1.00169
-149.795	1.0019
-149.79	1.00209
-149.785	1.00225
-149.78	1.00237
-149.775	1.00243
-149.77	1.00241
-149.765	1.00237
-149.76	1.00235
-149.755	1.00232
-149.75	1.00226
-149.745	1.00224
-149.74	1.00228
-149.735	1.00232
-149.73	1.00232
-149.725	1.00234
-149.72	1.00237
-149.715	1.00239
-149.71	1.00238
-149.705	1.00236
-149.7	1.00236
-149.695	1.0024
-149.69	1.00238
-149.685	1.00232
-149.68	1.00225
-149.675	1.0021
-149.67	1.00198
-149.665	1.00186
-149.66	1.00171
-149.655	1.00151
-149.65	1.00131
-149.645	1.00112
-149.64	1.00096
-149.635	1.0008
-149.63	1.00067
-149.625	1.00051
-149.62	1.00035
-149.615	1.00024
-149.61	1.00012
-149.605	0.999967
-149.6	0.99985
-149.595	0.999753
-149.59	0.999659
-149.585	0.999636
-149.58	0.999636
-149.575	0.999657
-149.57	0.999717
-149.565	0.999788
-149.56	0.999864
-149.555	0.999994
-149.55	1.00017
-149.545	1.00037
-149.54	1.0006
-149.535	1.00083
-149.53	1.00105
-149.525	1.00123
-149.52	1.00136
-149.515	1.00151
-149.51	1.00165
-149.505	1.00178
-149.5	1.00188
-149.495	1.00196
-149.49	1.00201
-149.485	1.00208
-149.48	1.00214
-149.475	1.00219
-149.47	1.00222
-149.465	1.00228
-149.46	1.00235
-149.455	1.00245
-149.45	1.00252
-149.445	1.00261
-149.44	1.0027
-149.435	1.00274
-149.43	1.00279
-149.425	1.00283
-149.42	1.00284
-149.415	1.00282
-149.41	1.00286
-149.405	1.00288
-149.4	1.00288
-149.395	1.00283
-149.39	1.00273
-149.385	1.00252
-149.38	1.00235
-149.375	1.00222
-149.37	1.00204
-149.365	1.00183
-149.36	1.00157
-149.355	1.0013
-149.35	1.00105
-149.345	1.00078
-149.34	1.00051
-149.335	1.00024
-149.33	0.999918
-149.325	0.999597
-149.32	0.999266
-149.315	0.998999
-149.31	0.998708
-149.305	0.99843
-149.3	0.998186
-149.295	0.997973
-149.29	0.997838
-149.285	0.997733
-149.28	0.997617
-149.275	0.99748
-149.27	0.997307
-149.265	0.997148
-149.26	0.99696
-149.255	0.996811
-149.25	0.996716
-149.245	0.996628
-149.24	0.996555
-149.235	0.996438
-149.23	0.996311
-149.225	0.996146
-149.22	0.996033
-149.215	0.995961
-149.21	0.995907
-149.205	0.995885
-149.2	0.995913
-149.195	0.995994
-149.19	0.996098
-149.185	0.996202
-149.18	0.99632
-149.175	0.996421
-149.17	0.996538
-149.165	0.996626
-149.16	0.996712
-149.155	0.996812
-149.15	0.996946
-149.145	0.997062
-149.14	0.997189
-149.135	0.997313
-149.13	0.997441
-149.125	0.997526
-149.12	0.997577
-149.115	0.997653
-149.11	0.997746
-149.105	0.997858
-149.1	0.997952
-149.095	0.998064
-149.09	0.998205
-149.085	0.998357
-149.08	0.998485
-149.075	0.998632
-149.07	0.998793
-149.065	0.998999
-149.06	0.999265
-149.055	0.999555
-149.05	0.999835
-149.045	1.00017
-149.04	1.00051
-149.035	1.00082
-149.03	1.00112
-149.025	1.00132
-149.02	1.00149
-149.015	1.0016
-149.01	1.00164
-149.005	1.00169
-149	1.00172
-148.995	1.00176
-148.99	1.00182
-148.985	1.00192
-148.98	1.00203
-148.975	1.00214
-148.97	1.00218
-148.965	1.00215
-148.96	1.00213
-148.955	1.00205
-148.95	1.00191
-148.945	1.00178
-148.94	1.00167
-148.935	1.00159
-148.93	1.00154
-148.925	1.00153
-148.92	1.00153
-148.915	1.00154
-148.91	1.00159
-148.905	1.00164
-148.9	1.00169
-148.895	1.00168
-148.89	1.00166
-148.885	1.00162
-148.88	1.00159
-148.875	1.00161
-148.87	1.00161
-148.865	1.00162
-148.86	1.0016
-148.855	1.00149
-148.85	1.00137
-148.845	1.00127
-148.84	1.00117
-148.835	1.00111
-148.83	1.00103
-148.825	1.00096
-148.82	1.00094
-148.815	1.00084
-148.81	1.00071
-148.805	1.00059
-148.8	1.00049
-148.795	1.00036
-148.79	1.00018
-148.785	0.999957
-148.78	0.999735
