# Delay[ns]	Correlation 	
-150	0.99263
-149.995	0.996728
-149.99	1.00104
-149.985	0.995057
-149.98	0.995211
-149.975	0.998282
-149.97	0.997917
-149.965	0.992428
-149.96	0.9978
-149.955	0.997516
-149.95	0.995591
-149.945	0.994673
-149.94	0.996851
-149.935	0.99559
-149.93	0.999781
-149.925	0.996154
-149.92	0.999993
-149.915	1.00255
-149.91	0.997187
-149.905	0.998794
-149.9	0.996594
-149.895	1.00575
-149.89	1.00533
-149.885	1.00532
-149.88	1.00229
-149.875	1.00185
-149.87	1.00143
-149.865	1.00457
-149.86	1.00281
-149.855	1.00146
-149.85	0.996617
-149.845	0.997885
-149.84	1.0017
-149.835	0.99937
-149.83	0.99939
-149.825	1.00007
-149.82	0.998152
-149.815	1.00044
-149.81	1.00164
-149.805	0.99658
-149.8	0.995134
-149.795	0.995339
-149.79	1.00474
-149.785	1.00417
-149.78	1.00688
-149.775	1.00718
-149.77	1.00564
-149.765	0.99937
-149.76	1.00204
-149.755	1.00644
-149.75	1.00445
-149.745	0.999073
-149.74	0.999997
-149.735	1.00744
-149.73	1.00556
-149.725	1.00317
-149.72	1.00125
-149.715	0.997474
-149.71	0.994653
-149.705	0.996348
-149.7	0.999736
-149.695	0.999166
-149.69	0.999076
-149.685	0.998665
-149.68	0.996597
-149.675	0.995989
-149.67	0.99605
-149.665	0.99448
-149.66	0.993607
-149.655	0.997887
-149.65	0.998791
-149.645	1.00025
-149.64	0.995597
-149.635	0.993595
-149.63	0.993447
-149.625	0.996499
-149.62	0.998865
-149.615	1.00448
-149.61	1.00343
-149.605	0.998862
-149.6	0.999861
-149.595	1.00061
-149.59	1.00326
-149.585	1.00167
-149.58	1.00208
-149.575	0.998788
-149.57	0.997932
-149.565	0.999796
-149.56	0.999665
-149.555	0.9998
-149.55	1.00079
-149.545	1.00308
-149.54	1.0015
-149.535	1.00234
-149.53	1.0044
-149.525	1.00071
-149.52	1.00195
-149.515	1.00129
-149.51	0.99838
-149.505	1.0001
-149.5	1.00016
-149.495	0.997665
-149.49	0.998519
-149.485	0.998751
-149.48	1.0022
-149.475	1.00058
-149.47	0.995633
-149.465	0.997411
-149.46	1.00292
-149.455	0.99919
-149.45	0.999096
-149.445	1.00285
-149.44	1.00506
-149.435	1.00507
-149.43	1.00674
-149.425	1.001
-149.42	0.991415
-149.415	0.999571
-149.41	1.00069
-149.405	0.996126
-149.4	0.998838
-149.395	1.00029
-149.39	1.00156
-149.385	0.996843
-149.38	0.993127
-149.375	0.998287
-149.37	0.99661
-149.365	1.00002
-149.36	0.999169
-149.355	0.99727
-149.35	1.00245
-149.345	1.00404
-149.34	1.00029
-149.335	1.00396
-149.33	1.00211
-149.325	0.996702
-149.32	0.996693
-149.315	0.999692
-149.31	0.998259
-149.305	0.998264
-149.3	1.00291
-149.295	1.00396
-149.29	1.00017
-149.285	0.99869
-149.28	0.998317
-149.275	1.00771
-149.27	1.00557
-149.265	1.00162
-149.26	1.00309
-149.255	0.998198
-149.25	1.00115
-149.245	1.00319
-149.24	1.00345
-149.235	1.00025
-149.23	1.00185
-149.225	1.00391
-149.22	0.998505
-149.215	0.997933
-149.21	0.998817
-149.205	0.999556
-149.2	0.995225
-149.195	0.995315
-149.19	0.990789
-149.185	0.990439
-149.18	1.00353
-149.175	1.00474
-149.17	1.00679
-149.165	1.00264
-149.16	1.00108
-149.155	1.00059
-149.15	1.0021
-149.145	1.00001
-149.14	1.003
-149.135	1.00455
-149.13	1.0067
-149.125	1.00376
-149.12	1.00637
-149.115	1.00689
-149.11	1.00293
-149.105	0.999114
-149.1	0.995666
-149.095	1.00137
-149.09	1.00139
-149.085	0.996619
-149.08	0.99891
-149.075	1.00005
-149.07	0.998819
-149.065	1.00267
-149.06	1.00401
-149.055	1.00244
-149.05	1.00288
-149.045	1.00206
-149.04	1.00132
-149.035	1.00047
-149.03	0.999235
-149.025	0.997631
-149.02	0.999704
-149.015	1.00107
-149.01	1.00092
-149.005	1.00454
-149	1.00364
-148.995	0.999997
-148.99	1.00105
-148.985	1.00189
-148.98	1.00196
-148.975	0.993494
-148.97	0.990932
-148.965	0.997786
-148.96	1.00191
-148.955	1.0009
-148.95	0.997938
-148.945	1.00313
-148.94	1.00745
-148.935	1.00473
-148.93	1.00478
-148.925	1.00954
-148.92	1.00492
-148.915	0.9999
-148.91	0.999141
-148.905	0.995347
-148.9	0.996588
-148.895	0.997665
-148.89	1.0001
-148.885	1.00353
-148.88	1.00182
-148.875	0.998946
-148.87	0.996765
-148.865	0.995629
-148.86	0.994956
-148.855	0.998745
-148.85	1.00257
-148.845	1.00505
-148.84	1.00081
-148.835	0.998957
-148.83	1.00084
-148.825	0.996211
-148.82	0.998549
-148.815	1.00195
-148.81	1.00349
-148.805	0.996656
-148.8	0.998391
-148.795	1.00498
-148.79	1.00287
-148.785	1.00376
-148.78	1.00544
-148.775	1.00431
-148.77	1.00561
-148.765	1.00659
-148.76	1.00564
-148.755	1.00755
-148.75	1.00933
-148.745	1.00298
-148.74	1.00019
-148.735	1.00045
-148.73	0.999405
-148.725	1.00061
-148.72	1.00183
-148.715	0.998636
-148.71	0.999001
-148.705	0.997656
-148.7	1.00014
-148.695	0.998568
-148.69	0.998196
-148.685	0.998695
-148.68	1.00079
