# Frequency [GHz] 	Fouriercomponent
-4.99967	 0.523601
-4.99633	 0.649917
-4.993	 0.612698
-4.98967	 0.668704
-4.98633	 0.530553
-4.983	 0.51421
-4.97967	 0.470977
-4.97633	 0.528318
-4.973	 0.557496
-4.96967	 0.538826
-4.96634	 0.616728
-4.963	 0.64719
-4.95967	 0.730042
-4.95634	 0.592307
-4.953	 0.554531
-4.94967	 0.454621
-4.94634	 0.588706
-4.943	 0.680596
-4.93967	 0.63087
-4.93634	 0.549971
-4.933	 0.588822
-4.92967	 0.565946
-4.92634	 0.548972
-4.92301	 0.628043
-4.91967	 0.482738
-4.91634	 0.61338
-4.91301	 0.426746
-4.90967	 0.629372
-4.90634	 0.611186
-4.90301	 0.586259
-4.89967	 0.540823
-4.89634	 0.500653
-4.89301	 0.705151
-4.88967	 0.522162
-4.88634	 0.472795
-4.88301	 0.467435
-4.87967	 0.613541
-4.87634	 0.749704
-4.87301	 0.532317
-4.86968	 0.459075
-4.86634	 0.71747
-4.86301	 0.378326
-4.85968	 0.455842
-4.85634	 0.398612
-4.85301	 0.539184
-4.84968	 0.590109
-4.84634	 0.48054
-4.84301	 0.473228
-4.83968	 0.441615
-4.83634	 0.456143
-4.83301	 0.484525
-4.82968	 0.494571
-4.82634	 0.498527
-4.82301	 0.388449
-4.81968	 0.664747
-4.81635	 0.409469
-4.81301	 0.685259
-4.80968	 0.625435
-4.80635	 0.611694
-4.80301	 0.604993
-4.79968	 0.457725
-4.79635	 0.548065
-4.79301	 0.772323
-4.78968	 0.464605
-4.78635	 0.783406
-4.78301	 0.464185
-4.77968	 0.488072
-4.77635	 0.642701
-4.77302	 0.505871
-4.76968	 0.631355
-4.76635	 0.582697
-4.76302	 0.503386
-4.75968	 0.558624
-4.75635	 0.413125
-4.75302	 0.589214
-4.74968	 0.557754
-4.74635	 0.725131
-4.74302	 0.56091
-4.73968	 0.668309
-4.73635	 0.578298
-4.73302	 0.407738
-4.72968	 0.493403
-4.72635	 0.513135
-4.72302	 0.557802
-4.71969	 0.5303
-4.71635	 0.529745
-4.71302	 0.532122
-4.70969	 0.613369
-4.70635	 0.499454
-4.70302	 0.48646
-4.69969	 0.438849
-4.69635	 0.543653
-4.69302	 0.587569
-4.68969	 0.607934
-4.68635	 0.551755
-4.68302	 0.546391
-4.67969	 0.537422
-4.67635	 0.58178
-4.67302	 0.494782
-4.66969	 0.691188
-4.66636	 0.496523
-4.66302	 0.424123
-4.65969	 0.48233
-4.65636	 0.39487
-4.65302	 0.48206
-4.64969	 0.468733
-4.64636	 0.53835
-4.64302	 0.418887
-4.63969	 0.590388
-4.63636	 0.594174
-4.63302	 0.564762
-4.62969	 0.45525
-4.62636	 0.614191
-4.62303	 0.736098
-4.61969	 0.51251
-4.61636	 0.56655
-4.61303	 0.538168
-4.60969	 0.501366
