# Delay[ns]	Correlation 	
-150	0.974549
-149.995	0.974405
-149.99	0.973381
-149.985	0.972151
-149.98	0.9711
-149.975	0.970449
-149.97	0.970558
-149.965	0.971711
-149.96	0.97352
-149.955	0.975307
-149.95	0.977822
-149.945	0.980416
-149.94	0.982784
-149.935	0.985258
-149.93	0.987883
-149.925	0.990523
-149.92	0.993489
-149.915	0.996852
-149.91	0.999488
-149.905	1.00154
-149.9	1.00342
-149.895	1.00537
-149.89	1.0074
-149.885	1.00865
-149.88	1.00943
-149.875	1.00975
-149.87	1.01058
-149.865	1.01117
-149.86	1.01146
-149.855	1.0117
-149.85	1.01144
-149.845	1.01175
-149.84	1.012
-149.835	1.01254
-149.83	1.01346
-149.825	1.01391
-149.82	1.01405
-149.815	1.01384
-149.81	1.0132
-149.805	1.01217
-149.8	1.0113
-149.795	1.01057
-149.79	1.01095
-149.785	1.01125
-149.78	1.01184
-149.775	1.01237
-149.77	1.01357
-149.765	1.01469
-149.76	1.01558
-149.755	1.01664
-149.75	1.01802
-149.745	1.01886
-149.74	1.01901
-149.735	1.01895
-149.73	1.01909
-149.725	1.01957
-149.72	1.01981
-149.715	1.01971
-149.71	1.01969
-149.705	1.01949
-149.7	1.01856
-149.695	1.01697
-149.69	1.01531
-149.685	1.01345
-149.68	1.01161
-149.675	1.01009
-149.67	1.00851
-149.665	1.00707
-149.66	1.0056
-149.655	1.00383
-149.65	1.00187
-149.645	1.00063
-149.64	0.998729
-149.635	0.995562
-149.63	0.992615
-149.625	0.99049
-149.62	0.988767
-149.615	0.986197
-149.61	0.983936
-149.605	0.981984
-149.6	0.980301
-149.595	0.97894
-149.59	0.978158
-149.585	0.978691
-149.58	0.979811
-149.575	0.980238
-149.57	0.979586
-149.565	0.979639
-149.56	0.979805
-149.555	0.980491
-149.55	0.981966
-149.545	0.983488
-149.54	0.985605
-149.535	0.987938
-149.53	0.990822
-149.525	0.993518
-149.52	0.995669
-149.515	0.997712
-149.51	1.00024
-149.505	1.00324
-149.5	1.00694
-149.495	1.00936
-149.49	1.01133
-149.485	1.01405
-149.48	1.01656
-149.475	1.01942
-149.47	1.02289
-149.465	1.02651
-149.46	1.03006
-149.455	1.03325
-149.45	1.03554
-149.445	1.03736
-149.44	1.03704
-149.435	1.03545
-149.43	1.03434
-149.425	1.03348
-149.42	1.03176
-149.415	1.03019
-149.41	1.02802
-149.405	1.0258
-149.4	1.02389
-149.395	1.0222
-149.39	1.02064
-149.385	1.01948
-149.38	1.01849
-149.375	1.01683
-149.37	1.01506
-149.365	1.01388
-149.36	1.01285
-149.355	1.01143
-149.35	1.01055
-149.345	1.01007
-149.34	1.011
-149.335	1.01205
-149.33	1.01201
-149.325	1.01198
-149.32	1.01192
-149.315	1.01217
-149.31	1.01171
-149.305	1.01145
-149.3	1.01021
-149.295	1.00906
-149.29	1.00804
-149.285	1.00707
-149.28	1.00565
-149.275	1.00336
-149.27	1.00139
-149.265	0.999853
-149.26	0.998725
-149.255	0.996949
-149.25	0.994986
-149.245	0.993375
-149.24	0.991683
-149.235	0.98948
-149.23	0.98718
-149.225	0.985114
-149.22	0.98307
-149.215	0.981271
-149.21	0.979887
-149.205	0.978605
-149.2	0.976732
-149.195	0.975531
-149.19	0.975056
-149.185	0.974885
-149.18	0.974365
-149.175	0.973886
-149.17	0.973512
-149.165	0.97326
-149.16	0.973271
-149.155	0.973227
-149.15	0.973666
-149.145	0.975089
-149.14	0.976902
-149.135	0.978578
-149.13	0.980671
-149.125	0.983262
-149.12	0.984963
-149.115	0.986573
-149.11	0.988156
-149.105	0.989792
-149.1	0.990895
-149.095	0.991596
-149.09	0.993061
-149.085	0.995392
-149.08	0.997818
-149.075	1.00048
-149.07	1.0033
-149.065	1.00579
-149.06	1.00725
-149.055	1.0088
-149.05	1.00973
-149.045	1.00933
-149.04	1.00911
-149.035	1.00888
-149.03	1.00876
-149.025	1.00862
-149.02	1.00878
-149.015	1.00891
-149.01	1.00922
-149.005	1.00907
-149	1.00871
-148.995	1.00818
-148.99	1.00795
-148.985	1.00715
-148.98	1.00583
-148.975	1.00429
-148.97	1.00333
-148.965	1.0041
-148.96	1.00542
-148.955	1.00658
-148.95	1.00764
-148.945	1.00802
-148.94	1.00763
-148.935	1.00724
-148.93	1.00558
-148.925	1.00463
-148.92	1.00483
-148.915	1.0049
-148.91	1.00506
-148.905	1.00601
-148.9	1.00792
-148.895	1.00973
-148.89	1.01112
-148.885	1.01255
-148.88	1.01317
-148.875	1.01332
-148.87	1.01287
-148.865	1.01267
-148.86	1.01191
-148.855	1.01096
-148.85	1.01051
-148.845	1.01
-148.84	1.00987
-148.835	1.00852
-148.83	1.00702
-148.825	1.00512
-148.82	1.00278
-148.815	0.999988
-148.81	0.997031
-148.805	0.994405
-148.8	0.992064
-148.795	0.989884
-148.79	0.988082
-148.785	0.986511
-148.78	0.985461
-148.775	0.984801
-148.77	0.984488
-148.765	0.984384
-148.76	0.983836
-148.755	0.983102
-148.75	0.98184
-148.745	0.981439
-148.74	0.980635
-148.735	0.979934
-148.73	0.980646
-148.725	0.9813
-148.72	0.982489
-148.715	0.984094
-148.71	0.98637
-148.705	0.988801
-148.7	0.991246
-148.695	0.99334
-148.69	0.995118
-148.685	0.99687
-148.68	0.998766
-148.675	1.00115
-148.67	1.00303
-148.665	1.00538
-148.66	1.00864
-148.655	1.01279
-148.65	1.01706
-148.645	1.02082
-148.64	1.02453
-148.635	1.02759
-148.63	1.03047
-148.625	1.03343
-148.62	1.03591
-148.615	1.03819
-148.61	1.03999
-148.605	1.04074
-148.6	1.04015
-148.595	1.03878
-148.59	1.03736
-148.585	1.0362
-148.58	1.03472
-148.575	1.0334
-148.57	1.03203
-148.565	1.0315
-148.56	1.03179
-148.555	1.03236
-148.55	1.03275
-148.545	1.03221
-148.54	1.03094
-148.535	1.0297
-148.53	1.02813
-148.525	1.02637
-148.52	1.02496
-148.515	1.02377
-148.51	1.02283
-148.505	1.02286
-148.5	1.02309
-148.495	1.02377
-148.49	1.02516
-148.485	1.02558
-148.48	1.0265
-148.475	1.02704
-148.47	1.02599
-148.465	1.02476
-148.46	1.02396
-148.455	1.02314
-148.45	1.02249
-148.445	1.02156
-148.44	1.02039
-148.435	1.01919
-148.43	1.01779
-148.425	1.01571
-148.42	1.01323
-148.415	1.01121
-148.41	1.0102
-148.405	1.00944
-148.4	1.00781
-148.395	1.00541
-148.39	1.00238
-148.385	0.998959
-148.38	0.995481
-148.375	0.992346
-148.37	0.989435
-148.365	0.987308
-148.36	0.984658
-148.355	0.982275
-148.35	0.980377
-148.345	0.979769
-148.34	0.979709
-148.335	0.979139
-148.33	0.97857
-148.325	0.979385
-148.32	0.981308
-148.315	0.982952
-148.31	0.984682
-148.305	0.98675
-148.3	0.988212
-148.295	0.988873
-148.29	0.988731
-148.285	0.98814
-148.28	0.987623
-148.275	0.987256
-148.27	0.98751
-148.265	0.988774
-148.26	0.99075
-148.255	0.993276
-148.25	0.994715
-148.245	0.995934
-148.24	0.996246
-148.235	0.99594
-148.23	0.995625
-148.225	0.995008
-148.22	0.995357
-148.215	0.995963
-148.21	0.997478
-148.205	0.998945
-148.2	1.00053
-148.195	1.00128
-148.19	1.00079
-148.185	1.00031
-148.18	0.999782
-148.175	0.999789
-148.17	0.999877
-148.165	0.999746
-148.16	0.999794
-148.155	0.999951
-148.15	0.99932
-148.145	0.99951
-148.14	0.999992
-148.135	1.00076
-148.13	1.00216
-148.125	1.00329
-148.12	1.00438
-148.115	1.00507
-148.11	1.00554
-148.105	1.00532
-148.1	1.00513
-148.095	1.00481
-148.09	1.00529
-148.085	1.00591
-148.08	1.00678
-148.075	1.00797
-148.07	1.00899
-148.065	1.00981
-148.06	1.00944
-148.055	1.00814
-148.05	1.00755
-148.045	1.00725
-148.04	1.00749
-148.035	1.00781
-148.03	1.00796
-148.025	1.00815
-148.02	1.00764
-148.015	1.00705
-148.01	1.00665
-148.005	1.00603
-148	1.00483
-147.995	1.00406
-147.99	1.00317
-147.985	1.00237
-147.98	1.00099
-147.975	0.998931
-147.97	0.996835
-147.965	0.994837
-147.96	0.993808
-147.955	0.993071
-147.95	0.991946
-147.945	0.989953
-147.94	0.988106
-147.935	0.987712
-147.93	0.987931
-147.925	0.988459
-147.92	0.988244
-147.915	0.98793
-147.91	0.987768
-147.905	0.987637
-147.9	0.988167
-147.895	0.988992
-147.89	0.989881
-147.885	0.99063
-147.88	0.991409
-147.875	0.991715
-147.87	0.991755
-147.865	0.993139
-147.86	0.995004
-147.855	0.9975
-147.85	0.999763
